EnergyDeposit(eV),LET(keV/um)
1580.02,0.157956
1026.6,0.102645
1311.22,0.131025
785.29,0.0785192
1160.64,0.116044
1625.48,0.162425
1507.62,0.150742
1711.75,0.17113
913.174,0.0912537
1285.97,0.128591
1492.33,0.149189
2529.85,0.252787
1868.99,0.186719
982.681,0.0982634
1434.78,0.143446
1268.95,0.126853
981.629,0.0981354
3354.92,0.334899
1524.34,0.15238
795.122,0.0794693
1115.73,0.111487
1738.88,0.173764
969.008,0.0968742
705.01,0.0703835
1328.22,0.132784
944.488,0.0944402
2317.55,0.231674
6616.64,0.66059
4990.41,0.498412
887.425,0.0887325
1070.33,0.106996
859.263,0.085918
822.218,0.0821772
2075.03,0.207422
1410.31,0.138747
786.596,0.0785107
713.33,0.071322
1840.53,0.184032
2261.24,0.226099
1010.42,0.101019
5154.46,0.513805
1136.29,0.113607
1130.99,0.112929
926.013,0.0922188
1009.56,0.100871
2049.57,0.20377
2128.03,0.21201
1353.82,0.135341
886.084,0.0885642
1019.5,0.101909
993.312,0.0986109
1312.22,0.131198
699.873,0.0699003
2209.85,0.220816
1057.66,0.105742
2750.9,0.275044
1947.22,0.194613
997.455,0.0997385
2066.06,0.206521
4813.04,0.481069
1359.64,0.135952
1334.9,0.133426
1175.36,0.117466
3051.21,0.305
1692.45,0.169146
1030.61,0.103036
698.893,0.0698398
1045.77,0.104569
766.741,0.0766622
1287.02,0.128616
720.075,0.0720037
624.717,0.0624486
1145.85,0.114377
1314.97,0.130524
1727.62,0.172506
2642.27,0.263444
2205.72,0.220429
1626.26,0.162385
1371.36,0.137025
650.925,0.0650821
1047.1,0.10465
952.845,0.0952691
930.202,0.0930108
1035.35,0.103392
1024.08,0.102384
11069.7,1.10652
1239.04,0.12388
1094.71,0.109415
909.943,0.0909748
4634.73,0.463226
1249.7,0.124917
1942.43,0.194136
581.532,0.0581251
1259.37,0.125889
1142.98,0.114108
1432.59,0.143089
1103.75,0.110313
927.472,0.0927217
1145.92,0.114576
1675.46,0.167471
3991.55,0.398931
1159.89,0.115929
639.381,0.0639344
10289.8,6.48452
782.567,0.0782527
1376.43,0.13747
821.378,0.0820956
930.938,0.0930616
902.009,0.0901497
2755.69,0.274989
5947.98,0.594584
854.972,0.0854028
1495.12,0.149494
1577.21,0.15758
1062.58,0.105974
916.826,0.0916561
1237.12,0.123687
2444.43,0.244238
758.143,0.0755728
1138.34,0.11382
2786.07,0.278383
1956.56,0.195596
14736.4,1.46337
899.666,0.089941
1093.14,0.109114
1112.27,0.111191
1379.86,0.13796
10831.9,1.08029
1197.76,0.119736
1281.39,0.128134
1455.02,0.144939
1180.3,0.118028
1199.12,0.119897
1915.81,0.191393
785.843,0.0785831
1061.21,0.106099
4383.6,0.438112
1421.34,0.142102
971.189,0.0971172
8076.55,2.51005
959.548,0.0959523
634.362,0.0634346
1013.43,0.100949
1465.33,0.146435
1787.75,0.178765
815.844,0.0815488
1169.72,0.116956
1566.56,0.156503
800.019,0.0799997
1809.62,0.18086
1191.86,0.119156
801.209,0.0800783
911.995,0.0911981
9023.54,0.901105
2513.98,0.251191
2022.98,0.202208
3549.2,0.354649
813.309,0.0812672
964.58,0.0958918
2418.49,0.241614
1371.57,0.13714
1556.75,0.155657
1360.5,0.136011
2094.07,0.209161
2005.68,0.20053
887.805,0.088762
1939.69,0.193575
2633.83,0.26332
733.94,0.0733563
469.866,0.0469085
3554.83,0.355224
1075.45,0.107503
1311.23,0.131119
1001.61,0.100152
2879.19,0.287139
684.904,0.0684843
879.19,0.0878025
625.921,0.0625896
947.743,0.0947686
1002.64,0.100244
1131.11,0.112991
1031.36,0.103129
852.308,0.0851794
623.006,0.062233
926.154,0.0926133
1547.77,0.154738
936.742,0.0936281
770.275,0.0769401
1171.35,0.117023
2275.05,0.227461
1498.06,0.149773
793.949,0.0793517
1033.3,0.103288
583.451,0.0583412
1515.69,0.151421
588.672,0.0588588
1002.51,0.100224
1216.68,0.121391
1348.88,0.134834
1520.19,0.151862
1389.29,0.138634
1095.59,0.109552
758.626,0.0758009
1856.23,0.185558
950.167,0.0949973
1694.79,0.169424
734.986,0.0734954
2547.47,0.254648
1068.78,0.106866
2284.16,0.228387
1028.78,0.102866
1010.38,0.101013
1601.39,0.160111
727.005,0.0726886
1052.32,0.10523
2307.55,0.230677
2601.02,0.259584
3320.85,0.331913
480.74,0.0480627
3065.32,0.30647
1645.61,0.164426
4982.95,0.49742
433.587,0.0433425
6814.88,0.680611
1337.83,0.103348
1549.13,0.154756
1241.5,0.124126
1522.54,0.152055
1948.44,0.194819
1950.82,0.194954
1317.64,0.131752
1103.72,0.110367
1008.07,0.10077
1691.47,0.169133
1197.11,0.119425
3497.05,0.349464
2004.66,0.200003
1553.23,0.155319
2992.45,0.299201
887.564,0.0887492
782.667,0.0782315
1118.64,0.111069
1268.41,0.12682
715.757,0.071562
3974.1,0.397069
1953.92,0.19533
1383.28,0.138169
1479.2,0.147879
3043.73,1.01889
857.592,0.0856662
1252.52,0.12519
835.68,0.0835602
768.017,0.0767974
1869.08,0.186869
727.424,0.0725598
1611.24,0.161088
1219.47,0.121925
1375.86,0.137414
1589.93,0.15895
1154.16,0.115325
1627.1,0.162584
1854.3,0.184956
1078,0.10772
737.638,0.0737483
910.49,0.0910393
761.913,0.0761738
828.972,0.0828951
1483.78,0.148241
1973.88,0.197261
1982.43,0.198224
1316.18,0.131581
1408.36,0.140188
1568.52,0.156742
1272.8,0.127004
2915.31,0.291439
518.945,0.0518632
1367.75,0.136747
910.211,0.0945036
1621.37,0.161963
4425.21,0.442321
1484.32,0.148422
1335.77,0.1334
1344.82,0.134205
681.506,0.0681194
1132.8,0.11323
1037.99,0.103783
1074.2,0.106826
3250.1,0.324621
1963.52,0.196328
4490.55,0.448529
1856.74,0.185647
1664.94,0.166367
2126.31,0.212509
777.736,0.0776939
831.647,0.0831095
1033.19,0.103292
1248.5,0.124784
511.375,0.0511285
1465.73,0.146522
538.645,0.0538638
3074.79,0.306814
721.276,0.0720716
2742.83,0.273897
2175.69,0.213508
7972.74,0.794969
4061.63,0.406117
1115.01,0.111438
1271,0.127061
1015.92,0.101469
1670.27,0.166874
761.342,0.0759183
1308.27,0.13069
2627.29,0.262678
1472.6,0.147219
1060.42,0.106014
1277.41,0.127502
1153.01,0.115296
3467.76,0.346523
1345.44,0.134533
2193,0.219147
1337.35,0.133497
2185.86,0.218476
1816.43,0.181578
1633.91,0.163113
5531.77,0.551528
883.772,0.0883561
2541,0.254052
1891.72,0.189086
1861.46,0.185892
1685.42,0.168522
1078.92,0.107853
700.046,0.0698635
1080.74,0.108038
1572.62,0.157147
1704.01,0.170233
1793.55,0.179272
990.558,0.0990365
1153.09,0.115299
1198.53,0.11985
1290.4,0.129012
1157.77,0.115763
727.397,0.0727128
732.195,0.0731782
660.18,0.0660151
809.306,0.0808689
1464.86,0.146479
2305.07,0.230296
3868.26,0.386623
948.217,0.0947973
1354.04,0.135393
988.259,0.0987536
641.595,0.0641364
6704.22,0.669711
1143.21,0.11429
507.194,0.0506655
1192.27,0.119148
1116.35,0.111629
866.822,0.0866668
1734.46,0.173418
2021.83,0.202133
1837.53,0.183716
1384.52,0.138346
952.027,0.0951794
2556.14,0.255524
791.842,0.0791807
995.377,0.0993989
889.502,0.08887
864.242,0.0864149
973.1,0.0972956
1959.23,0.195839
1725.49,0.172276
1287.75,0.127991
738.068,0.0737927
1763.91,0.176367
672.877,0.0670552
662.41,0.066232
1205.94,0.120295
1117.52,0.111581
307.4,0.0307376
2024.13,0.202379
702.497,0.0702395
936.509,0.0936171
1212.37,0.121217
814.392,0.0814379
2153.39,0.215281
1870.17,0.186986
1250.11,0.124985
1203.66,0.120233
1050.13,0.104985
1177.99,0.117783
1115.18,0.111501
1382.63,0.138235
6443.16,0.642986
2565.61,0.256465
1240.07,0.123996
773.19,0.0773102
973.85,0.0971412
762.319,0.0762165
1537.36,0.153701
647.198,0.0647121
1609.7,0.160589
948.965,0.0948746
1492.37,0.149217
