EnergyDeposit(eV),LET(keV/um)
1000.78,0.100045
1411.9,0.141157
1037.31,0.103693
1177.06,0.117693
4793.71,0.478734
1557.03,0.155641
1420.38,0.141943
678.958,0.0676581
955.172,0.0954733
1619.47,0.161913
1313.22,0.131224
1328.83,0.132846
729.82,0.0729806
1987.57,0.198656
1656.55,0.165547
700.575,0.0700552
925.091,0.0924631
987.113,0.0986415
2932.6,0.293007
1017.35,0.101727
1507.71,0.150733
1878.97,0.187702
838.16,0.083569
758.475,0.075818
1177.64,0.117732
4554.52,0.45503
1197.83,0.119775
1339.97,0.133956
1024.33,0.102413
1539.62,0.153869
1372.63,0.137239
16323.8,1.62504
1257.97,0.12579
730.087,0.0729402
2894.84,0.289131
1452.18,0.145086
931.474,0.0931389
1236.67,0.12216
6243.97,0.623957
1593.1,0.159098
2353.83,0.235122
2302.88,0.230255
1250.93,0.125063
1696.97,0.169317
1655.89,0.165303
2279.36,0.227841
1408.59,0.140745
8314.25,0.82905
1169.88,0.116914
1210.97,0.120996
832.142,0.0832111
1930.44,0.192833
607.387,0.0606567
881.284,0.0881168
1237.95,0.123789
784.069,0.0783988
6184.74,0.618071
915.647,0.091552
1434.55,0.1434
938.207,0.0938048
916.217,0.0915773
1076.11,0.107606
1285.32,0.128026
1865.23,0.185783
1265.39,0.12647
2227.92,0.222737
1087.98,0.108796
834.068,0.0834038
2992.8,0.299016
976.997,0.0976268
1122.44,0.112199
1012.53,0.1012
876.582,0.0876511
952.629,0.095249
1275.94,0.127553
2623.95,0.262278
2509.88,0.250627
1561.45,0.156002
1266.5,0.126555
1083.02,0.107829
788.59,0.077513
1069.37,0.106499
872.796,0.0871283
774.535,0.0774497
1679.93,0.167933
877.494,0.0876781
823.502,0.0823266
858.918,0.0858587
1525.7,0.152474
584.167,0.0584109
1596.86,0.159163
490.79,0.0490773
2354.57,0.234981
1113.66,0.111362
1740.72,0.174003
1408.13,0.140808
1462.21,0.146115
1882.86,0.188148
1089.34,0.108487
1424.62,0.142374
1170.17,0.116974
1015.82,0.101376
1638.02,0.161514
1023.59,0.102353
2593.27,0.259293
1241.8,0.124176
1489.76,0.148923
3446.94,0.342692
734.488,0.0734253
1015.31,0.10147
899.2,0.0898542
7992.72,0.797074
1345.98,0.133876
750.162,0.0749172
908.55,0.0908478
3054.09,0.304117
738.542,0.0738488
2489.38,0.248851
1601.47,0.160033
2391.79,0.227904
608.876,0.0608818
3307.05,0.330074
2504.77,0.250329
1172.63,0.117191
627.684,0.0627663
15849.4,1.58183
1299.96,0.129939
712.949,0.0712827
3438.48,0.343085
1013.32,0.101294
2028.42,0.202725
17074,1.69985
1161.18,0.116071
1668.62,0.166808
648.698,0.0648451
1118.97,0.11185
862.138,0.0860777
1711.25,0.171071
1506.21,0.150114
703.799,0.0703493
9363.38,0.929883
1366.67,0.136508
825.989,0.0824898
841.091,0.0840517
1693.03,0.169278
3514.65,0.351245
1557.96,0.155783
842.611,0.0842463
1005.25,0.100508
2771.17,0.276935
10221.9,1.02019
836.545,0.0836268
4295.75,0.4295
663.489,0.0663244
1263.28,0.126269
4546.95,0.454556
2158.29,0.215792
1094.65,0.109296
1248.03,0.124034
7598.45,0.758459
4122.15,0.412001
1043.48,0.10434
593.801,0.0593672
1583.05,0.157748
1181.84,0.118137
605.793,0.0603518
1245.53,0.124502
2612.78,0.261175
1208.63,0.120853
913.934,0.0913653
1886.56,0.188629
1519.65,0.151701
729.317,0.0721339
1485.33,0.148517
1193.36,0.119238
4455.04,0.445226
1528.2,0.1528
1326.14,0.132535
