Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.784547,0.226838,0.03224,4.30713,0,0.0139466,0.00244777,6.93853e-06,0,0,0.0886732,0.00407045,0.118195,4.222,5.09601
1.25893,0.769658,0.228465,0.0361446,4.30615,0,0.0156843,0.00235235,6.93853e-06,0,0,0.0908697,0.00429947,0.104432,4.21858,5.09318
1.58489,0.760935,0.229325,0.0407875,4.30499,0,0.0164785,0.00229915,6.93853e-06,0,0,0.0919845,0.00451986,0.0973881,4.2161,5.08444
1.99526,0.753014,0.229946,0.045559,4.30365,5.71721e-06,0.017155,0.00216508,6.93853e-06,0,0,0.0929343,0.00466333,0.0915595,4.21365,5.07444
2.51189,0.745586,0.230709,0.0508468,4.30181,5.71721e-06,0.0177171,0.0020843,6.93853e-06,0,0,0.0940075,0.00487348,0.0864125,4.21049,5.06427
3.16228,0.738334,0.231541,0.0561497,4.29975,1.04356e-05,0.0181972,0.00204654,6.93853e-06,0,0,0.0950885,0.00504024,0.0815385,4.20724,5.05341
3.98107,0.731759,0.232303,0.0620654,4.29751,1.04356e-05,0.0186508,0.00198256,6.93853e-06,0,0,0.0961441,0.00531396,0.0773852,4.20365,5.04165
5.01187,0.725516,0.233077,0.0679063,4.29514,1.04356e-05,0.0189865,0.00198634,6.93853e-06,0,0,0.0975506,0.00553553,0.0740005,4.19965,5.02881
6.30957,0.719597,0.233679,0.0741391,4.29277,3.77312e-05,0.0193431,0.0019812,0,0,0,0.0989635,0.0057184,0.0707233,4.19568,5.01365
7.94328,0.713785,0.23443,0.0807581,4.29023,3.30129e-05,0.0197095,0.00199954,0,0,0,0.100499,0.0058459,0.0675933,4.19149,4.99762
10,0.707716,0.235174,0.0874839,4.28742,3.14837e-05,0.0199672,0.00205785,0,0,0,0.102309,0.00603519,0.0645494,4.18667,4.98018
12.5893,0.70123,0.236058,0.0946825,4.28449,3.14837e-05,0.0202825,0.00206692,0,0,0,0.104504,0.00623511,0.0615484,4.18135,4.96037
