Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.780502,0.227976,0.031804,4.30924,0,0.0134239,0.00254385,0,2.26719e-06,0,0.0888219,0.0041089,0.11727,4.22433,5.10005
1.25893,0.765517,0.229987,0.0357905,4.30834,0,0.0150694,0.00257528,0,2.26719e-06,0,0.0915495,0.00434156,0.10367,4.22048,5.09715
1.58489,0.756467,0.230831,0.0403765,4.3073,0,0.0157994,0.00247797,0,2.26719e-06,0,0.0925309,0.00452742,0.0965226,4.21827,5.08845
1.99526,0.748149,0.231392,0.045278,4.30594,0,0.016375,0.00242559,0,2.26719e-06,0,0.0933005,0.00472502,0.0903919,4.2159,5.07895
2.51189,0.740771,0.232043,0.0501625,4.30422,0,0.017025,0.00229657,0,2.26719e-06,0,0.0942007,0.00492159,0.0852338,4.21309,5.06857
3.16228,0.733813,0.232908,0.055942,4.30213,1.53554e-05,0.0172774,0.00225953,0,2.26719e-06,0,0.0951974,0.00527906,0.0806887,4.20967,5.05801
3.98107,0.727314,0.233719,0.0614219,4.29993,1.53554e-05,0.0177865,0.00212241,0,2.26719e-06,0,0.0961526,0.00549203,0.0766864,4.20625,5.04664
5.01187,0.720979,0.2344,0.0672528,4.29757,1.53554e-05,0.0182348,0.00209136,0,2.26719e-06,0,0.0976961,0.0056546,0.0730202,4.20223,5.03371
6.30957,0.71473,0.235284,0.0732353,4.29525,1.53554e-05,0.018759,0.00198994,0,2.26719e-06,0,0.0991646,0.00596295,0.0696619,4.19815,5.01977
7.94328,0.708411,0.2359,0.0799192,4.29287,2.85821e-05,0.0192362,0.00193345,2.28987e-06,2.26719e-06,0,0.100875,0.00616519,0.0662954,4.19384,5.00317
10,0.702202,0.23675,0.0870484,4.29034,3.04908e-05,0.019539,0.00188603,2.28987e-06,2.26719e-06,0,0.102756,0.00627736,0.0634492,4.1893,4.98547
12.5893,0.695819,0.237652,0.0941282,4.28766,3.04908e-05,0.0197957,0.00185436,2.28987e-06,2.26719e-06,0,0.10483,0.00649483,0.0605662,4.18433,4.9658
15.8489,0.689665,0.238624,0.102058,4.28407,4.08188e-05,0.0202423,0.00190974,2.28987e-06,2.26719e-06,0,0.106787,0.00658247,0.0576842,4.17868,4.94458
19.9526,0.682942,0.239597,0.110901,4.28039,4.64336e-05,0.0204953,0.00190613,2.55014e-06,2.26719e-06,0,0.109225,0.00672953,0.055271,4.1724,4.91968
25.1189,0.675967,0.2405,0.12109,4.27614,5.58396e-05,0.0207396,0.00195848,2.55014e-06,2.26719e-06,0,0.111556,0.00694543,0.0527391,4.16561,4.89187
31.6228,0.669248,0.241465,0.131861,4.27112,5.58396e-05,0.0211124,0.00204283,1.28044e-05,2.26719e-06,0,0.114363,0.00712015,0.0502197,4.15759,4.86026
39.8107,0.662078,0.242567,0.143447,4.26534,5.86477e-05,0.0214209,0.00215938,1.28044e-05,2.26719e-06,0,0.117752,0.00723101,0.047824,4.1483,4.8253
50.1187,0.655375,0.243851,0.156963,4.25879,7.92691e-05,0.0217329,0.0022824,1.28044e-05,2.26719e-06,0,0.121655,0.00749203,0.0458186,4.13757,4.78645
63.0957,0.648469,0.245236,0.171494,4.25099,8.70864e-05,0.0220565,0.00244761,1.25441e-05,2.26719e-06,0,0.125784,0.00774698,0.0436875,4.1254,4.74278
79.4328,0.641148,0.246758,0.187319,4.24262,0.000100432,0.0224046,0.00255611,1.69913e-05,2.26719e-06,0,0.130061,0.00795696,0.0418732,4.1125,4.69565
100,0.634071,0.248571,0.205481,4.23277,0.000104434,0.0226123,0.00278914,2.33978e-05,2.26719e-06,0,0.135838,0.00823495,0.0398642,4.0966,4.64336
125.892,0.627142,0.250279,0.223496,4.22132,0.000108467,0.0229789,0.0030447,1.69913e-05,2.26719e-06,0,0.141047,0.00853257,0.0379917,4.07962,4.58718
158.489,0.620611,0.252279,0.242913,4.20951,0.000141439,0.0234293,0.00333342,3.43178e-05,2.26719e-06,0,0.147759,0.00886348,0.0361636,4.06076,4.52675
199.526,0.614291,0.254447,0.263928,4.19617,0.0001964,0.023715,0.00356709,7.10472e-05,2.26719e-06,0,0.154979,0.0094179,0.0346763,4.03953,4.46295
251.189,0.608629,0.256569,0.285598,4.18088,0.000208616,0.0239844,0.00393751,6.34754e-05,2.26719e-06,0,0.162467,0.00995316,0.033147,4.01624,4.39407
316.228,0.603407,0.259204,0.308127,4.16461,0.000224332,0.0241798,0.00429025,7.37971e-05,2.26719e-06,0,0.170257,0.0105873,0.0319291,3.99152,4.32421
398.107,0.597802,0.261953,0.330415,4.14688,0.000253196,0.024359,0.00460286,7.686e-05,2.26719e-06,0,0.178706,0.0112096,0.0306571,3.96466,4.25268
501.187,0.593682,0.264723,0.353257,4.12744,0.000294476,0.0245943,0.00495439,0.00011085,2.26719e-06,0,0.187065,0.011694,0.0294669,3.93635,4.18048
630.957,0.591117,0.267789,0.374736,4.10655,0.000424971,0.0245356,0.00537456,0.000140594,2.26719e-06,1.56095e-05,0.19663,0.0121672,0.0283563,3.90525,4.10982
794.328,0.589223,0.271139,0.396098,4.08476,0.000492727,0.0247958,0.00565162,0.000165222,2.26719e-06,1.56095e-05,0.207441,0.0129255,0.0272903,3.87179,4.03756
999.999,0.587452,0.274853,0.416028,4.06164,0.000507069,0.0248829,0.0059562,0.000210322,2.26719e-06,1.56095e-05,0.219014,0.013707,0.0263394,3.8363,3.96729
1258.92,0.586201,0.278836,0.435038,4.03774,0.00062551,0.0248634,0.00635002,0.000226031,7.84342e-06,0,0.230924,0.0143231,0.0255697,3.79976,3.89817
1584.89,0.58594,0.283178,0.453073,4.01292,0.000786659,0.0248935,0.00667328,0.000245052,7.84342e-06,0,0.243254,0.0153777,0.024797,3.76142,3.831
1995.26,0.586967,0.287704,0.468928,3.98666,0.000869399,0.0248183,0.00699643,0.000317294,7.84342e-06,6.9635e-06,0.256825,0.0161095,0.0241067,3.72069,3.76751
2511.89,0.588544,0.292369,0.483673,3.95984,0.000908836,0.0249324,0.00722751,0.000370908,7.84342e-06,0,0.270593,0.0173233,0.0233734,3.67884,3.70659
3162.28,0.591105,0.297181,0.496748,3.93223,0.00103963,0.0249268,0.00750102,0.000423585,7.84342e-06,0,0.284738,0.0182394,0.022834,3.63602,3.6481
3981.07,0.593297,0.302509,0.50832,3.9051,0.00116958,0.0248983,0.00757149,0.000472388,7.84342e-06,1.55358e-05,0.300668,0.0193569,0.022318,3.5917,3.59271
5011.87,0.595593,0.30801,0.518622,3.8782,0.00127688,0.0248164,0.00782046,0.000536401,7.84342e-06,1.96835e-05,0.315874,0.0204879,0.021881,3.54834,3.54044
6309.57,0.599157,0.313464,0.527805,3.85134,0.00141694,0.0246709,0.00797365,0.000642724,7.84342e-06,1.96835e-05,0.332038,0.0215795,0.0214658,3.50405,3.49087
7943.28,0.601908,0.319076,0.53524,3.82473,0.00153716,0.0245831,0.00802376,0.000734267,7.84342e-06,1.96835e-05,0.34926,0.0226843,0.0211782,3.45893,3.4448
9999.99,0.605529,0.324325,0.541635,3.79902,0.0017176,0.0244325,0.00813827,0.000791143,7.84342e-06,1.06944e-05,0.365284,0.0237531,0.0209213,3.41607,3.40166
12589.2,0.608322,0.32976,0.546867,3.77458,0.00177308,0.0244723,0.00809521,0.000902012,7.84342e-06,2.17573e-05,0.381827,0.0245755,0.0206057,3.37417,3.36184
15848.9,0.611111,0.335215,0.551383,3.75069,0.00186628,0.0244028,0.00813043,0.00100883,7.84342e-06,2.17573e-05,0.398705,0.0256494,0.0203014,3.33246,3.32449
19952.6,0.61342,0.340213,0.555236,3.72838,0.00205644,0.024129,0.00827908,0.00105586,7.84342e-06,1.55973e-05,0.413529,0.0266093,0.0200781,3.29419,3.29008
25118.8,0.615522,0.345304,0.558301,3.70703,0.00218122,0.0240336,0.00831474,0.00119003,7.84342e-06,1.47026e-05,0.429834,0.0272186,0.0197718,3.25591,3.25751
31622.8,0.617465,0.350142,0.561168,3.68705,0.00225885,0.0239008,0.00835325,0.00131165,7.84342e-06,1.47026e-05,0.443942,0.0277591,0.0195945,3.22146,3.22861
39810.7,0.619445,0.354264,0.563272,3.6685,0.00226171,0.0237837,0.00837563,0.00141653,7.84342e-06,3.61738e-05,0.457066,0.0283249,0.0194609,3.18942,3.20203
50118.7,0.621583,0.358476,0.564993,3.65082,0.00236006,0.0235279,0.00837138,0.00161164,7.84342e-06,4.11756e-05,0.469785,0.0287273,0.0193487,3.15896,3.17825
63095.7,0.623098,0.36229,0.566742,3.63409,0.00245719,0.0233788,0.00837152,0.00173691,7.84342e-06,4.64204e-05,0.480242,0.028918,0.0192242,3.13208,3.15679
79432.8,0.624167,0.365946,0.568331,3.61891,0.00250471,0.0230574,0.00836715,0.00208438,7.84342e-06,4.98994e-05,0.491152,0.0287074,0.0190765,3.10666,3.13715
99999.9,0.625206,0.369367,0.569472,3.60472,0.00244358,0.0227262,0.00833623,0.0024875,7.84342e-06,4.98411e-05,0.501264,0.0281753,0.018972,3.08355,3.12021
125892,0.626374,0.372579,0.57067,3.59166,0.00232892,0.0222958,0.00837196,0.00287881,7.84342e-06,4.65881e-05,0.511034,0.0280221,0.0188756,3.06187,3.10457
158489,0.627595,0.375353,0.571691,3.57911,0.0022014,0.021877,0.00839834,0.00327709,7.84342e-06,4.65881e-05,0.519285,0.0275078,0.0187514,3.04289,3.09107
199526,0.628909,0.377732,0.572214,3.56738,0.00217764,0.0214088,0.00845681,0.00365009,7.84342e-06,5.05011e-05,0.527274,0.0264515,0.0186663,3.02537,3.08005
251188,0.630108,0.379808,0.572892,3.55615,0.00209788,0.0207891,0.00848277,0.00421656,7.84342e-06,5.00599e-05,0.534601,0.0253538,0.0186175,3.00961,3.06951
316227,0.631307,0.381761,0.573771,3.54513,0.00197558,0.020231,0.00847651,0.00476956,7.84342e-06,5.00599e-05,0.541336,0.0232572,0.0185569,2.99597,3.06213
398107,0.632418,0.383496,0.574532,3.53496,0.00182388,0.0196843,0.00845911,0.00534221,7.84342e-06,5.68104e-05,0.547309,0.0214178,0.018496,2.98369,3.05491
501187,0.633126,0.38525,0.575168,3.52476,0.00168662,0.0188154,0.00847266,0.00614908,7.84342e-06,5.85998e-05,0.553518,0.0194139,0.0184484,2.97192,3.04838
630957,0.634116,0.38665,0.575786,3.51525,0.0014651,0.0179406,0.00851267,0.00699905,7.84342e-06,5.70285e-05,0.558428,0.0174625,0.0184073,2.96223,3.04366
794327,0.634956,0.3878,0.576217,3.50697,0.00133432,0.0172836,0.00857052,0.00756901,7.84342e-06,5.51332e-05,0.562787,0.0157447,0.0183631,2.95384,3.03965
999999,0.635406,0.388448,0.576551,3.50198,0.00122457,0.0168375,0.00858972,0.00796839,7.84342e-06,5.51332e-05,0.56509,0.0144897,0.0183455,2.94922,3.03767
