EnergyDeposit(eV),LET(keV/um)
2381.93,0.238184
750.507,0.0749898
1997.01,0.199677
2858.29,0.285683
1185.98,0.118573
434.512,0.0434015
1016.32,0.101538
1119.85,0.111967
954.335,0.0954219
1356.74,0.135667
942.215,0.0942082
950.773,0.0949768
2846.04,0.284177
2406.59,0.240238
925.25,0.0924834
816.926,0.0815658
2398.78,0.239644
2517.76,0.25169
1057.41,0.105595
1253.6,0.125349
1005.87,0.100547
1090.12,0.108872
1236.93,0.12364
2403.3,0.240088
763.596,0.0763537
1471.75,0.147143
385.151,0.038491
1107.67,0.110715
1660.33,0.16601
3508.65,0.350339
1052.45,0.105177
756.623,0.0756572
1990.21,0.19899
1040.5,0.104023
1521.1,0.152084
1879.1,0.186951
1966.92,0.196159
1120.41,0.111977
587.068,0.0586772
2734.43,0.273344
978.986,0.0887343
1399.55,0.139734
1544.09,0.153484
950.321,0.0950299
749.804,0.0749788
1778.19,0.177802
1276.23,0.125791
2185.48,0.218448
811.302,0.0809794
671.835,0.0671592
1060.06,0.105739
1416.44,0.14163
1291.83,0.129174
1140.44,0.114034
914.747,0.0914595
780.114,0.0780088
1262.65,0.126238
766.119,0.0761822
1086.61,0.108566
1250.47,0.125009
418.302,0.0418295
1153.21,0.115295
2039.28,0.203854
537.174,0.0535891
902.929,0.0902874
1217.21,0.121697
1162.23,0.116204
1606.3,0.160597
3621.45,0.36144
792.54,0.0792294
1514.46,0.151425
1662.65,0.166179
789.357,0.0789307
1085.49,0.108495
1611.46,0.161088
1612.09,0.161188
1109.23,0.110911
8859.2,0.884654
1973.02,0.197274
6649.44,0.664047
2004.17,0.20022
994.921,0.0993792
732.462,0.0732112
12125.4,1.21126
1285.95,0.128576
1043.9,0.104379
1068.69,0.106857
644.271,0.0644071
1053.15,0.100359
988.127,0.0985356
1593.58,0.15934
538.494,0.0538098
1360.2,0.13601
959.141,0.0958171
882.48,0.0882471
1212.68,0.121056
487.115,0.0487061
1113.07,0.111304
1050.93,0.105001
983.128,0.0982635
2311.23,0.230976
630.823,0.0630778
1044.36,0.104429
4287.39,0.428223
847.496,0.0847331
868.02,0.0867982
2257.99,0.225706
1327.09,0.132525
653.963,0.0653769
1089.18,0.10891
1115.97,0.111592
681.23,0.0681023
2988.25,0.298503
1500.11,0.149545
2181.79,0.218122
