Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.786014,0.225462,0.0317623,4.30716,9.27469e-07,0.013492,0.00263045,5.42557e-06,7.17973e-06,0,0.0881109,0.00426645,0.119715,4.22231,5.09343
1.25893,0.770283,0.226969,0.0356556,4.30609,9.27469e-07,0.0152443,0.00261845,5.42557e-06,7.17973e-06,0,0.0900729,0.00446671,0.105361,4.21905,5.09133
1.58489,0.761485,0.227797,0.0399165,4.30513,9.27469e-07,0.0161092,0.00247566,5.42557e-06,7.17973e-06,0,0.0911972,0.00461696,0.0980643,4.21684,5.08313
1.99526,0.753526,0.22847,0.0451139,4.30375,9.27469e-07,0.0166553,0.00239569,5.42557e-06,7.17973e-06,0,0.0920249,0.00493319,0.0922243,4.21431,5.07308
2.51189,0.745664,0.229082,0.0499208,4.30227,9.27469e-07,0.0170687,0.00233232,5.42557e-06,7.17973e-06,0,0.0927293,0.00525789,0.0867176,4.21177,5.0628
3.16228,0.738653,0.229739,0.0559057,4.30042,9.27469e-07,0.0175504,0.00232336,5.42557e-06,7.17973e-06,0,0.0936581,0.00548211,0.0821639,4.20878,5.05186
3.98107,0.732235,0.230457,0.0616956,4.29843,9.27469e-07,0.0180733,0.00221332,5.42557e-06,7.17973e-06,0,0.0948798,0.00578791,0.0779137,4.20524,5.04051
5.01187,0.726156,0.231295,0.0673927,4.29622,9.27469e-07,0.0184088,0.00224634,5.42557e-06,7.17973e-06,0,0.0965144,0.00595629,0.0745676,4.20125,5.02691
6.30957,0.719804,0.231985,0.0735178,4.29386,9.27469e-07,0.0188951,0.00227191,5.42557e-06,7.17973e-06,0,0.097969,0.00613685,0.071192,4.1973,5.0121
7.94328,0.713046,0.232916,0.0802497,4.29126,9.27469e-07,0.0192128,0.00224549,5.42557e-06,7.17973e-06,0,0.0994475,0.00637027,0.0679502,4.19301,4.99634
10,0.706697,0.233727,0.0873576,4.28883,9.27469e-07,0.0194377,0.0022661,5.42557e-06,7.17973e-06,0,0.101098,0.00657088,0.0647759,4.18868,4.97936
12.5893,0.700537,0.2345,0.0944442,4.2862,2.8623e-05,0.0197746,0.00229688,5.42557e-06,7.17973e-06,0,0.103186,0.00670901,0.0618655,4.18381,4.96023
15.8489,0.69414,0.23533,0.102101,4.28282,2.94222e-05,0.0200161,0.00231253,5.42557e-06,7.17973e-06,0,0.105498,0.00689758,0.0590525,4.17795,4.93798
19.9526,0.687332,0.236355,0.111131,4.27937,4.24641e-05,0.0204233,0.00232373,8.20148e-06,7.17973e-06,0,0.108124,0.00703739,0.0565412,4.17172,4.91297
25.1189,0.680166,0.237481,0.120979,4.27517,4.24641e-05,0.0207126,0.00233372,8.20148e-06,7.17973e-06,0,0.111007,0.00725859,0.0538646,4.16442,4.88516
31.6228,0.673536,0.238455,0.131138,4.26988,4.24641e-05,0.0212717,0.00232838,8.20148e-06,7.17973e-06,0,0.113549,0.00747867,0.0512834,4.15637,4.85524
39.8107,0.666666,0.239719,0.142624,4.26414,4.59916e-05,0.0216602,0.00240769,2.77591e-06,7.17973e-06,0,0.117027,0.00771069,0.0489477,4.14689,4.82138
50.1187,0.659348,0.241043,0.155582,4.25774,4.59916e-05,0.0219636,0.00258784,2.77591e-06,7.17973e-06,0,0.12113,0.00791161,0.0465423,4.13622,4.7825
63.0957,0.651677,0.242431,0.169931,4.25032,5.73708e-05,0.0222249,0.00271725,2.77591e-06,7.17973e-06,0,0.126014,0.00818607,0.0442823,4.12359,4.73912
79.4328,0.64426,0.244032,0.185572,4.24196,6.71336e-05,0.0224391,0.00294172,2.77591e-06,7.17973e-06,0,0.130958,0.00835157,0.0424022,4.11013,4.69232
100,0.636759,0.245799,0.202744,4.23233,6.78028e-05,0.0225854,0.00320416,2.77591e-06,1.1068e-05,0,0.135951,0.00854949,0.0404209,4.0953,4.64135
125.892,0.628948,0.247685,0.221221,4.22149,8.66629e-05,0.0227865,0.00339241,2.73609e-05,1.1068e-05,0,0.142158,0.00891855,0.0388314,4.07784,4.58455
158.489,0.622067,0.249539,0.240422,4.20947,0.000107645,0.0231665,0.00357589,3.38578e-05,1.1068e-05,0,0.148589,0.00919361,0.0371257,4.05908,4.52505
199.526,0.615154,0.25167,0.260108,4.19563,0.000101386,0.0235032,0.00386775,3.49245e-05,1.1068e-05,0,0.155092,0.00963318,0.035434,4.03831,4.46228
251.189,0.609112,0.253982,0.281764,4.18051,0.000125126,0.0237611,0.00423809,6.88004e-05,1.1068e-05,0,0.162189,0.0101577,0.0338799,4.01554,4.39508
316.228,0.603351,0.256666,0.303529,4.16418,0.000181737,0.0239921,0.00457165,8.94538e-05,1.1068e-05,0,0.170093,0.0105508,0.0325843,3.99081,4.32673
398.107,0.597331,0.259531,0.325659,4.14665,0.000259241,0.0240961,0.0048952,0.000122298,1.1068e-05,0,0.178527,0.0110587,0.0314251,3.96422,4.25522
501.187,0.593313,0.262428,0.347986,4.12645,0.000330294,0.024241,0.00531111,0.000116108,1.1068e-05,0,0.186671,0.0115105,0.0301811,3.93535,4.18319
630.957,0.58948,0.265785,0.369937,4.1061,0.000384573,0.0243077,0.00568453,0.00013816,1.1068e-05,0,0.196974,0.0121297,0.0291583,3.90398,4.11053
794.328,0.587124,0.269081,0.390746,4.08394,0.000445658,0.0244555,0.00594201,0.000198869,2.26554e-05,0,0.208239,0.0127871,0.0280709,3.86984,4.03889
999.999,0.585279,0.272657,0.409618,4.06064,0.00049414,0.0245539,0.00625644,0.000240269,2.26554e-05,0,0.219175,0.0137624,0.0271177,3.83453,3.97004
1258.92,0.584523,0.276698,0.428183,4.0358,0.00058773,0.0245081,0.00658762,0.000266735,2.26554e-05,0,0.230276,0.0149361,0.026331,3.7973,3.90188
1584.89,0.584446,0.280525,0.445557,4.01101,0.000684233,0.0242628,0.00695252,0.000344665,2.26554e-05,0,0.242236,0.0159204,0.0256083,3.75943,3.83562
1995.26,0.585647,0.284567,0.46226,3.98493,0.000785882,0.0244057,0.00714922,0.00039003,2.26554e-05,0,0.254857,0.0168114,0.0249082,3.71973,3.77137
2511.89,0.587245,0.289251,0.476702,3.95791,0.000910497,0.0245177,0.00737165,0.000439336,2.69794e-05,0,0.268202,0.0177876,0.0241997,3.6782,3.71068
3162.28,0.58885,0.294565,0.489683,3.93138,0.00105905,0.0245571,0.00755266,0.00048777,2.69794e-05,0,0.284016,0.0186203,0.0235845,3.6349,3.65286
3981.07,0.591359,0.29971,0.501318,3.9039,0.00120727,0.0245298,0.00772225,0.000573293,2.69794e-05,0,0.298975,0.0196139,0.0230506,3.59123,3.59705
5011.87,0.593939,0.305022,0.510905,3.87775,0.00143764,0.0244304,0.00780121,0.000688098,2.9227e-05,0,0.315227,0.0207165,0.0226371,3.54741,3.54697
6309.57,0.59648,0.31045,0.519167,3.85149,0.00159807,0.0242408,0.0080418,0.000751652,2.9227e-05,3.01992e-06,0.330827,0.022007,0.022235,3.50407,3.49863
7943.28,0.599618,0.315852,0.526329,3.82473,0.001761,0.0241905,0.00800286,0.00091114,2.9227e-05,3.01992e-06,0.346713,0.0230103,0.0218374,3.46019,3.45361
9999.99,0.602528,0.321082,0.532539,3.79961,0.00184007,0.0242456,0.00809308,0.000994779,2.9227e-05,0,0.36231,0.0243731,0.0214925,3.41797,3.41081
12589.2,0.605708,0.326388,0.538256,3.77484,0.00201948,0.0241702,0.00811038,0.00107106,2.9227e-05,0,0.379077,0.0252216,0.0211308,3.37549,3.37027
15848.9,0.608534,0.33169,0.542816,3.75104,0.00214559,0.0241896,0.00815211,0.00115694,2.9227e-05,6.31562e-06,0.395334,0.0260762,0.0208203,3.33444,3.33217
19952.6,0.610843,0.336804,0.546666,3.72815,0.00225352,0.0242398,0.00810493,0.00123728,2.9227e-05,4.82127e-06,0.410127,0.0269125,0.0205377,3.29586,3.29797
25118.8,0.613357,0.341722,0.549702,3.70619,0.00236148,0.024195,0.00817501,0.00133128,2.9227e-05,9.87568e-07,0.42422,0.0277627,0.0203085,3.25909,3.26652
31622.8,0.615606,0.346519,0.552254,3.68612,0.00245722,0.0240795,0.00817188,0.00138746,2.9227e-05,0,0.438733,0.0284554,0.0201257,3.22398,3.23773
39810.7,0.616749,0.350781,0.554195,3.66795,0.00264307,0.0238538,0.0081684,0.00156723,2.9227e-05,1.28667e-06,0.451935,0.0286969,0.0199736,3.19246,3.21248
50118.7,0.618539,0.355137,0.555678,3.65084,0.00269933,0.0236531,0.00818788,0.00171627,2.9227e-05,4.26372e-06,0.464937,0.0290713,0.019828,3.16232,3.18914
63095.7,0.620167,0.358945,0.557529,3.63459,0.00279861,0.0232702,0.00823079,0.00196285,2.9227e-05,3.49703e-06,0.476902,0.0290026,0.0197407,3.1346,3.16766
79432.8,0.621482,0.362628,0.558742,3.61907,0.0027759,0.0230198,0.00824566,0.00214032,2.9227e-05,7.66902e-06,0.486777,0.0287977,0.0196203,3.11023,3.14977
99999.9,0.622937,0.365788,0.559924,3.60508,0.0027157,0.0226988,0.0082111,0.0025218,2.9227e-05,7.66902e-06,0.496597,0.0284702,0.0194927,3.08756,3.13312
125892,0.623721,0.36873,0.560646,3.59139,0.00270425,0.0222365,0.00824375,0.00287754,2.9227e-05,4.17199e-06,0.506064,0.0279592,0.0193629,3.06599,3.1173
158489,0.624685,0.371298,0.561697,3.57913,0.00267428,0.0218139,0.00825301,0.0032919,2.9227e-05,9.20864e-06,0.51375,0.0273,0.0192866,3.04778,3.10394
199526,0.625837,0.373751,0.562847,3.56756,0.00253702,0.0213403,0.00825769,0.00376324,2.9227e-05,9.20864e-06,0.521415,0.0263987,0.0192294,3.0306,3.09234
251188,0.626904,0.375855,0.563902,3.5563,0.0024057,0.0207462,0.00825783,0.00432616,2.9227e-05,9.20864e-06,0.528224,0.0250112,0.019164,3.01556,3.08255
316227,0.627808,0.377954,0.56471,3.54578,0.00224367,0.0202279,0.00831145,0.00477971,2.9227e-05,9.20864e-06,0.534726,0.0236953,0.0191164,3.00157,3.07349
398107,0.628787,0.379885,0.565602,3.53532,0.00205593,0.0195769,0.00830779,0.00541011,2.9227e-05,9.20864e-06,0.54105,0.0220439,0.0190757,2.9885,3.0655
501187,0.629813,0.381456,0.566688,3.52537,0.00173476,0.0188772,0.00833295,0.00612185,2.9227e-05,1.25268e-05,0.546685,0.0202628,0.0190207,2.97729,3.0589
630957,0.630553,0.382835,0.5675,3.51653,0.0014912,0.0181328,0.00834889,0.00681048,2.9227e-05,1.25268e-05,0.55209,0.0181213,0.0189612,2.96786,3.05419
794327,0.630984,0.384235,0.568201,3.50856,0.00130428,0.0173627,0.00837692,0.00753493,2.9227e-05,1.25268e-05,0.556951,0.0161703,0.018926,2.95961,3.05005
999999,0.631546,0.384876,0.568662,3.50317,0.00115077,0.0169221,0.00838764,0.00795853,2.9227e-05,1.25268e-05,0.559087,0.0148913,0.018892,2.95496,3.04799
