EnergyDeposit(eV),LET(keV/um)
1025.37,0.102514
1610.05,0.160986
5348.83,0.53464
1754.27,0.175404
1149.39,0.114884
1054.01,0.105253
817.26,0.0816867
2934.89,0.293276
975.98,0.0975607
1180.43,0.117987
3214.3,0.320879
1168.35,0.116711
932.266,0.0932126
867.427,0.086737
6219.34,0.618879
6416.32,0.640428
1652.33,0.165205
1297.2,0.129544
3624.14,0.362058
1849.21,0.184903
1439.19,0.143836
1721.77,0.17208
1406.4,0.140629
1114.68,0.111454
1845.27,0.184419
1383.83,0.138366
780.365,0.0780229
2288.93,0.228729
1462.06,0.145224
1136.22,0.113569
1461.66,0.146128
915.792,0.0915646
3464.72,0.346135
1412.18,0.141192
1062.86,0.10628
988.098,0.0987995
3157.9,0.316609
539.301,0.0538902
1061.18,0.105949
2228.21,0.222487
1165.2,0.116479
1457.57,0.145732
3127.71,0.311981
830.526,0.0830129
803.469,0.0803216
1293.09,0.129294
774.416,0.0774235
1585.73,0.158415
1628.72,0.162857
1877.38,0.187716
602.012,0.0601849
1985.15,0.198363
871.423,0.0871222
990.023,0.0989646
1190.76,0.118431
600.225,0.059728
2211.57,0.220998
960.951,0.0960134
746.702,0.0746461
1272.41,0.127218
915.883,0.0915781
1375.95,0.13759
467.168,0.0467143
912.593,0.0912519
784.652,0.0784336
720.869,0.072083
1021.57,0.102109
1066.31,0.106617
1108.05,0.11079
2278.54,0.227672
1610.95,0.16099
1168.46,0.116759
2250.54,0.224675
1108.82,0.110803
2714.01,0.271259
1401.28,0.140096
878.174,0.0874745
1671.66,0.167116
1335.3,0.13336
2081.41,0.20806
3182.92,0.318166
1288.05,0.128612
1041.84,0.104142
1542.24,0.154205
1785.32,0.178427
633.995,0.0633145
1548.13,0.154785
1192.68,0.119258
825.562,0.0823804
1025.65,0.102561
2696.94,0.269266
790.686,0.0790569
1718.52,0.171375
929.74,0.092853
933.297,0.0933098
2354.24,0.235095
1098.17,0.109805
956.64,0.0956614
1155.54,0.167433
1332.04,0.133163
1101.66,0.10991
1242.3,0.124148
1772.8,0.177211
1185.42,0.118537
1232.85,0.123266
1220.08,0.121985
1226.1,0.122593
1359.6,0.135933
1027.54,0.102681
1820.85,0.181956
1099.86,0.109869
1237.5,0.12374
855.111,0.0854715
1317.93,0.131701
2063.1,0.206275
1034.97,0.103486
1903.59,0.190284
992.576,0.0991904
1078.05,0.107787
1069.52,0.106863
2008.65,0.200053
3205.77,0.320093
722.11,0.0717415
2364.46,0.23635
990.671,0.0985637
1239.77,0.123755
3075.99,0.307536
1538.67,0.153566
1035.53,0.103529
2268.13,0.226753
2103.24,0.210229
1014.7,0.101456
930.82,0.0930674
592.68,0.0591328
2076.78,0.207501
969.474,0.0969456
1590.18,0.159004
1820.33,0.182004
835.368,0.0835209
2374.34,0.237062
3057.83,0.305506
4004.71,0.399161
1261.92,0.125972
978.722,0.097728
1040.32,0.103246
1498.65,0.149418
2255.07,0.225438
1022.89,0.102269
864.223,0.0864186
1800.77,0.179164
942.876,0.0942669
1601.77,0.160077
1879.35,0.187694
966.44,0.096355
1062.34,0.106218
744.502,0.0743456
713.528,0.0713479
762.343,0.0762246
1302.02,0.130182
1422.35,0.142156
823.285,0.0822823
650.463,0.0650351
1482.46,0.148154
1961.58,0.195693
1003.6,0.100293
1307.47,0.130682
1069.03,0.106884
4358.76,0.435586
615.494,0.0615367
749.985,0.0749071
881.072,0.0880817
1023.59,0.102278
853.267,0.08517
2478.27,0.247783
647.121,0.0647096
1325.48,0.132537
707.188,0.0706908
694.417,0.0693603
984.674,0.0984446
982.819,0.0982191
953.429,0.0953266
1479.96,0.147869
847.229,0.0847084
1082.49,0.107779
1095.02,0.109486
1178.29,0.117715
936.533,0.0935914
1036.51,0.0997605
857.417,0.0857306
1490.15,0.148929
920.331,0.091983
1261.84,0.126129
833.889,0.0833762
1030.44,0.10296
1651.27,0.165111
1038.31,0.103814
1553.38,0.155315
992.115,0.0991484
1768.04,0.176762
2368.88,0.398145
865.831,0.0865594
769.336,0.0769166
1078.3,0.10776
2368.85,0.236343
1924.7,0.192296
3918.67,0.39057
1365.26,0.136519
1082.54,0.108168
1454.08,0.1454
1387.24,0.138705
1182.57,0.11823
3018.95,0.301626
2137.55,0.213725
1333.12,0.133199
1441.82,0.144083
1139.44,0.113836
2228.64,0.222839
1555.02,0.155444
789.072,0.0787896
578.126,0.0576725
1568,0.156748
771.584,0.0771478
830.619,0.0830597
837.85,0.0837609
710.731,0.0709527
1618.97,0.161598
872.723,0.0872014
737.207,0.0737102
1066.21,0.106588
1481.55,0.148058
1382.68,0.138232
5792.58,0.575689
3272.87,0.32699
744.878,0.0744451
1550.63,0.153742
848.459,0.0847309
2091.39,0.20896
1099.05,0.109828
719.638,0.0719491
702.53,0.0702441
2559.74,0.255738
1029.42,0.102924
1425.08,0.142479
3028.5,0.302687
1368.93,0.136881
1935.48,0.193395
755.986,0.075579
1150.24,0.114995
688.318,0.0688097
733.429,0.0733395
1245.84,0.12435
925.301,0.0925059
3724.12,0.372071
1028.91,0.101567
1552.78,0.155222
1160.06,0.11598
899.307,0.0898927
4870.15,0.486093
3136.14,0.313102
1660.62,0.165942
1667.1,0.166465
1190.49,0.119043
1278.22,0.127801
636.342,0.0636253
1167.17,0.116703
1152.31,0.115212
2374.99,0.237222
1486.36,0.148588
652.686,0.0652387
