Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.11823,0.1227,0.0376456,4.23785,0,0.015406,0.00212886,5.29801e-07,0,0,0.0109573,0.000210416,0.0990481,4.23439,5.26198
1.25893,1.1054,0.124431,0.0424634,4.23646,0,0.0170473,0.00207703,5.29801e-07,0,0,0.0138437,0.000236033,0.0879502,4.23006,5.25394
1.58489,1.09737,0.125356,0.0473322,4.23482,0,0.0177362,0.00205091,5.29801e-07,0,0,0.0153381,0.000244907,0.0820008,4.22694,5.24315
1.99526,1.08971,0.126132,0.0522462,4.23275,0,0.0183723,0.00201597,1.3173e-05,0,0,0.0167449,0.000258172,0.0767932,4.22339,5.23027
2.51189,1.08244,0.126873,0.057679,4.23066,0,0.0189833,0.00195339,1.3173e-05,0,0,0.0181746,0.000260684,0.0722604,4.21989,5.21737
3.16228,1.07575,0.127758,0.0639633,4.22808,6.24855e-06,0.0193772,0.00192112,1.3173e-05,0,0,0.0197257,0.0002658,0.0684594,4.2158,5.20383
3.98107,1.06913,0.128531,0.0703531,4.22541,1.49628e-05,0.0198733,0.00190429,1.3173e-05,0,0,0.0215504,0.000277705,0.0651958,4.21131,5.18937
5.01187,1.06257,0.129287,0.0770037,4.22285,1.49628e-05,0.0202254,0.00190155,1.3173e-05,0,0,0.0239798,0.000296988,0.0619953,4.20623,5.17359
6.30957,1.05581,0.130076,0.0835085,4.22022,1.49628e-05,0.0206071,0.00193321,1.3173e-05,0,0,0.0265035,0.000330775,0.0589945,4.20102,5.15544
7.94328,1.04922,0.131067,0.0907808,4.21727,2.51884e-05,0.0209842,0.00193554,1.3173e-05,0,0,0.0290059,0.00035312,0.0563895,4.19555,5.1359
10,1.0423,0.132022,0.0982267,4.21405,3.80463e-05,0.0213307,0.00197106,1.3173e-05,0,0,0.0321475,0.000361968,0.0537477,4.18921,5.11407
12.5893,1.03549,0.133002,0.106694,4.21051,4.3444e-05,0.0215678,0.00194558,1.3173e-05,0,0,0.0348619,0.00038917,0.0514222,4.18292,5.09003
15.8489,1.02764,0.134121,0.115689,4.20633,3.32184e-05,0.0217922,0.00198554,1.3173e-05,0,0,0.0381332,0.000427125,0.048981,4.17546,5.06294
19.9526,1.01946,0.135297,0.125349,4.20194,4.39787e-05,0.02203,0.00196099,1.89573e-05,0,0,0.0420967,0.00045473,0.0466986,4.16704,5.03227
25.1189,1.01062,0.136729,0.136528,4.19667,7.14385e-05,0.0222361,0.00204601,6.31404e-06,0,0,0.045895,0.000536342,0.0444436,4.1579,4.99793
31.6228,1.00119,0.138295,0.14861,4.19043,7.27591e-05,0.0224277,0.00217334,6.31404e-06,0,0,0.0509537,0.000593958,0.0423115,4.14649,4.95904
39.8107,0.992199,0.140093,0.162085,4.18313,7.9887e-05,0.0225314,0.00229138,6.31404e-06,0,0,0.0563278,0.000763936,0.0403995,4.13367,4.91666
50.1187,0.981596,0.142041,0.177362,4.17512,0.000108391,0.0228042,0.00233625,6.31404e-06,0,0,0.0630259,0.000889517,0.0383917,4.1188,4.86756
63.0957,0.970769,0.144237,0.19344,4.16569,0.000118048,0.0228272,0.00257786,1.6925e-05,0,0,0.0702487,0.00100993,0.0366995,4.102,4.81421
79.4328,0.960369,0.146773,0.21055,4.15466,0.000119517,0.0230517,0.00279859,2.78438e-05,0,0,0.0780152,0.00121928,0.0349292,4.08298,4.7564
100,0.949038,0.149622,0.228954,4.14267,0.00013343,0.0234279,0.00299811,3.58928e-05,0,0,0.0872157,0.00147867,0.0331186,4.06153,4.69403
125.892,0.938146,0.152609,0.248347,4.12905,0.000139913,0.0235993,0.0032835,5.89022e-05,0,0,0.0969062,0.00181531,0.0314374,4.03785,4.62711
158.489,0.926687,0.156085,0.269566,4.11367,0.00018137,0.0238155,0.00351005,6.52065e-05,0,0,0.107105,0.002173,0.0299289,4.01185,4.5553
199.526,0.915564,0.159767,0.291786,4.09665,0.000235272,0.0239493,0.00374549,5.88794e-05,0,0,0.118539,0.00278549,0.0285689,3.98275,4.4793
251.189,0.904993,0.163616,0.314815,4.07795,0.000263925,0.0242687,0.00387364,6.34076e-05,0,0,0.130224,0.0033191,0.0273844,3.9518,4.39995
316.228,0.896155,0.167664,0.338123,4.05692,0.000350482,0.0243198,0.00417335,8.34641e-05,0,0,0.141758,0.00410145,0.0261621,3.91836,4.31945
398.107,0.887865,0.17183,0.361044,4.03441,0.000350978,0.0243619,0.0045435,8.98407e-05,0,0,0.155305,0.00483627,0.0252239,3.88158,4.23568
501.187,0.879867,0.176839,0.384073,4.01049,0.000387877,0.0244264,0.00477434,9.17768e-05,0,0,0.16864,0.00583778,0.0243244,3.84331,4.15366
630.957,0.872596,0.182129,0.405617,3.98563,0.000460529,0.0245005,0.0051619,0.000129397,0,0,0.183366,0.00682716,0.0233834,3.80259,4.07121
794.328,0.86701,0.18713,0.426908,3.95926,0.000540183,0.0244915,0.0055217,0.000146874,0,0,0.19817,0.00788608,0.0225483,3.76026,3.99028
999.999,0.861814,0.192621,0.446515,3.93173,0.000661885,0.024381,0.00580691,0.000197971,0,0,0.213569,0.00910805,0.0217797,3.71596,3.91121
1258.92,0.857944,0.198151,0.465714,3.9028,0.000720558,0.0242891,0.00608346,0.000245998,0,3.6511e-06,0.228911,0.0102836,0.0211167,3.67042,3.83363
1584.89,0.854954,0.203958,0.482639,3.87362,0.0007941,0.024219,0.00632047,0.000337436,0,3.6511e-06,0.244881,0.0112681,0.0204968,3.62411,3.76187
1995.26,0.852648,0.210322,0.49739,3.84413,0.00091941,0.024225,0.0064305,0.000410457,0,3.6511e-06,0.261785,0.0123214,0.0199555,3.57652,3.69338
2511.89,0.851119,0.216721,0.511097,3.81451,0.00102281,0.0241764,0.00661137,0.000449292,0,3.6511e-06,0.278639,0.0138097,0.019525,3.5284,3.62836
3162.28,0.850156,0.223185,0.522396,3.78508,0.00115252,0.0240628,0.00677945,0.000504697,0,4.32291e-06,0.296019,0.0151745,0.0190736,3.48006,3.56772
