Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.11442,0.120733,0.0381894,4.2371,6.97024e-06,0.015529,0.00201367,0,6.84643e-06,0,0.0109421,0.000260768,0.0970987,4.2335,5.25624
1.25893,1.10133,0.122251,0.0429098,4.23574,8.21785e-06,0.0171462,0.00199649,0,6.84643e-06,0,0.0135182,0.000254195,0.0855922,4.22957,5.24852
1.58489,1.09304,0.122966,0.0478823,4.23415,8.21785e-06,0.0177185,0.00198066,0,6.84643e-06,0,0.0149296,0.000265938,0.0796015,4.22653,5.23685
1.99526,1.08584,0.123595,0.0530175,4.23219,1.96547e-05,0.0183467,0.0019289,0,6.84643e-06,0,0.0162775,0.000271694,0.0746936,4.22322,5.22344
2.51189,1.0793,0.12435,0.0591682,4.22993,2.51037e-05,0.018838,0.00193728,0,6.84643e-06,0,0.0178395,0.000285959,0.0705827,4.21939,5.21031
3.16228,1.07257,0.125142,0.0656021,4.22764,2.96719e-05,0.0190753,0.00196657,0,6.84643e-06,0,0.0196369,0.000298616,0.0669611,4.21524,5.19655
3.98107,1.06588,0.125926,0.0718315,4.22525,3.5129e-05,0.019345,0.00197671,0,6.84643e-06,0,0.0215243,0.000300886,0.0637344,4.21096,5.18191
5.01187,1.05947,0.126852,0.0780487,4.22238,3.5129e-05,0.0197119,0.00190466,0,6.84643e-06,0,0.023834,0.000326268,0.0607434,4.20579,5.16601
6.30957,1.05297,0.127654,0.0848866,4.21949,3.5129e-05,0.020032,0.00182745,0,6.84643e-06,0,0.0260896,0.000351287,0.0576457,4.20063,5.14912
7.94328,1.04617,0.128497,0.0920901,4.21669,4.21367e-05,0.020335,0.00185532,0,6.84643e-06,0,0.0289465,0.000387935,0.0547774,4.19494,5.12942
10,1.0394,0.129387,0.0997093,4.21349,4.21367e-05,0.0205691,0.00186089,6.05254e-06,6.84643e-06,0,0.0316463,0.000428439,0.052188,4.189,5.1085
12.5893,1.03226,0.130501,0.108027,4.2099,4.21367e-05,0.020878,0.00185438,6.05254e-06,6.84643e-06,0,0.034913,0.000468316,0.0499134,4.18211,5.0839
15.8489,1.02445,0.131569,0.116969,4.20576,4.21367e-05,0.021191,0.00179816,6.05254e-06,6.84643e-06,0,0.0375632,0.000496779,0.0475917,4.17527,5.05746
19.9526,1.0159,0.132914,0.12677,4.20116,5.4396e-05,0.021476,0.00184575,6.05254e-06,6.84643e-06,0,0.0413462,0.00053725,0.045065,4.16684,5.02706
25.1189,1.00702,0.13436,0.137533,4.19563,5.45301e-05,0.0216605,0.0018804,6.05254e-06,6.84643e-06,0,0.0454387,0.000584569,0.0425739,4.15716,4.99357
31.6228,0.99813,0.135879,0.14902,4.18945,5.81636e-05,0.0219663,0.00198721,6.05254e-06,6.84643e-06,0,0.0500799,0.000688118,0.0405434,4.14621,4.95589
39.8107,0.988902,0.137531,0.162516,4.1825,6.53952e-05,0.0221973,0.00209035,1.88405e-05,6.84643e-06,0,0.0558775,0.000733815,0.038454,4.13345,4.91334
50.1187,0.978448,0.139429,0.176936,4.1746,8.28976e-05,0.0223251,0.00229436,1.40601e-05,6.84643e-06,0,0.0627398,0.000873331,0.0365829,4.1185,4.8641
63.0957,0.96805,0.141524,0.193358,4.16527,0.000107949,0.0225183,0.00253062,1.40601e-05,6.84643e-06,0,0.0701891,0.000983301,0.0348046,4.1016,4.81059
79.4328,0.95773,0.143743,0.210701,4.15482,0.000110295,0.0227284,0.00264134,3.25372e-05,6.84643e-06,0,0.0779953,0.00122497,0.0332047,4.08307,4.75279
100,0.946897,0.14638,0.22978,4.14241,0.000171993,0.0227222,0.00287733,2.64847e-05,6.84643e-06,0,0.0867191,0.00153897,0.0317078,4.06156,4.68969
125.892,0.935535,0.149075,0.250242,4.12888,0.000205313,0.0228577,0.00307344,2.64847e-05,6.84643e-06,0,0.0960182,0.00183783,0.0301739,4.03841,4.62089
158.489,0.925286,0.152338,0.271322,4.11298,0.000224195,0.0230683,0.00333117,3.50862e-05,6.84643e-06,0,0.10613,0.00223865,0.028876,4.01197,4.54836
199.526,0.914737,0.156217,0.294152,4.09617,0.000264218,0.0228532,0.00362151,8.3961e-05,1.44714e-05,0,0.117024,0.00278499,0.0277059,3.98364,4.47268
251.189,0.904219,0.159789,0.317062,4.07728,0.00026055,0.022926,0.00390218,9.55946e-05,1.44714e-05,0,0.128363,0.0033186,0.0264338,3.95286,4.39381
316.228,0.894278,0.163979,0.34033,4.05692,0.000270261,0.0230389,0.00416962,9.48763e-05,1.44714e-05,0,0.140807,0.00378549,0.0252038,3.9196,4.31279
398.107,0.886012,0.168282,0.363747,4.03454,0.00034457,0.023072,0.00446084,0.000118676,1.44714e-05,0,0.154287,0.00449788,0.0241205,3.88295,4.23029
501.187,0.877778,0.172987,0.385993,4.01049,0.00042098,0.0230531,0.00467447,0.000164447,1.44714e-05,0,0.168026,0.00543398,0.023137,3.8441,4.14704
630.957,0.87097,0.177948,0.407904,3.98493,0.000506525,0.0230026,0.0050208,0.000226693,1.44714e-05,0,0.182641,0.00644248,0.0221433,3.8028,4.06533
794.328,0.864629,0.183356,0.428492,3.95783,0.000604641,0.0229746,0.0053766,0.000227871,1.44714e-05,3.54146e-06,0.196978,0.0074095,0.0212602,3.76026,3.98469
999.999,0.859633,0.189007,0.448062,3.92969,0.000754587,0.0230238,0.00563568,0.000278441,1.44714e-05,3.54146e-06,0.212554,0.00844546,0.0204425,3.71533,3.90602
1258.92,0.85628,0.194875,0.466161,3.90064,0.000770014,0.0229163,0.00586497,0.000321563,1.44714e-05,3.54146e-06,0.227831,0.00987698,0.0199052,3.66952,3.83121
1584.89,0.852871,0.201008,0.482723,3.87047,0.000913382,0.0227304,0.00616213,0.000319643,1.44714e-05,0,0.244896,0.0109827,0.0193939,3.62106,3.75737
1995.26,0.850817,0.206979,0.498027,3.84049,0.00100032,0.0227541,0.00623439,0.000406225,1.44714e-05,0,0.261705,0.0120765,0.0187666,3.57302,3.68838
2511.89,0.848998,0.213415,0.511396,3.81089,0.00116892,0.0227205,0.00635828,0.000448661,1.44714e-05,0,0.279513,0.0135301,0.0182154,3.52398,3.62204
3162.28,0.847971,0.220007,0.52283,3.78193,0.00131099,0.0227719,0.00642622,0.000466281,1.44714e-05,0,0.298311,0.0147328,0.0177606,3.47484,3.56153
3981.07,0.847287,0.22703,0.533112,3.75288,0.00146361,0.0225888,0.00652309,0.000556411,1.44714e-05,2.00038e-06,0.317169,0.0159785,0.0173326,3.4255,3.50394
5011.87,0.847894,0.233292,0.541912,3.72407,0.00153581,0.0225541,0.00660989,0.000635964,1.44714e-05,1.22395e-05,0.335636,0.0172768,0.016938,3.37682,3.44915
6309.57,0.848267,0.239923,0.549461,3.69598,0.00163149,0.0223629,0.00672675,0.000717477,1.44714e-05,1.22395e-05,0.35349,0.018438,0.0166867,3.32962,3.40012
7943.28,0.848591,0.246915,0.556227,3.66832,0.00175657,0.0221907,0.00679467,0.000791824,1.44714e-05,1.71675e-05,0.3716,0.019606,0.0164844,3.28251,3.35295
9999.99,0.848518,0.253493,0.56146,3.64287,0.00189926,0.0220915,0.00680413,0.000872504,1.44714e-05,1.88931e-05,0.38904,0.0207388,0.0161978,3.23829,3.31016
12589.2,0.848795,0.259779,0.565754,3.61811,0.0019821,0.0219358,0.00688189,0.00096948,1.44714e-05,1.85176e-05,0.405853,0.0218094,0.016007,3.1957,3.2707
15848.9,0.849153,0.265446,0.569321,3.59508,0.00207081,0.021797,0.00696045,0.00102554,1.44714e-05,1.85176e-05,0.422615,0.0227665,0.0158369,3.15491,3.23375
19952.6,0.849787,0.271069,0.572402,3.57279,0.00216399,0.0216844,0.00703881,0.00109011,1.44714e-05,1.78497e-05,0.437322,0.0236498,0.015654,3.11723,3.20086
25118.8,0.849842,0.27644,0.574963,3.55311,0.00234148,0.0215629,0.00708089,0.00121218,1.44714e-05,2.56754e-05,0.451643,0.0243174,0.0154403,3.08245,3.17074
31622.8,0.84941,0.281519,0.577102,3.53421,0.00246911,0.0213943,0.00710185,0.00132841,1.44714e-05,2.07474e-05,0.466228,0.0247586,0.015333,3.04872,3.14191
39810.7,0.849778,0.285825,0.579061,3.51627,0.00246952,0.0212075,0.00714024,0.00146964,1.44714e-05,2.07474e-05,0.477302,0.0253391,0.0152502,3.01939,3.11744
50118.7,0.850103,0.289825,0.580715,3.50051,0.00250416,0.0209873,0.00713184,0.0016623,1.44714e-05,2.07474e-05,0.488465,0.0255071,0.0151747,2.99265,3.09608
63095.7,0.850844,0.293364,0.582179,3.48552,0.00254606,0.0207563,0.00708504,0.00188343,1.44714e-05,2.07474e-05,0.498904,0.0256626,0.0150988,2.96733,3.07601
79432.8,0.850887,0.296862,0.583335,3.47204,0.00257212,0.0205903,0.00705035,0.00206289,1.44714e-05,1.95902e-05,0.507638,0.0256935,0.0149955,2.94559,3.0588
99999.9,0.851122,0.29978,0.584415,3.45906,0.00256462,0.0203228,0.00708891,0.00231954,1.44714e-05,1.95902e-05,0.515324,0.0255865,0.0149114,2.92591,3.04321
125892,0.851044,0.302623,0.585236,3.44685,0.0025286,0.020049,0.00707903,0.00264251,1.44714e-05,1.95902e-05,0.523419,0.0250211,0.0148172,2.90718,3.02919
158489,0.851433,0.30529,0.586214,3.43534,0.00247224,0.0196393,0.00709653,0.0030358,1.44714e-05,1.95902e-05,0.530444,0.024402,0.0147678,2.89042,3.01672
199526,0.851869,0.307319,0.587092,3.42442,0.00235711,0.0191884,0.00707818,0.00349445,1.44714e-05,2.39686e-05,0.536802,0.023708,0.0147053,2.87551,3.00586
251188,0.852073,0.309221,0.587924,3.41411,0.00226733,0.018719,0.00710369,0.00389912,1.44714e-05,2.47491e-05,0.543127,0.0223674,0.0146787,2.86215,2.99674
316227,0.852471,0.311066,0.588648,3.40422,0.00209383,0.0181183,0.00712859,0.00443628,1.44714e-05,2.82893e-05,0.547963,0.021035,0.0146398,2.85029,2.9894
398107,0.85272,0.312794,0.589337,3.39463,0.00194665,0.0175666,0.007149,0.00499205,1.44714e-05,2.82893e-05,0.553282,0.0194841,0.0145868,2.83923,2.98214
501187,0.85348,0.314147,0.589951,3.38543,0.00172103,0.0170058,0.00717561,0.00554426,1.44714e-05,2.82893e-05,0.558165,0.0174292,0.0145563,2.82947,2.97724
630957,0.85394,0.315492,0.590604,3.37681,0.00159057,0.0164431,0.00719845,0.0060919,2.28674e-05,2.57089e-05,0.56232,0.0155958,0.0145133,2.82108,2.97288
794327,0.854487,0.316637,0.59121,3.36945,0.00142066,0.0158964,0.00721428,0.00661537,2.28674e-05,2.57089e-05,0.565475,0.0138543,0.0144973,2.81416,2.96957
999999,0.854698,0.317262,0.591546,3.36493,0.00131444,0.0155826,0.00723748,0.00688724,2.28674e-05,3.16593e-05,0.567376,0.0129832,0.0144938,2.81005,2.96732
