EnergyDeposit(eV),LET(keV/um)
2049.17,0.204753
1189.45,0.118907
623.858,0.0623829
1150.82,0.11499
1235.25,0.123499
1156.5,0.11564
970.104,0.096916
1598.64,0.159811
1545.16,0.15447
1414.42,0.14141
1091.43,0.108984
740.947,0.074089
1151.86,0.114861
2798.3,0.279718
924.573,0.0923307
752.724,0.0752248
950.291,0.0948149
1113.95,0.111179
1406.29,0.140609
795.811,0.0795468
1057.07,0.105606
1004.82,0.0991645
2298,0.229688
976.792,0.0975785
948.526,0.0948496
1265.99,0.126579
599.229,0.0599185
966.421,0.0966185
1504.88,0.15045
886.836,0.0882113
625.283,0.0625177
1802.09,0.180165
977.583,0.0977393
940.866,0.0940605
1236.98,0.123677
1141.48,0.114049
1328.25,0.132806
2926.96,0.292633
765.2,0.0764469
1034.17,0.103345
755.466,0.0754965
1006.82,0.100666
813.634,0.0813253
1243.32,0.12429
1968.99,0.196862
1664.6,0.166406
7264.11,0.726212
983.348,0.0982337
1282.45,0.128227
815.042,0.0814663
821.291,0.0820422
1159.75,0.11595
1215.53,0.121468
697.612,0.0697576
862.622,0.0861052
1357.42,0.135728
948.369,0.0948201
1689.68,0.168274
1749.31,0.174674
4212.75,0.420778
871.449,0.0871273
1234.25,0.122822
834.603,0.0833893
1139.55,0.113941
1289.45,0.128936
1158.13,0.115782
864.229,0.0862828
1311.4,0.130959
774.804,0.0774409
949.767,0.0949173
1202.03,0.120151
860.252,0.0859404
1004.17,0.100369
1202.52,0.120231
1516.27,0.15074
3557.39,0.355541
917.186,0.0916702
1992.2,0.198872
1813.94,0.181324
3703.3,0.370122
719.039,0.0717032
1855.6,0.185387
2853.33,0.28801
933.893,0.0933489
583.599,0.0583563
4080.93,0.407968
1893.15,0.189236
1073.18,0.107291
957.406,0.0957323
982.871,0.0982782
2129.39,0.212576
1164.04,0.116368
1388.7,0.138862
719.567,0.0719093
1315.68,0.131551
5426.11,0.542458
868.728,0.0868435
1220.68,0.121993
1292.01,0.129164
793.272,0.0792999
954.626,0.0954324
1527.74,0.152761
980.29,0.0980163
882.184,0.0881135
3207.87,0.320617
836.152,0.0835941
1103.28,0.110156
3750.35,0.374988
2803.1,0.278046
1727.84,0.172758
993.64,0.0993544
1689.11,0.168444
2050.27,0.204867
1229.35,0.122851
686.394,0.0686258
672.143,0.0672063
628.826,0.0628781
3214.53,0.321361
1714.54,0.171437
1596.46,0.15963
1327.85,0.132737
1270.04,0.126894
1866.6,0.186366
647.37,0.0644477
