Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.819426,0.150485,0.0349744,4.14903,3.05636e-06,0.0182689,0.00358375,0,2.67909e-06,0,0.00637028,0.000122912,0.127981,4.15011,4.86773
1.25893,0.803208,0.1523,0.0394091,4.14798,9.94663e-06,0.0205296,0.00347728,0,2.67909e-06,0,0.00887968,0.000122912,0.112747,4.14653,4.86462
1.58489,0.793145,0.153059,0.0441819,4.14693,9.94663e-06,0.0212725,0.00341034,0,2.67909e-06,0,0.0103281,0.000122912,0.105015,4.14402,4.85607
1.99526,0.784207,0.153848,0.0491763,4.14542,9.94663e-06,0.022021,0.00329556,0,2.67909e-06,0,0.0114495,0.00012852,0.0983829,4.14138,4.84561
2.51189,0.776334,0.154662,0.0548177,4.14347,9.94663e-06,0.0226532,0.003244,0,2.67909e-06,0,0.0124956,0.00012852,0.0927542,4.1384,4.83458
3.16228,0.769477,0.155369,0.0604028,4.1418,9.94663e-06,0.0232993,0.00316402,0,2.67909e-06,0,0.0138942,0.000133456,0.0883369,4.1353,4.82362
3.98107,0.762045,0.156216,0.0665457,4.13997,9.94663e-06,0.02361,0.00312088,0,2.67909e-06,0,0.0155216,0.000144607,0.0839543,4.13182,4.81148
5.01187,0.755116,0.156865,0.0725533,4.13804,9.94663e-06,0.0241394,0.00300741,0,2.67909e-06,0,0.0170842,0.000177205,0.0799598,4.12831,4.79856
6.30957,0.747809,0.157729,0.0795976,4.13591,9.94663e-06,0.0244815,0.0029266,0,2.67909e-06,0,0.0192827,0.000207036,0.0762966,4.12405,4.78338
7.94328,0.740826,0.158454,0.0864174,4.13357,1.43553e-05,0.0246717,0.00295884,0,2.67909e-06,0,0.0218473,0.000222195,0.0728392,4.11913,4.76664
10,0.733771,0.159389,0.0932113,4.1311,1.87255e-05,0.0250021,0.00298972,0,2.67909e-06,0,0.0243273,0.000214056,0.0695588,4.11416,4.7479
12.5893,0.726768,0.16042,0.101453,4.12878,1.87255e-05,0.0251404,0.00306874,0,2.67909e-06,0,0.0272042,0.000245547,0.0664775,4.10892,4.72668
15.8489,0.719446,0.161421,0.110304,4.12546,5.09845e-05,0.0255614,0.00308575,0,2.67909e-06,0,0.0297217,0.000274378,0.0632254,4.10301,4.70321
19.9526,0.711951,0.162414,0.119644,4.12205,5.09845e-05,0.0257781,0.00310066,0,2.67909e-06,0,0.0330669,0.000320658,0.0605513,4.09619,4.67653
25.1189,0.704445,0.163651,0.130026,4.11834,5.04024e-05,0.026298,0.00315371,0,2.67909e-06,0,0.0368259,0.000331992,0.0574271,4.08869,4.64802
31.6228,0.696683,0.165124,0.141037,4.11365,5.48445e-05,0.026619,0.00314291,0,2.67909e-06,0,0.0411446,0.00035736,0.0547758,4.07965,4.61598
39.8107,0.689068,0.166461,0.153339,4.10842,5.26985e-05,0.0271533,0.00315879,0,2.67909e-06,0,0.0458112,0.000417891,0.0522373,4.0697,4.58018
50.1187,0.681252,0.168014,0.166939,4.10214,5.41795e-05,0.0272059,0.00324887,0,2.67909e-06,0,0.0508476,0.000530616,0.0501123,4.05829,4.5396
63.0957,0.673803,0.169787,0.18186,4.09462,5.57739e-05,0.0275362,0.00347831,5.21365e-06,2.67909e-06,0,0.0569782,0.000655863,0.0476493,4.0445,4.49439
79.4328,0.665422,0.171595,0.197754,4.0864,6.97142e-05,0.0276747,0.00380212,2.17148e-05,2.67909e-06,0,0.0635046,0.000829782,0.045344,4.02954,4.44632
100,0.657414,0.173736,0.214428,4.07706,8.30913e-05,0.0280716,0.00393637,3.12585e-05,2.67909e-06,0,0.0714991,0.00103997,0.0434904,4.012,4.39374
125.892,0.650467,0.176153,0.232681,4.06511,0.000124793,0.0282275,0.00434592,7.09088e-05,2.67909e-06,0,0.0792675,0.00119019,0.0415875,3.99205,4.33509
158.489,0.642536,0.178656,0.25285,4.05213,0.00015318,0.0286247,0.0045591,0.000101963,7.17151e-06,0,0.0883846,0.00140925,0.0398027,3.96966,4.27155
199.526,0.636245,0.181041,0.272951,4.03811,0.000218827,0.0286837,0.00489207,0.00010824,7.17151e-06,0,0.0980268,0.00181017,0.0380936,3.94556,4.20594
251.189,0.630278,0.184021,0.293447,4.02205,0.000263995,0.0290976,0.00516651,0.000105236,7.17151e-06,0,0.109847,0.00226615,0.0366237,3.91717,4.13667
316.228,0.625928,0.187428,0.314307,4.0024,0.000284346,0.0295243,0.00554501,0.000110192,7.17151e-06,0,0.121155,0.00275979,0.0348756,3.88573,4.06627
398.107,0.621741,0.191076,0.335564,3.98224,0.0003599,0.0294187,0.00609556,0.000144031,1.11723e-05,8.42812e-06,0.134631,0.0032083,0.0333593,3.85153,3.99351
501.187,0.618009,0.194733,0.356285,3.9603,0.000409413,0.0294088,0.00652631,0.000168889,1.11723e-05,8.42812e-06,0.148108,0.00393266,0.0319923,3.8153,3.91981
630.957,0.615595,0.198647,0.376062,3.93635,0.000501112,0.0294486,0.00679731,0.000221945,1.11723e-05,6.81969e-06,0.161183,0.00465012,0.0308312,3.7774,3.84716
794.328,0.613771,0.203013,0.394167,3.91177,0.000518761,0.0294405,0.00705921,0.000281179,1.11723e-05,0,0.176861,0.00558705,0.0299091,3.73615,3.77649
999.999,0.613593,0.208084,0.412316,3.88549,0.000600084,0.0295071,0.00746261,0.000293267,1.11723e-05,0,0.191895,0.00673931,0.0289243,3.69367,3.70637
1258.92,0.614319,0.213015,0.428441,3.85766,0.000655916,0.0295181,0.00776612,0.000360531,1.11723e-05,0,0.207751,0.00769204,0.0279738,3.64894,3.63928
1584.89,0.615515,0.218173,0.442464,3.82993,0.000813213,0.0295805,0.00794636,0.000353588,1.11723e-05,0,0.225748,0.00899278,0.0272875,3.60176,3.57452
