EnergyDeposit(eV),LET(keV/um)
2378.59,0.238641
1144.41,0.114427
1874.24,0.187365
877.039,0.087578
1485.47,0.148511
725.827,0.072571
4103.8,0.410247
729.813,0.0729006
1878.43,0.187802
1266.35,0.126624
764.243,0.0763982
2825.23,0.282322
1527.03,0.152671
1892.18,0.189009
1033.36,0.103102
1050.57,0.105043
1606.91,0.160647
500.97,0.0499798
1247.48,0.12467
917.821,0.0917721
1181.46,0.118122
1656.06,0.165577
1903.56,0.151044
1288.44,0.128177
3988.65,0.398503
1999.1,0.199807
778.866,0.0778832
1166.69,0.116287
680.823,0.068074
2092.13,0.208972
1571.9,0.157041
1406.3,0.140561
1812.4,0.181194
4362.98,0.435872
3623.48,0.362053
3428.82,0.34281
533.799,0.0530106
885.604,0.0885531
566.652,0.0565762
2492.86,0.248926
1200.09,0.119821
1251.4,0.125076
820.856,0.0819773
3256.77,0.325293
790.251,0.0789892
945.414,0.0944629
1023.63,0.102323
2577.18,0.25742
1281.71,0.128028
1514.82,0.151377
1177.01,0.117681
2351.99,0.23512
703.663,0.0703377
793.677,0.0793604
906.256,0.0906202
881.585,0.0876141
2196.48,4.34885
2828.38,0.282819
1014.81,0.101472
1043.55,0.10422
855.151,0.0855114
477.51,0.0477362
1782.25,0.178194
1934.1,0.193384
4224.96,0.419437
1063.09,0.106293
1598.33,0.159784
1335.9,0.133504
975.831,0.0975711
1191.43,0.118893
7230.29,0.720921
1086.95,0.108607
1516.18,0.151602
725.27,0.072492
961.494,0.096137
1240.01,0.123953
800.771,0.0800614
816.432,0.0816093
1084.62,0.108435
1831.74,0.18311
1060.59,0.10603
7925.96,0.79166
1106.25,0.110618
811.331,0.0811293
2882.53,0.288156
933.295,0.0932547
1307.64,0.130723
2534.94,0.253036
1120.72,0.111999
1113.71,0.111298
699.113,0.0695715
1032.35,0.103229
985.412,0.0985023
755.648,0.0755319
1425.82,0.14255
944.341,0.0943735
1485.63,0.148454
806.451,0.0806214
1877.75,0.187326
848.11,0.0847434
1125.33,0.112482
1362.64,0.136246
1350.1,0.135
784.976,0.0779623
745.565,0.074552
1307.27,0.130688
1409.58,0.140892
1509.83,0.150225
1671.37,0.166869
2616.88,0.259811
1225.57,0.122544
1671.2,0.167049
1238.38,0.123831
1137.34,0.113726
1659.33,0.165641
2650.22,0.264445
884.126,0.0881182
686.257,0.0686171
756.469,0.0755941
877.56,0.0877485
1611.14,0.161062
1149.85,0.114714
1393.79,0.139284
623.533,0.0622372
2766.01,0.275965
2032.85,0.203226
946.269,0.0944903
2167.25,0.21651
1124.34,0.11242
1767.51,0.17669
1381.84,0.138124
1055.63,0.105538
2134.52,0.212846
984.196,0.098368
1062.83,0.106243
1761.94,0.176068
1551.33,0.15507
1372.53,0.137111
1431.17,0.143043
1210.57,0.121041
10229,1.02215
413.906,0.0412266
1496.22,0.149591
2012.18,0.200976
576.945,0.057683
3341.48,0.334083
788.683,0.0788405
983.744,0.0983655
992.73,0.0992386
2586.57,0.258566
1161.19,0.116012
1555.42,0.155503
1463.15,0.146283
2963.89,0.2957
2201.98,0.219758
930.481,0.092985
941.568,0.0941485
1266.86,0.126674
982.949,0.0982416
21955.3,4.61712
1456.53,0.145648
884.733,0.0884433
892.963,0.0892553
801.07,0.0801011
1646.92,0.164675
872.166,0.0869669
927.942,0.0927906
1068.99,0.106283
870.375,0.0869064
1180.78,0.117919
1877.26,0.187715
484.211,0.0484069
978.716,0.0978149
964.415,0.0960214
3710.8,0.370991
1588.61,0.158822
1227.12,0.122674
2198.34,0.219667
1091.44,0.109124
2401.96,0.240051
4063.13,0.40615
1288.57,0.127777
741.551,0.0741187
1575.31,0.15749
929.436,0.092921
1500.2,0.149966
569.493,0.05693
1720.83,0.172023
1097.18,0.109691
14033.5,1.40122
976.283,0.0976182
653.786,0.0653444
638.716,0.0638276
1859.37,0.185399
1254.5,0.125437
1450.64,0.145039
8485.86,0.847916
2044.39,0.204327
1439.18,0.14384
625.29,0.06252
2586.39,0.25862
1887.64,0.188754
1563.23,0.156288
1213.49,0.121166
692.837,0.0692671
768.857,0.0768813
849.483,0.0849394
792.902,0.079284
1712.37,0.171188
1253.05,0.12529
1613.82,0.161011
751.117,0.0750169
1018.76,0.101841
1564.89,0.156471
1528.55,0.152839
833.818,0.0833477
1280.68,0.128038
885.306,0.0883324
747.181,0.0745747
627.485,0.0627401
2504.42,0.250369
3263.08,0.31825
406.199,0.0403343
8403.45,0.837859
1615.3,0.161366
1081.79,0.108141
548.387,0.0548311
1184.35,0.11826
2140.19,0.213832
7088.61,0.708096
1346.53,0.134639
2354.56,0.235383
983.723,0.0983237
939.646,0.0939531
4084.82,0.408365
790.342,0.0789496
1454.75,0.145468
713.349,0.0713018
579,0.057895
1693.06,0.169229
670.734,0.0670486
2554.61,0.255427
3133.47,0.313225
591.666,0.0586276
1755.76,0.175545
2616.46,0.261462
1327.08,0.132676
10882.9,1.08642
1023.37,0.102296
848.158,0.0847904
2242.08,0.223129
705.952,0.0705491
563.124,0.0563099
805.149,0.0804891
1371.03,0.13674
1121.7,0.112124
1808.64,0.180846
1370.28,0.136773
826.989,0.0826937
1501.48,0.149471
4878.31,0.487725
1281.94,0.128169
1109.49,0.110879
628.138,0.0628125
1178.64,0.117859
1203.95,0.120302
1044.8,0.10444
1199.66,0.119946
2620.46,0.261948
2079.78,0.20795
801.822,0.0800926
1824.96,0.182436
743.504,0.0743486
1158.16,0.109564
1328.38,0.132794
1700.41,0.169895
1603.97,0.160267
913.265,0.0913246
2657.17,0.26507
2578.35,0.257542
1376.91,0.137634
1067.87,0.106299
828.161,0.0828064
887.029,0.0886629
1076.57,0.107652
1364.46,0.136442
672.5,0.0672013
6702.75,0.669886
1022.93,0.102286
1430.83,0.142944
1911.29,0.191125
878.445,0.0878351
1126.52,0.112631
1121.68,0.112161
1918.07,0.19154
1349.43,0.134931
1692.2,0.169022
1423.67,0.142344
1915.2,0.191111
4815.35,0.480792
1643.47,0.164241
925.415,0.0924547
1536.53,0.153465
1231.05,0.123081
1371.55,0.137027
2488.37,0.248812
1372.08,0.137133
1509.86,0.150946
1872.53,0.187108
908.439,0.0908382
894.924,0.0894687
890.972,0.0890473
1225.62,0.12254
895.174,0.0894694
930.768,0.0930381
924.358,0.0923591
1072.58,0.107215
3520.48,0.351933
2812.3,0.281016
822.839,0.082272
1286.74,0.128645
1031.13,0.103105
460.061,0.045966
1025.87,0.102467
1578.69,0.157782
1121.21,0.112103
794.448,0.07937
6322.52,0.630185
860.675,0.0859519
792.349,0.0792297
1381.5,0.138047
653.738,0.0650841
1324.04,0.132363
2205.54,0.220356
1672.84,0.167215
1212.51,0.120585
7277.68,4.89045
939.629,0.0939131
2584.86,0.258363
618.832,0.061823
999.341,0.0998729
3212.38,0.222172
1196.03,0.114678
806.436,0.0806069
1334.75,0.13312
830.98,0.0830809
2316.64,0.231632
802.954,0.0795865
475.604,0.0475241
1720.85,0.171952
758.82,0.0752793
12033.2,1.20009
1183.39,0.118294
2926.13,0.292346
2939.9,0.293677
1757.18,0.175626
3968.96,0.396691
1042.23,0.104147
1069.25,0.106919
1193.97,0.119312
648.294,0.0645725
1137.82,0.113777
1084.13,0.108298
902.189,0.0901994
1893.48,0.18925
703.649,0.0703232
1881.82,0.187824
703.443,0.0703422
3177.29,0.3175
1455.22,0.145387
1239.69,0.123939
1089.99,0.108928
1369.84,0.13685
905.259,0.0905219
1023.2,0.102308
1674.15,0.167379
1128.78,0.112791
2132.94,0.213237
1599.3,0.159914
1696.57,0.169581
939.909,0.0934069
2588.59,0.258668
1747.67,0.17467
556.191,0.055595
1686.55,0.168579
2420.48,0.238791
1661.74,0.165609
949.261,0.0947915
840.926,0.0840655
1590.06,0.156792
4614.16,0.460908
1228.37,0.122817
3381.5,0.337596
2751.77,0.275026
1025.54,0.102462
1302.69,0.130224
964.342,0.0964011
992.062,0.0992026
853.389,0.0853282
2639.07,0.263751
2875.92,0.287099
1200.71,0.120063
1888.94,0.188837
1062.12,0.106211
1539.88,0.153885
1619.36,0.161801
1034.3,0.103395
1448.45,0.144821
1831.56,0.183142
3830.06,0.382727
948.757,0.0947269
853.933,0.0853418
1582.36,0.15775
1651.73,0.164693
770.821,0.0770794
1002.53,0.099863
850.026,0.0849802
849.098,0.0848453
2576.67,0.257415
2133.08,0.213233
5415.3,5.41005
2795.86,0.176859
2412.12,0.241072
3245.51,0.324522
1289.92,0.128969
1718.88,0.171824
939.249,0.0939079
1859.08,0.185712
1589.72,0.158939
911.116,0.091086
1375.71,0.137551
951.499,0.0950465
3676.28,2.92105
1360.37,0.136009
1305.85,0.130579
1196.41,0.119542
1273.82,0.127294
2221.96,0.221933
2339.84,0.233837
713.244,0.0710502
1293.64,0.129358
759.314,0.0759015
3992.74,0.399158
8995.72,0.898888
1502.22,0.15018
954.778,0.0954359
4562.48,0.455935
3951.11,0.395013
2612.93,0.261234
1329.58,0.132893
917.42,0.0916773
1673.5,0.167255
11058.2,3.38945
1079.41,0.107925
2083.58,0.208117
3527.84,0.3527
4038.24,0.403698
1058.33,0.105762
446.645,0.0446617
823.001,0.0822232
701.314,0.0701123
700.527,0.0698073
1779.2,0.177827
1034.89,0.10344
1317.17,0.131712
1040.57,0.103395
1175.66,0.117521
2018.73,0.201285
1226.16,0.122502
2764.32,0.27636
1103.65,0.110265
1322.22,0.131618
1687.28,0.168293
4049.51,0.404767
1960.5,0.19594
2699.96,0.269676
1205.17,0.120468
1730.33,0.172983
1154.01,0.115183
2668.41,0.266701
3388.07,0.338666
2502.45,0.250195
884.795,0.0884778
2143.75,0.214167
1278.33,0.127663
1276.82,0.127657
749.876,0.0748265
868.727,0.0868602
1105.91,0.110574
3251.06,0.324533
830.036,0.0829994
1110.23,0.111011
2384.48,0.238412
1065.76,0.106568
567.39,0.0566986
1431.26,0.143045
527.757,0.0527695
3990.69,0.398877
1280.44,0.127879
1499.66,0.149429
2466.42,0.246608
1656.39,0.165625
1697.12,0.16952
1391.35,0.138998
1376.36,0.137547
2285.05,0.228446
969.517,0.0969375
766.605,0.0766017
940.26,0.0947018
1323.86,0.132366
1096.57,0.109645
1171.16,0.117102
1167.13,0.116669
1401.28,0.139928
1913.92,0.191368
1044.01,0.104391
1032.78,0.103238
1768.89,0.176817
1786.11,0.17836
1569.33,0.156894
914.493,0.0913119
1566.66,0.156659
1223.26,0.122298
2075.66,0.207128
1094.99,0.109486
920.436,0.0920292
1278.47,0.127829
5110.08,0.510957
1600.54,0.160029
1088.28,0.108677
1547.42,0.154728
2497.32,0.249523
1171.9,0.117124
793.716,0.0793065
788.922,0.0785164
1486.53,0.148634
1228.69,0.12282
899.921,0.0899153
757.855,0.0757666
768.384,0.0768294
998.783,0.099804
645.939,0.0645215
1949.96,0.194606
1613.31,0.160563
1714.91,0.170799
1270.79,0.127069
8312.61,0.828284
821.585,0.0821555
772.705,0.0772467
1090.86,0.10906
566.977,0.0566842
3008.82,0.299945
885.282,0.0884864
1069.03,0.106894
2018.55,0.20183
1792.08,0.17917
1104.28,0.110324
3020.66,0.301958
1254.67,0.12543
1997.22,0.19942
1833.33,0.183206
1105.65,0.11054
839.513,0.0838815
3157.94,0.315533
2879.96,0.287814
1269.3,0.126876
822.498,0.0822279
1596.49,0.159595
951.854,0.0951277
1237.29,0.123708
752.701,0.0752483
1491.21,0.149092
1102.63,0.110182
1147.1,0.114631
1071.34,0.107051
1017.42,0.101718
1465.8,0.146543
1238.69,0.12383
2674.04,0.267253
692.976,0.0692201
1080.44,0.108003
999.729,0.0999379
582.195,0.0558261
1320.01,0.131975
841.475,0.084133
923.799,0.0923628
780.297,0.0780216
3404.16,0.339976
2246.82,0.224529
1212.27,0.121212
1396.47,0.139615
882.629,0.0882583
2088.4,0.208771
772.294,0.0772203
2053.82,0.205324
1779.12,0.17788
979.314,0.0978853
1772.05,0.177139
5494.89,0.549176
1745.06,0.174492
828.186,0.082765
2066.9,0.206657
543.508,0.0537421
2181.08,0.218078
1740.26,0.174006
1169.51,0.116896
1511.32,0.151119
770.393,0.0770077
3706.77,0.370514
806.177,0.0805668
1812.17,0.181206
1195.22,0.11951
21825.2,2.17364
1270.7,0.126902
1176.36,0.117491
942.841,0.0941995
1046.55,0.104504
1755.39,0.175385
1110.34,0.110971
924.267,0.0923816
900.627,0.0900016
1183.24,0.11831
1598.92,0.15985
1081.89,0.108126
4828.9,0.482693
2270.31,0.226946
806.513,0.0806469
936.014,0.0935761
800.842,0.0800723
1016.91,0.101679
847.93,0.0847609
1350.92,0.135042
1582.84,0.158098
2861.12,0.285853
4049.38,0.404749
15936.4,1.58395
1720.93,0.17207
1776.95,0.177677
2497.94,0.249488
1316.21,0.131478
1633.13,0.163234
1388.58,0.138756
826.994,0.0826773
931.067,0.0930568
1862.35,0.186226
1984.41,0.198352
1367.9,0.136625
1039.54,0.103908
749.788,0.0749432
1831.68,0.18311
441.697,0.0441038
614.951,0.0614623
1249.51,0.124854
1808.12,0.180757
1488.52,0.148504
732.491,0.0728647
1041.54,0.104051
1395.34,0.139504
1023.86,0.102375
723.582,0.0723574
1789.16,0.17888
1778.14,0.177549
1615.21,0.161276
872.619,0.0871764
1004,0.100371
1359.81,0.135781
3205.68,0.320454
1298.79,0.12974
3607.07,0.360648
596.149,0.0595936
1291.78,0.129062
804.59,0.0804283
1039.23,0.103914
903.077,0.0903017
859.453,0.0859408
904.227,0.0856051
2649.8,0.264059
2327.42,0.232649
2290.51,0.228851
588.112,0.0588093
432.463,0.0432103
1976.52,0.197572
618.02,0.0616803
1833.73,0.182609
2138.52,0.21364
929.9,0.0929809
1128.53,0.112835
2558.1,0.255315
4619.82,0.461927
16407.8,1.63098
895.571,0.0893993
522.359,0.0522344
1519.24,0.151838
855.227,0.0855117
991.87,0.0991685
1817.59,0.18175
2668.56,0.266796
1240.69,0.123895
3172.68,0.31712
1284.78,0.128406
605.434,0.0605406
1839.25,0.183738
792.158,0.0791567
2914.54,0.291382
1437.59,0.143517
1104.01,0.110316
2064.18,0.206365
3400.4,0.326826
1009.61,0.100884
1470.54,0.146973
2970.39,0.29701
932.625,0.09325
980.211,0.0980154
1270.06,0.126945
999.742,0.0999702
1269.78,0.126971
1773.43,0.177085
1802.55,0.179926
1687.66,0.168695
3690.39,0.368772
2004.7,0.200404
669.372,0.066916
1827.4,0.182535
1311.49,0.130986
917.721,0.0916262
2574.85,0.257336
1665.06,0.166167
1101.37,0.110045
2281.49,0.228045
526.44,0.0526351
2089.06,0.208883
4218.54,0.421586
998.387,0.099825
1658.57,0.165812
1235.86,0.123577
1390.55,0.13898
948.299,0.0947945
2550.21,0.254878
1131.58,0.113108
563.696,0.0563558
1445.7,0.144386
2278.95,0.227866
1394.98,0.139466
788.024,0.0784623
1236.71,0.12366
518.055,0.0514131
1436.1,0.143567
1045.18,0.0951688
1313.05,0.131292
709.32,0.0705546
837.454,0.0826271
3876.17,0.386689
3234.81,0.3182
1244.24,0.124295
1658.35,0.165806
895.261,0.0894711
1813.29,0.181274
872.927,0.0872389
690.422,0.0690353
799.267,0.0791662
1194.31,0.119428
1308.39,0.130813
863.279,0.0863043
610.62,0.0610567
1144.12,0.11439
1445.51,0.144185
1029.96,0.102973
741.988,0.0730742
1019.76,0.101834
1022.66,0.102174
1258.46,0.125758
829.824,0.0829745
780.971,0.077934
1634.26,0.163384
781.581,0.0781525
1011.29,0.101126
2116.28,0.210972
935.49,0.0931666
1231.41,0.123073
5239.23,7.24539
905.961,0.0905935
703.069,0.0702824
3935.7,0.392723
1815.29,0.181305
1376.94,0.137474
12998.7,1.29936
1460.26,0.145994
1079.73,0.107958
710.746,0.0709216
1581.55,0.157956
3568.01,0.356637
960.298,0.0959794
1444.99,0.144376
1084.89,0.108474
1842.09,0.184179
904.791,0.0904551
3744.1,0.374159
932.12,0.093188
992.799,0.099185
1586.69,0.158621
1155.02,0.11549
719.601,0.071957
820.021,0.0819468
3564.69,0.356089
771.64,0.0771061
2870.15,0.286227
1081.88,0.108165
679.955,0.0679242
1754.25,0.175371
1514.8,0.151298
734.615,0.0733891
1046.28,0.104227
2778.26,0.277708
1218.99,0.121879
669.955,0.0669714
916.825,0.0916699
965.1,0.0962679
3223.19,0.321424
1416.41,0.141617
850.764,0.0850434
1031.52,0.101873
1509.83,0.150942
1697.16,0.169676
1107.08,0.110614
880.022,0.0867501
2245.89,0.224506
947.516,0.0946643
2301.9,0.230185
1266.51,0.126612
1240.96,0.124078
1136.22,0.113566
1547.98,0.154743
795.04,0.0794832
760.277,0.0760128
1398.72,0.139752
779.289,0.0776195
1022.73,0.102116
818.42,0.0818225
3314.48,0.329367
1932.23,0.193129
959.098,0.0958925
1261.39,0.125826
1166.3,0.116565
3748.8,0.373604
1082.91,0.108288
2092.85,0.209236
1156.93,0.115668
960.941,0.0958057
1012.37,0.101233
1327.27,0.132697
1169.46,0.116638
825.068,0.0824994
