Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.784038,0.22714,0.0317016,4.30713,3.76504e-06,0.0148254,0.00241575,3.63718e-06,0,0,0.088021,0.0044247,0.11716,4.22215,5.09669
1.25893,0.769229,0.228867,0.0357005,4.3061,7.4691e-06,0.0165304,0.00233045,3.63718e-06,0,0,0.0907228,0.00457233,0.103693,4.21825,5.09355
1.58489,0.760405,0.229777,0.0399281,4.3049,1.47997e-05,0.0173476,0.00230679,3.63718e-06,0,0,0.0916635,0.00486453,0.0967015,4.21582,5.08483
1.99526,0.752469,0.230569,0.0448568,4.30325,1.47997e-05,0.0179328,0.00226218,3.63718e-06,0,0,0.0924495,0.00509257,0.0908648,4.21315,5.07446
2.51189,0.745254,0.231322,0.0503685,4.30176,1.47997e-05,0.0184688,0.00225096,3.63718e-06,0,0,0.0933547,0.00530435,0.0855797,4.21056,5.06414
3.16228,0.738051,0.232059,0.0556156,4.29973,1.47997e-05,0.0188241,0.00219954,3.63718e-06,0,0,0.0944388,0.00557652,0.0810103,4.20718,5.0524
3.98107,0.73107,0.23288,0.0616883,4.29749,1.95325e-05,0.0192469,0.00217531,3.63718e-06,0,0,0.0957886,0.00583193,0.0767503,4.20329,5.04006
5.01187,0.724871,0.233532,0.0676148,4.29549,1.95325e-05,0.0196525,0.00211599,3.63718e-06,0,0,0.0971501,0.00607808,0.0729956,4.19966,5.02812
6.30957,0.718748,0.234053,0.0738159,4.29326,1.95325e-05,0.0199323,0.00211898,3.63718e-06,0,0,0.0984936,0.00625142,0.0695654,4.19594,5.0144
7.94328,0.712302,0.234779,0.0806867,4.29084,1.95325e-05,0.0202376,0.00209111,3.63718e-06,0,0,0.100431,0.00647335,0.0664686,4.19136,4.99747
10,0.706189,0.235467,0.0876385,4.2883,1.95325e-05,0.0205153,0.0021084,3.63718e-06,0,0,0.102372,0.00667517,0.0633973,4.18667,4.98017
12.5893,0.699937,0.236317,0.0951337,4.28524,2.47858e-05,0.0206985,0.00215661,1.91449e-05,0,0,0.104667,0.00684905,0.0604975,4.18112,4.96024
15.8489,0.69359,0.237369,0.103228,4.28189,4.48091e-05,0.0208777,0.00215951,2.01026e-05,0,0,0.106999,0.00704202,0.0578881,4.17522,4.93788
19.9526,0.686818,0.238435,0.112107,4.27808,4.48091e-05,0.0212497,0.00222657,1.91449e-05,0,0,0.109306,0.00727793,0.0550361,4.16893,4.91298
25.1189,0.679727,0.239464,0.121534,4.27389,4.48091e-05,0.0214988,0.00227279,1.91449e-05,0,0,0.111807,0.00746273,0.0524167,4.16205,4.88604
31.6228,0.67246,0.240618,0.132429,4.26909,4.44543e-05,0.0217825,0.00232292,1.91449e-05,0,0,0.114969,0.0076064,0.0502359,4.15393,4.85402
39.8107,0.665496,0.241587,0.14407,4.26359,4.68343e-05,0.0219984,0.0024412,1.55077e-05,0,0,0.118175,0.00785218,0.0478554,4.14499,4.81976
50.1187,0.658201,0.243083,0.157131,4.25732,4.01017e-05,0.0222951,0.00263054,1.55077e-05,0,0,0.122012,0.00809502,0.0456761,4.13464,4.78124
63.0957,0.650574,0.244418,0.17184,4.25019,4.68112e-05,0.0226014,0.00278843,2.17042e-05,0,0,0.126743,0.00826665,0.043594,4.12259,4.73774
79.4328,0.64344,0.24607,0.186565,4.24145,5.80076e-05,0.0228862,0.00297488,2.17042e-05,0,0,0.131707,0.00854113,0.0416254,4.10861,4.69144
100,0.636351,0.247681,0.203103,4.2314,5.80076e-05,0.0231351,0.00323451,2.69505e-05,0,0,0.136925,0.00879329,0.0397711,4.09307,4.64067
125.892,0.629024,0.249369,0.221005,4.2204,7.4351e-05,0.0234267,0.00343926,3.07779e-05,0,0,0.142621,0.0090779,0.0380993,4.07606,4.58524
158.489,0.621771,0.251188,0.24008,4.20826,0.000111733,0.0236278,0.00373712,3.07779e-05,0,0,0.14883,0.00941586,0.036475,4.05736,4.52585
199.526,0.615111,0.253524,0.260277,4.19445,0.000139966,0.02391,0.00398447,3.59158e-05,0,0,0.155771,0.00958852,0.0350314,4.03639,4.46289
251.189,0.609102,0.255947,0.282327,4.17893,0.000185144,0.0242718,0.00422876,4.65191e-05,0,0,0.163615,0.0101323,0.0334797,4.01241,4.39451
316.228,0.603799,0.258446,0.30443,4.16234,0.000246143,0.0243851,0.00455087,5.60524e-05,0,0,0.17104,0.0107947,0.0321347,3.98765,4.32487
398.107,0.598822,0.261159,0.326595,4.1441,0.000291511,0.0247269,0.00488089,9.9465e-05,0,0,0.179177,0.0114237,0.0306368,3.96058,4.25418
501.187,0.594684,0.2641,0.348118,4.12467,0.000396801,0.0248377,0.00523638,0.000109389,0,0,0.18858,0.0120007,0.0294849,3.93106,4.18322
630.957,0.591759,0.267026,0.369809,4.10376,0.000463306,0.0247909,0.00559243,0.000149493,0,0,0.197668,0.012632,0.0284186,3.9003,4.11153
794.328,0.589104,0.270408,0.391549,4.08179,0.000574189,0.0249125,0.00591965,0.000173004,0,0,0.20788,0.0132411,0.027388,3.86741,4.03879
999.999,0.58701,0.274171,0.412185,4.05843,0.00063885,0.0249347,0.00616461,0.000201834,8.18276e-06,0,0.218769,0.0140714,0.0266154,3.83228,3.96736
1258.92,0.586441,0.277907,0.430985,4.03419,0.000716119,0.0250725,0.00644242,0.000228909,8.18276e-06,0,0.229877,0.014775,0.0257813,3.79609,3.89941
1584.89,0.586898,0.281921,0.448961,4.00918,0.00080167,0.025115,0.00675814,0.000250002,8.18276e-06,0,0.242339,0.0157635,0.0250629,3.75754,3.83253
1995.26,0.587402,0.286352,0.46496,3.98382,0.000958789,0.0250611,0.00700932,0.000281604,8.18276e-06,7.56699e-06,0.256237,0.0165763,0.024344,3.71733,3.7693
2511.89,0.589038,0.290556,0.479428,3.9578,0.00110995,0.0249113,0.00723587,0.000371314,8.18276e-06,1.66163e-05,0.26922,0.0175524,0.023732,3.67711,3.70939
3162.28,0.591129,0.295143,0.491975,3.93181,0.00129224,0.0248053,0.00736095,0.000434331,8.18276e-06,1.58389e-05,0.284887,0.0184275,0.0233154,3.63434,3.65177
3981.07,0.594276,0.299914,0.503333,3.90463,0.00140517,0.0247866,0.00748226,0.000524706,8.18276e-06,1.58389e-05,0.299425,0.0195862,0.0228345,3.59131,3.59707
5011.87,0.596591,0.305222,0.513352,3.87746,0.00147035,0.0247147,0.00767151,0.000589838,8.18276e-06,1.71052e-05,0.314159,0.0207309,0.0223754,3.5481,3.5458
6309.57,0.600039,0.31063,0.522224,3.85035,0.00165605,0.024626,0.00785621,0.00061467,8.18276e-06,1.58389e-05,0.330184,0.0217551,0.0219333,3.50385,3.49732
7943.28,0.602846,0.315964,0.529592,3.82437,0.00180593,0.0245392,0.00798629,0.000690992,8.18276e-06,8.27195e-06,0.346735,0.0226834,0.0215155,3.46025,3.45179
9999.99,0.605512,0.321353,0.535641,3.79932,0.00198293,0.0243561,0.0080973,0.000768658,8.18276e-06,8.27195e-06,0.363768,0.0233768,0.0211768,3.41728,3.40903
12589.2,0.607772,0.32683,0.541066,3.7752,0.00209871,0.0242668,0.00815604,0.000937071,8.18276e-06,8.27195e-06,0.379897,0.0242295,0.020797,3.3761,3.36965
