EnergyDeposit(eV),LET(keV/um)
833.783,0.0833058
4557.73,6.42251
1378.09,0.136987
6414.26,0.641097
545.012,0.0544622
843.555,0.0842946
1221.78,0.122149
2295.59,0.229354
2097.89,0.209741
991.092,0.0990966
2246.41,0.224332
1842.64,0.184226
1313.82,0.131268
1068.62,0.106686
2350.21,0.234999
1388.74,0.138856
1146.94,0.114631
1218.12,0.121354
1144.14,0.11441
1650.53,0.164909
1015.08,0.101481
2084.72,0.208183
759.331,0.0759167
1555.37,0.155513
1206.21,0.120607
862.553,0.0862376
1927.51,0.192674
1230.82,0.12282
679.717,0.0679523
1478.79,0.147802
773.741,0.0772037
2205.81,0.220483
1693.56,0.169346
16263.7,1.61837
1069.92,0.106982
1093.15,0.109015
1367.73,0.136677
2480.24,0.247876
2001.61,0.199802
1234.4,0.12334
761.868,0.0761645
1275.12,0.127485
2440.29,0.243731
547.671,0.054765
1288.58,0.128807
1596.9,0.1596
1558.95,0.155847
2143.02,0.214236
797.035,0.0794967
1167.21,0.116676
3240.3,0.323324
1289.52,0.128942
1339.37,0.13383
1878.36,0.187729
757.457,0.075727
3994.91,0.399283
1446.31,0.144484
1021.01,0.102096
2223.6,0.221824
3267.47,0.326269
1286.18,0.128608
1243.94,0.124067
678.962,0.0678787
2658.57,0.265798
508.079,0.0507869
26178.2,2.59528
868.176,0.0867811
1055.61,0.105558
891.934,0.089154
3028.55,0.300037
822.429,0.0822012
1114.6,0.111409
1013.39,0.101272
700.347,0.0699943
1737.58,0.173737
610.715,0.0608976
653.562,0.0653355
1535.13,0.153474
1147.6,0.114707
1094.8,0.109342
893.702,0.0893606
1235.61,0.123541
1227.48,0.122614
925.492,0.0923458
1323.32,0.132292
729.856,0.0723566
1943.92,0.19434
2941.84,0.293054
7157.33,0.714963
938.456,0.0937667
980.927,0.0980458
962.655,0.0961994
2863.59,0.286184
1050.75,0.104048
889.759,0.088965
2184.91,0.21839
1076.17,0.107587
1706.84,0.170553
4426.07,0.441828
1061.42,0.106078
1596.44,0.158195
2105.47,0.210159
1590.83,0.15903
1261.86,0.125929
896.167,0.0896045
2163.34,0.215391
1136.16,0.11361
644.695,0.064467
853.125,0.085308
2887.07,0.288153
835.743,0.0834204
1995.55,0.199431
677.777,0.0677697
790.337,0.0790167
1246.11,0.124196
845.789,0.0845468
1850.48,0.184984
3045.42,0.304479
1426.42,0.142624
1942.5,0.194222
1569.1,0.156846
2638.62,0.263758
1133.73,0.113219
951.977,0.0951916
1132.93,0.113272
1358.14,0.135805
2518.93,0.251699
719.394,0.0718541
2468.12,0.246731
841.637,0.0841529
1380.43,0.138023
876.67,0.0876391
718.457,0.0718249
1393.4,0.139312
1594.38,0.15936
1341.22,0.134058
5512.41,0.55048
1372.83,0.137186
557.641,0.0557158
664.898,0.0664651
1228.54,0.122842
1385.56,0.138535
753.447,0.0752798
2663.29,0.266182
722.277,0.0722131
1181.4,0.118115
863.22,0.0862669
1547.12,0.154657
690.067,0.0689615
821.073,0.0821023
553.576,0.0553551
788.799,0.0786335
1280.35,0.127406
693.876,0.0693747
1047.62,0.1047
2605.83,0.260514
921.056,0.0920728
2868,0.286702
1949.73,0.19491
1534.64,0.153433
681.934,0.0681672
1011.44,0.101141
2439.5,0.243914
1682.29,0.168159
1151.86,0.114897
1065.18,0.106463
1482.58,0.148242
2641.35,0.26407
977.593,0.0976689
767.454,0.076153
962.09,0.0962043
3425.5,0.34222
2238.91,0.223791
8128.44,0.809126
799.067,0.0798978
761.612,0.0758746
3181.52,0.317993
2113.22,0.211052
800.256,0.0799217
1194.67,0.119451
2110.81,0.211001
1173.57,0.11721
2203.21,0.203764
2948.62,0.294759
943.213,0.0942681
3777.06,0.377565
1702.96,0.170264
1037.88,0.103755
1988.92,0.198878
881.929,0.0881575
1751.58,0.175116
1755.28,0.1755
899.198,0.0892334
2319.97,0.23196
1460.36,0.146023
1146.29,0.114125
3021.77,0.302117
1125.86,0.112365
2163.44,0.216278
1575.1,0.157449
3391.79,0.338922
1446.06,0.144584
835.904,0.0835766
2405.86,0.240532
1186.22,0.118581
1286.59,0.12799
2269.46,0.226886
2156.03,0.215517
1651.65,0.16514
648.935,0.0648741
1250.18,0.124979
785.301,0.0785162
811.748,0.0811549
1043.53,0.104341
5768.77,0.575566
10536.6,1.052
2505.97,0.250114
914.934,0.0914334
822.89,0.0822779
1271.52,0.126597
1191.12,0.119095
1780.71,0.177941
1163.35,0.116317
804.62,0.0803586
782.872,0.078278
2168.96,0.216441
1101.95,0.110116
1789.86,0.178945
708.999,0.070882
