EnergyDeposit(eV),LET(keV/um)
875.229,0.0874218
1231.55,0.123099
1522.79,0.15225
1810.48,0.180964
4167.99,0.416336
420.995,0.0420071
876.577,0.0875813
2430.2,0.242952
1109.1,0.110885
802.736,0.0802338
826.53,0.0826373
1076.85,0.107678
1493.47,0.149326
561.117,0.0559089
1071.04,0.10702
1164.07,0.116285
1175.97,0.117577
2195.73,0.217055
1354.38,0.135347
1065.26,0.10651
794.799,0.0794203
1859.51,0.185721
945.68,0.0943938
889.527,0.0889246
1082.94,0.108216
2105.69,0.209623
822.391,0.0821922
939.49,0.0939397
1387.32,0.13871
1254.97,0.125376
1088,0.108724
1460.66,0.145993
968.547,0.0968483
3817.84,0.381484
2485.44,0.248356
1922.85,0.192173
855.522,0.085549
903.363,0.0903105
1818.65,0.181707
1003.09,0.10024
720.554,0.0719993
1861.58,0.178024
1442.08,0.14418
1041.72,0.103985
771.002,0.0770927
1521.64,0.15153
1805.73,0.180442
1164,0.116198
1806.01,0.212374
966.809,0.0966517
894.424,0.089387
759.931,0.0759631
2161.71,0.21599
2156.13,0.21519
837.44,0.0833643
1337.26,0.133585
2315.48,0.231424
4286.18,0.42826
781.019,0.0780984
925.433,0.0924356
971.16,0.0970702
1855.14,0.185354
1465.46,0.146524
1261.31,0.126115
1419.87,0.141705
2505.62,0.250333
1400.68,0.140048
1091.89,0.109184
1108.38,0.110815
1446.48,0.141777
5135.68,0.513193
814.218,0.08141
1129.78,0.112965
2188.19,0.218299
1431.4,0.143053
1232.61,0.123126
2215.01,0.221148
641.865,0.0641756
697.067,0.0695541
1082.76,0.108257
1334.12,0.133319
1152.63,0.115227
1643.8,0.163782
702.27,0.0702161
595.923,0.0595818
1717.66,0.171747
1033.48,0.103289
1912.89,0.190923
1985.08,0.198399
997.124,0.0996122
2179.92,0.217409
2280.8,0.227202
1167.43,0.116673
1006.7,0.100649
968.834,0.0968623
620.196,0.0619822
841.44,0.0841209
1907.3,0.190643
1998.61,0.199625
2780.28,0.277901
2081.66,0.207864
1091.43,0.109138
740.372,0.0740333
1047.38,0.1043
1368.44,0.136828
1586.51,0.158497
1691.01,0.16883
800.441,0.0800238
1685.7,0.168441
638.326,0.0637609
2226.64,0.222531
1397.7,0.139658
2012.38,0.201051
2813.75,0.28119
