EnergyDeposit(eV),LET(keV/um)
777.036,0.0777017
1468.71,0.146801
1910.05,0.190803
1246.05,0.124526
797.738,0.0797633
6842.08,0.682615
966.139,0.0965933
823.617,0.0822443
868.749,0.0868722
1175.74,0.116885
694.157,0.0694033
1141.49,0.114121
2730.8,0.272819
1033.28,0.103266
1012.76,0.101245
867.099,0.0867048
606.277,0.060505
1227.66,0.122645
1155.3,0.115451
823.361,0.0823154
1588.47,0.158796
5206.53,0.520358
862.699,0.0862192
1406.06,0.140549
1807.8,0.180735
892.709,0.0891535
1716.98,0.171567
1724.53,0.172203
1504.36,0.15024
1115.06,0.111499
1102.03,0.110191
6318.67,0.631724
1254.68,0.125319
15492.4,1.54797
1735.59,0.173553
834.285,0.0834096
3954.52,0.394853
1755.94,0.17546
803.898,0.0803709
1395.95,0.126825
910.545,0.0910444
2517.87,0.251546
6889.97,0.688765
2404.87,0.240382
1192.93,0.119265
1270.75,0.127051
749.383,0.0748787
842.246,0.0842132
1155.99,0.115591
1257.3,0.125615
1969.49,0.196708
1781.46,0.178005
2911.79,0.290983
1419.96,0.141974
978.709,0.0978377
2113.37,0.211299
759.787,0.0759504
838.102,0.0837852
1054.22,0.102732
799.313,0.0796804
769.576,0.0769493
1303.33,0.130186
1084.93,0.108462
13971,2.53547
787.733,0.078626
4354.35,0.434761
3376.56,0.337466
1292.75,0.129238
2311.69,0.230869
728.332,0.0727685
1778.87,0.177838
1879.5,0.187893
880.499,0.0878578
806.97,0.0806537
1060.52,0.105989
1828.21,0.182621
1157.45,0.115714
1142.68,0.113843
1593.1,0.159282
7181.48,0.717843
1154.79,0.115472
1267.33,0.126521
1094.75,0.109408
1208.86,0.120855
1050.51,0.10504
1555.95,0.14931
838.18,0.0837778
1729.06,0.172103
1231.43,0.123108
4293.32,0.428545
1205.6,0.120523
2083.6,0.208278
1945.14,0.194377
1177.7,0.117762
967.34,0.096684
2126.24,0.212606
615.678,0.0615656
827.161,0.0825213
1380.37,0.126603
2474.81,0.246996
1266.61,0.126379
9279.85,0.921086
1165.48,0.11635
1014.39,0.0993814
779.053,0.0778678
1317.81,0.131733
1309.62,0.130862
1219.15,0.121889
3096.54,0.307776
1072.57,0.107199
1027.65,0.101369
1125.73,0.112546
1155.21,0.115452
1395.58,0.139409
939.727,0.0939658
1864.96,0.186408
1029.98,0.102968
1000.83,0.100064
2536.9,0.253296
2376.95,0.23757
479.08,0.0479
4029.15,0.401706
854.022,0.0853339
1858.82,0.185794
2599.52,0.259561
1302.41,0.13021
1410.27,0.14101
1578.64,0.157821
1371.06,0.137078
776.397,0.0776188
1340.35,0.134005
843.854,0.0843664
2902.75,0.28995
975.561,0.0973826
1169.31,0.11635
523.105,0.05228
654.021,0.0653988
2170.28,0.21692
1328.43,0.132835
1417.22,0.141698
1343.34,0.134279
813.144,0.0812973
1528.61,0.152673
8600.03,0.858431
1207.23,0.120675
1086.17,0.108557
1802.33,0.18019
833.14,0.083255
1390.46,0.139031
971.482,0.0969934
2090.55,0.208961
2151.43,0.215087
883.384,0.0881666
977.088,0.0976948
2064.14,0.205899
2086.43,0.207378
1293.76,0.129364
557.318,0.0557311
2028.2,0.202792
1269.15,0.126898
1620.28,0.161995
2843.76,0.284285
1300.17,0.129541
1503.43,0.150221
1623.2,0.162299
2193.86,0.219126
2202.1,0.219957
874.202,0.0872566
894.805,0.0894572
840.628,0.0840341
2349.3,0.234813
1153.64,0.115355
1055.22,0.105514
681.417,0.0681234
1743.46,0.174246
802.96,0.0802935
1084.72,0.108378
2191.15,0.312228
889.449,0.0884513
1748.19,0.174632
1717.5,0.171602
715.795,0.0714514
782.426,0.0782046
1196.27,0.11962
2028.03,0.203752
17035.7,1.69625
1513.39,0.151223
1241.69,0.124162
2070.07,0.206953
6120.05,0.610897
842.774,0.084261
8596.79,0.858311
1389.46,0.138932
684.827,0.0684167
926.619,0.0926057
1357.54,0.135742
676.599,0.0676529
1875.59,0.187281
1354.65,0.135437
1478.3,0.147757
835.971,0.0835567
1344.35,0.134427
739.731,0.0739714
2470.6,0.246989
3577.72,1.94369
2470.38,0.246877
3508.48,0.350779
491.185,0.0490788
1983.07,0.198272
3060.18,0.30551
1524.5,0.1523
1840.3,0.184015
936.703,0.093551
1268,0.126782
2076.94,0.207652
1288.5,0.128798
1042.06,0.104136
762.455,0.0762447
1441.09,0.143663
600.795,0.0600729
2062.77,0.206238
780.061,0.0779982
2139.72,0.21391
2071.15,0.206939
836.006,0.0835951
760.647,0.0760589
986.938,0.09869
1319.29,0.131876
784.471,0.0782685
1032.72,0.103232
1657.43,0.165717
1885.22,0.188472
1081.96,0.108173
1299.41,0.129909
1818.81,0.181754
698.938,0.0698637
916.325,0.0916051
1800.45,0.179994
394.298,0.0393991
2436.72,0.243652
2455.33,0.245286
1086.47,0.108633
775.341,0.0774539
1072.88,0.107256
1278.89,0.127772
790.604,0.0783757
1007.81,0.100712
4053.86,0.405312
1468.35,0.146825
758.391,0.0757962
1416.37,0.139951
10359.9,1.03135
892.713,0.0891313
1690.48,0.169039
1134.46,0.113366
838.13,0.0837097
1081.52,0.108014
1367.99,0.136668
1488.25,0.148281
804.969,0.0804201
919.153,0.0918854
1084.87,0.108341
3363.31,0.33604
1125.71,0.111431
1204.27,0.120418
1482.69,0.148195
2058.28,0.20559
977.548,0.0977365
1418.93,0.141864
1114.39,0.111422
1203.46,0.120216
966.069,0.0964423
1045.12,0.104429
2666.46,0.26639
1384.31,0.138333
1252.85,0.125242
827.855,0.0827528
1070.34,0.107018
1033.54,0.103059
1414.77,0.141331
2025.43,0.202284
2313.8,0.231276
849.692,0.0848519
4013.72,0.401157
865.626,0.0865409
