Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.78509,0.226514,0.0324234,4.30573,0,0.0144458,0.00241644,1.38898e-05,1.25119e-05,0,0.0876399,0.00432108,0.117999,4.22167,5.09359
1.25893,0.770033,0.228064,0.0367378,4.30473,1.06971e-05,0.0160559,0.00238012,1.38898e-05,1.25119e-05,0,0.0899556,0.00445853,0.104231,4.21815,5.09029
1.58489,0.760906,0.228999,0.0412526,4.30361,1.06971e-05,0.016736,0.00225046,1.38898e-05,1.25119e-05,0,0.091206,0.00465646,0.0971502,4.21563,5.08189
1.99526,0.752938,0.229569,0.0458331,4.30191,1.06971e-05,0.0173438,0.00219235,1.38898e-05,1.25119e-05,0,0.0919,0.00484956,0.0909864,4.21304,5.0725
2.51189,0.745851,0.230324,0.0510305,4.30027,1.06971e-05,0.0179076,0.00217686,1.38898e-05,1.25119e-05,0,0.0927939,0.00512434,0.0858001,4.21019,5.06203
3.16228,0.738746,0.231085,0.0561972,4.29831,1.06971e-05,0.0183515,0.00211069,1.38898e-05,1.25119e-05,0,0.0940182,0.0052864,0.0812214,4.20691,5.05082
3.98107,0.731882,0.23169,0.0619044,4.29608,1.06971e-05,0.0188067,0.00211945,1.38898e-05,1.25119e-05,0,0.095215,0.00551084,0.076799,4.20325,5.03942
5.01187,0.725606,0.23246,0.0680933,4.29399,1.06971e-05,0.0191136,0.00210829,1.38898e-05,1.25119e-05,0,0.0964423,0.00577613,0.0733083,4.19969,5.02689
6.30957,0.719178,0.233295,0.0742766,4.29148,1.06971e-05,0.0194711,0.0020854,1.38898e-05,1.25119e-05,0,0.098138,0.00601009,0.069654,4.19524,5.01276
7.94328,0.713346,0.233973,0.0805931,4.28879,1.06971e-05,0.0197852,0.00206864,1.38898e-05,1.25119e-05,0,0.0995145,0.00617858,0.0665279,4.191,4.99754
10,0.707401,0.234693,0.0875165,4.28601,0,0.0201918,0.00198347,1.38898e-05,1.25119e-05,0,0.101235,0.00637682,0.0636877,4.18632,4.98002
12.5893,0.700742,0.235577,0.094685,4.283,0,0.0205386,0.00196689,2.15661e-05,1.25119e-05,0,0.102932,0.00650352,0.0605897,4.18143,4.96119
15.8489,0.694538,0.236434,0.102406,4.27957,6.78658e-07,0.0207275,0.00199806,2.20291e-05,1.25119e-05,0,0.105038,0.00664416,0.0578968,4.17574,4.93934
19.9526,0.687952,0.237364,0.111421,4.27572,6.78658e-07,0.021037,0.00205283,2.20291e-05,1.25119e-05,0,0.107346,0.0067758,0.0551993,4.16947,4.91508
25.1189,0.680908,0.238478,0.121559,4.27153,6.78658e-07,0.0212338,0.00211799,2.48486e-05,1.25119e-05,0,0.110303,0.00694436,0.052723,4.16216,4.88616
31.6228,0.673843,0.239661,0.132591,4.26617,6.89912e-06,0.0214373,0.00210533,2.02975e-05,1.25119e-05,0,0.112647,0.00707284,0.0504194,4.15435,4.85485
39.8107,0.666765,0.240835,0.144599,4.26055,1.72238e-05,0.0218397,0.00216319,1.91558e-05,1.25119e-05,0,0.115693,0.00724916,0.0482662,4.14548,4.82015
50.1187,0.65989,0.242039,0.158083,4.25382,2.97042e-05,0.0221048,0.0022948,1.91558e-05,1.25119e-05,0,0.118885,0.00751963,0.0461188,4.1353,4.78052
63.0957,0.652427,0.243433,0.172575,4.24622,3.7658e-05,0.0222818,0.00246495,2.513e-05,1.25119e-05,0,0.123777,0.00764718,0.0442637,4.12266,4.73717
