Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.823553,0.155824,0.0372696,4.14062,0,0.0192404,0.00375194,7.20274e-06,0,0,0.00643282,0.000173587,0.128176,4.14218,4.86539
1.25893,0.807467,0.157521,0.0421382,4.13948,0,0.0213228,0.0037627,7.20274e-06,0,0,0.00888599,0.000177854,0.112872,4.13855,4.86133
1.58489,0.797863,0.158362,0.0472337,4.1383,1.47291e-06,0.0222858,0.00367534,7.20274e-06,0,0,0.010151,0.000181084,0.105458,4.13615,4.85169
1.99526,0.789155,0.159187,0.0525499,4.13691,1.47291e-06,0.023346,0.00350409,7.20274e-06,0,0,0.0112784,0.000191389,0.0987212,4.13361,4.84084
2.51189,0.780893,0.15996,0.0582897,4.13502,1.47291e-06,0.0239207,0.0033947,1.636e-05,0,0,0.0124621,0.000205072,0.0929359,4.13046,4.82975
3.16228,0.773785,0.160619,0.0640373,4.13312,1.47291e-06,0.0244994,0.00330115,1.636e-05,0,0,0.0136604,0.000211278,0.0879982,4.12736,4.81814
3.98107,0.766643,0.161386,0.0706778,4.13121,2.03766e-05,0.0248643,0.00322722,1.636e-05,0,0,0.0150699,0.000257444,0.083839,4.12403,4.80589
5.01187,0.759461,0.162164,0.0772846,4.12929,2.91972e-05,0.0253679,0.00314229,1.636e-05,0,0,0.0168386,0.0002606,0.079534,4.12034,4.7929
6.30957,0.751756,0.163109,0.0838925,4.1271,2.91972e-05,0.0259029,0.0031382,1.636e-05,0,0,0.0189878,0.000288396,0.075433,4.11598,4.77739
7.94328,0.744791,0.163934,0.0913957,4.12492,2.91972e-05,0.0261524,0.00308515,1.636e-05,0,0,0.0214071,0.000308059,0.0719043,4.11131,4.75998
10,0.737698,0.164763,0.0985833,4.1224,3.83545e-05,0.0266319,0.00300322,7.20274e-06,0,0,0.0235424,0.000346332,0.0684012,4.10666,4.74175
12.5893,0.730502,0.165855,0.106068,4.11977,4.53524e-05,0.0269779,0.00298849,7.20274e-06,0,0,0.0262637,0.000342527,0.0651942,4.10131,4.72121
15.8489,0.723184,0.166924,0.115093,4.11644,5.76915e-05,0.027259,0.00295846,7.20274e-06,0,0,0.0291415,0.000356826,0.0622381,4.09506,4.69693
19.9526,0.715358,0.168126,0.124703,4.11298,4.89683e-05,0.0274938,0.00299674,7.20274e-06,0,0,0.0324815,0.000415453,0.059153,4.08824,4.67069
25.1189,0.707203,0.169245,0.135494,4.1089,6.11958e-05,0.0277346,0.00304285,7.20274e-06,0,0,0.0360989,0.000460005,0.0559861,4.08049,4.64121
31.6228,0.698994,0.170534,0.147174,4.10448,7.93311e-05,0.0278762,0.00313954,1.82784e-05,0,0,0.0401177,0.00048294,0.0533324,4.07195,4.60794
39.8107,0.691292,0.171917,0.159174,4.09902,5.11872e-05,0.0281815,0.00333016,1.82784e-05,0,0,0.0449486,0.000545255,0.0508124,4.06165,4.57118
50.1187,0.683254,0.173407,0.172922,4.09266,5.48686e-05,0.0285696,0.00342466,2.89609e-05,0,0,0.0502792,0.000699648,0.0484527,4.04977,4.52871
63.0957,0.674863,0.175184,0.18845,4.08514,6.65611e-05,0.0290991,0.0035845,3.34235e-05,0,0,0.0559716,0.000821179,0.0458903,4.03645,4.48301
79.4328,0.666392,0.176949,0.205396,4.07706,8.62616e-05,0.029451,0.00381138,3.94415e-05,0,0,0.0627295,0.000932631,0.0435839,4.02146,4.43196
100,0.658665,0.179019,0.222612,4.06725,0.000131509,0.0295962,0.00411689,4.39158e-05,0,0,0.0703058,0.00107144,0.041668,4.00385,4.37757
125.892,0.65043,0.181368,0.24184,4.05636,0.000157117,0.029656,0.00444506,4.33392e-05,0,0,0.0790546,0.00126591,0.0399007,3.98403,4.31786
158.489,0.64318,0.183714,0.261592,4.04367,0.00016893,0.0297836,0.00481618,6.06653e-05,0,0,0.0882622,0.00161729,0.038259,3.96178,4.25445
199.526,0.636932,0.186527,0.281852,4.02885,0.000217909,0.0299184,0.00507448,5.54621e-05,0,0,0.0987334,0.00200521,0.0367006,3.93605,4.18854
251.189,0.630886,0.189324,0.303018,4.01245,0.000267452,0.0302972,0.00531153,6.36577e-05,0,0,0.109935,0.002502,0.035122,3.90788,4.11828
316.228,0.626441,0.192706,0.324019,3.99405,0.000311887,0.0303263,0.00574563,8.55612e-05,0,0,0.121513,0.00312781,0.0337022,3.87724,4.04747
