Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.11727,0.12027,0.0369119,4.2336,2.31164e-05,0.0154494,0.00230375,9.12148e-06,0,0,0.0111161,0.00020361,0.0975072,4.22964,5.25538
1.25893,1.10371,0.122046,0.0416296,4.2322,2.31164e-05,0.0170999,0.00227323,9.12148e-06,0,0,0.0136335,0.000218656,0.0856901,4.2257,5.24869
1.58489,1.0954,0.122976,0.0466919,4.23059,2.31164e-05,0.0177159,0.00218933,9.12148e-06,0,0,0.0151447,0.000232498,0.0797078,4.22253,5.23719
1.99526,1.08777,0.123746,0.0521208,4.2284,2.47713e-05,0.0182912,0.002134,9.12148e-06,0,0,0.0165643,0.000242427,0.0746071,4.21893,5.22471
2.51189,1.08084,0.12456,0.0575461,4.22603,2.47713e-05,0.0188652,0.0020274,9.12148e-06,0,0,0.0179986,0.000251372,0.0703898,4.21516,5.21131
3.16228,1.07413,0.125258,0.0632633,4.22354,2.47713e-05,0.0192052,0.00199113,9.12148e-06,0,0,0.0198446,0.00027613,0.0667392,4.21076,5.19797
3.98107,1.06745,0.12621,0.0694652,4.22042,2.47713e-05,0.0196306,0.00193399,9.12148e-06,0,0,0.0213816,0.00032855,0.0633633,4.20608,5.18363
5.01187,1.06096,0.127084,0.0755666,4.21785,2.47713e-05,0.0199887,0.00189477,9.12148e-06,0,0,0.0240277,0.000339471,0.0603125,4.20085,5.16849
6.30957,1.05412,0.128026,0.0820349,4.21529,3.51686e-05,0.0202786,0.00193182,0,0,0,0.026644,0.000369505,0.0575623,4.19566,5.15104
7.94328,1.04749,0.129013,0.0893554,4.21234,4.05208e-05,0.0205205,0.00192332,0,0,0,0.0291437,0.000405321,0.0550042,4.19015,5.1318
10,1.04066,0.129899,0.0968902,4.20898,3.94526e-05,0.0207718,0.00190351,0,0,0,0.0318155,0.000467903,0.0525794,4.18406,5.11055
12.5893,1.03336,0.130916,0.104585,4.20529,2.97316e-05,0.0210273,0.00191102,0,0,0,0.0350381,0.000503822,0.0499502,4.17711,5.08684
15.8489,1.02579,0.132052,0.113465,4.20145,3.42319e-05,0.0213441,0.00190116,1.10642e-05,0,0,0.0382445,0.000541975,0.0475789,4.17,5.06008
19.9526,1.01756,0.13309,0.123706,4.19692,3.42319e-05,0.0214871,0.00196102,1.10642e-05,0,0,0.0418737,0.000553447,0.0453062,4.16186,5.02916
25.1189,1.0091,0.134402,0.13459,4.19192,4.45209e-05,0.0217243,0.00202409,1.10642e-05,0,0,0.0463279,0.000614522,0.0430631,4.15232,4.99556
31.6228,0.999852,0.136026,0.146337,4.18567,4.04735e-05,0.0219314,0.00213544,1.10642e-05,0,0,0.0514713,0.000684064,0.0409441,4.14087,4.95694
39.8107,0.990482,0.137931,0.159208,4.17876,3.81602e-05,0.0222351,0.00220345,1.10642e-05,0,0,0.0568496,0.000794747,0.0388663,4.1285,4.91554
50.1187,0.980764,0.1399,0.174035,4.17106,5.88118e-05,0.022508,0.00235144,5.65108e-06,0,0,0.063126,0.00091274,0.036885,4.11435,4.86848
63.0957,0.970215,0.141959,0.190172,4.16195,7.17584e-05,0.022691,0.00253329,5.65108e-06,0,0,0.0706399,0.00102985,0.0350061,4.09759,4.81529
79.4328,0.959638,0.14438,0.20711,4.15172,6.20363e-05,0.0229075,0.00265891,1.33535e-05,2.37554e-06,0,0.0784316,0.0011921,0.0334008,4.07939,4.75917
100,0.948768,0.146981,0.225651,4.14013,9.62613e-05,0.0229211,0.00288394,1.33535e-05,2.37554e-06,0,0.0877542,0.00148672,0.0319169,4.05821,4.69731
125.892,0.937879,0.150023,0.245725,4.12622,0.000125016,0.0230463,0.00314506,1.33535e-05,2.37554e-06,0,0.0971029,0.00175842,0.0304733,4.03461,4.6296
