Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.785471,0.228608,0.0322737,4.30701,1.00672e-05,0.0139302,0.00275379,4.91404e-06,0,0,0.0894592,0.00439484,0.119642,4.22103,5.09476
1.25893,0.770188,0.230397,0.0365742,4.30599,1.00672e-05,0.0154871,0.00274673,4.91404e-06,0,0,0.0918531,0.00464866,0.105952,4.21733,5.0916
1.58489,0.761291,0.231234,0.040813,4.30479,1.00672e-05,0.0163701,0.00262631,4.91404e-06,0,0,0.0929314,0.00486451,0.0987454,4.21487,5.08351
1.99526,0.752859,0.23196,0.0453598,4.30333,1.00672e-05,0.0168196,0.00258975,2.05121e-05,0,0,0.0939358,0.00506255,0.092627,4.21217,5.07421
2.51189,0.745543,0.232659,0.050349,4.30147,1.00672e-05,0.0173945,0.00252625,2.05121e-05,0,0,0.094738,0.00535537,0.0874808,4.20921,5.06381
3.16228,0.738233,0.233407,0.0556825,4.29959,0,0.017823,0.00245516,2.12223e-05,0,0,0.0958832,0.00547475,0.0827328,4.20602,5.05353
3.98107,0.731426,0.234277,0.0616184,4.2972,3.46083e-06,0.0181893,0.00242701,2.12223e-05,0,0,0.0966091,0.0057079,0.0783279,4.20267,5.04213
5.01187,0.724475,0.235083,0.0674009,4.29482,3.46083e-06,0.0187412,0.0023276,2.12223e-05,0,0,0.0977758,0.00593199,0.0741749,4.19895,5.02958
6.30957,0.718099,0.235821,0.0735513,4.29247,3.46083e-06,0.0191261,0.00225804,5.62415e-06,0,0,0.0992898,0.00618645,0.0704966,4.19481,5.01581
7.94328,0.71192,0.236557,0.0799549,4.28988,3.46083e-06,0.0194808,0.00222114,5.62415e-06,0,0,0.100869,0.00634336,0.0672537,4.19057,5.00058
10,0.705804,0.237401,0.0866941,4.28721,3.46083e-06,0.0198341,0.002176,5.62415e-06,0,0,0.102945,0.00652716,0.0643326,4.18563,4.98316
12.5893,0.699446,0.238282,0.0939341,4.2844,3.46083e-06,0.0202229,0.00218267,5.62415e-06,0,0,0.104778,0.00675704,0.0617314,4.18074,4.96327
15.8489,0.693008,0.23909,0.102188,4.28108,3.46083e-06,0.020694,0.00215437,5.62415e-06,0,0,0.106537,0.00706295,0.0587206,4.1754,4.9412
19.9526,0.686563,0.23997,0.110936,4.27723,3.46083e-06,0.0207959,0.00220254,8.7945e-06,0,0,0.108723,0.00717706,0.0562233,4.16922,4.91702
25.1189,0.679406,0.241061,0.120794,4.27319,1.06648e-05,0.0211951,0.00223209,1.50148e-05,0,0,0.111388,0.00745082,0.0536158,4.16222,4.88863
31.6228,0.67217,0.242121,0.131837,4.2683,1.12474e-05,0.0214013,0.00241016,1.50148e-05,0,0,0.114357,0.00770414,0.0512346,4.1541,4.85622
39.8107,0.664792,0.243274,0.144075,4.26267,1.51766e-05,0.0216765,0.00254059,2.54505e-05,0,0,0.117199,0.00795747,0.0488729,4.14538,4.82035
50.1187,0.657516,0.244639,0.158351,4.25621,1.62192e-05,0.0219672,0.00277452,3.09263e-05,0,0,0.121038,0.00814296,0.046461,4.13487,4.78038
63.0957,0.649731,0.245858,0.172852,4.24876,2.1108e-05,0.0223204,0.0029296,3.41814e-05,0,0,0.125628,0.00833114,0.0444098,4.12263,4.73586
79.4328,0.642132,0.247368,0.188123,4.24026,3.65261e-05,0.0226941,0.00313733,4.13466e-05,0,0,0.130211,0.00860509,0.0421462,4.10927,4.68856
100,0.634279,0.249091,0.205916,4.23122,6.25923e-05,0.0228066,0.00344683,5.1582e-05,0,0,0.135889,0.00890096,0.0403464,4.09418,4.63589
125.892,0.627244,0.251047,0.224479,4.22027,9.0357e-05,0.02317,0.00365887,7.55349e-05,0,0,0.141609,0.00916622,0.0384506,4.07723,4.57955
158.489,0.620169,0.253046,0.244615,4.20852,0.000109309,0.0235353,0.00394337,8.27324e-05,0,0,0.147859,0.00960949,0.0366412,4.05874,4.5189
199.526,0.61415,0.254989,0.264629,4.19441,0.000123515,0.0238776,0.00426241,8.36048e-05,0,0,0.154347,0.00999025,0.0349636,4.03776,4.45624
251.189,0.608005,0.25738,0.285593,4.17884,0.000166967,0.0240804,0.00453427,0.00011684,0,0,0.161665,0.0103661,0.0334431,4.01442,4.39006
316.228,0.602249,0.260121,0.30749,4.16256,0.000162865,0.0242117,0.0048108,0.00012169,0,0,0.169762,0.0107476,0.0321879,3.98967,4.32238
398.107,0.597995,0.262855,0.328873,4.14475,0.000214935,0.0242754,0.00520405,0.000159917,0,0,0.179554,0.0111431,0.0309479,3.96162,4.25216
501.187,0.594237,0.26592,0.350425,4.1246,0.000272216,0.0244141,0.00549509,0.000180908,0,0,0.188962,0.0116858,0.0298227,3.93144,4.1808
630.957,0.591191,0.268869,0.372126,4.10401,0.000385304,0.0244894,0.00590015,0.000169608,0,4.42704e-06,0.199516,0.0123441,0.0288137,3.8995,4.10804
