EnergyDeposit(eV),LET(keV/um)
1369.81,0.13674
830.447,0.0830429
1449.79,0.144944
1489.5,0.14887
1424.96,0.14249
600.065,0.0599977
1553.83,0.155361
2206.17,0.220604
1924.27,0.192261
945.665,0.0945126
1052,0.105156
659.091,0.0658908
3892.73,0.388652
986.248,0.0986185
1083.35,0.10436
904.18,0.0903857
1124.33,0.112407
1266.76,0.126648
1963.54,0.196227
1089.11,0.108666
998.115,0.0997984
980.84,0.0980674
1354.37,0.135354
709.413,0.0708764
1380.55,0.138015
2003.72,0.20024
1613.61,0.160218
352.896,0.0350786
2116.18,0.211592
11843,1.17702
943.575,0.0943357
895.022,0.089494
710.291,0.0710207
614.929,0.061367
1644.85,0.164274
1002.26,0.100211
1176.81,0.11706
1712.37,0.17104
704.25,0.0704165
1960.64,0.195931
1035.09,0.103491
1478.8,0.147365
989.618,0.0989294
1560.11,0.15557
1090.02,0.108827
584.523,0.0584345
1254.96,0.125493
1093.86,0.109299
1159.37,0.115669
1195.44,0.119523
1463.18,0.145604
1727.95,0.172754
1075.36,0.106941
1356.82,0.135655
1424.39,0.14237
1172.06,0.116594
1162,0.116179
1145.4,0.113913
2083.11,0.208169
12347.6,1.234
4448.66,0.439025
850.489,0.0850063
1937.44,0.19367
752.141,0.0752107
2003.06,0.199428
1147.19,0.114635
1190.21,0.118973
1778.96,0.177875
1128.05,0.112791
574.767,0.0574638
1529.74,0.152162
1887.38,0.187711
447.857,0.0447757
853.689,0.0848239
1057.57,0.105744
848.489,0.084652
13963,1.38956
1354.72,0.135453
2103.61,0.210317
2083.39,0.208255
1772.62,0.177221
1004.5,0.100434
1209.53,0.120903
946.273,0.0945147
10759.2,1.07338
1546.46,0.154553
2294.58,0.229435
3791.66,0.378795
1377.83,0.137624
792.025,0.0801589
10048.5,1.00725
1810.2,0.18084
2028.58,0.202679
1235.93,0.123362
1150.7,0.115054
1629.32,0.162898
1091.63,0.109112
2625.15,0.262499
2171.06,0.21695
929.837,0.0929407
686.202,0.0686067
761.155,0.0761026
649.745,0.064318
1265.71,0.126162
1772.77,0.177248
1157.46,0.115718
1756.56,0.175557
707.848,0.0691704
915.372,0.0914983
881.485,0.088084
