Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.785656,0.225847,0.0317864,4.30416,8.07668e-06,0.0139096,0.00262752,0,0,0,0.0868073,0.00450743,0.11916,4.22052,5.09153
1.25893,0.770444,0.227593,0.0359355,4.30318,8.07668e-06,0.0155484,0.00255704,0,0,0,0.0893494,0.00465714,0.105254,4.21685,5.08864
1.58489,0.761754,0.22824,0.040562,4.30198,8.07668e-06,0.0163196,0.0025103,0,0,0,0.0901161,0.00489444,0.0983235,4.21462,5.07987
1.99526,0.753003,0.229016,0.0452087,4.30072,6.08052e-06,0.0170231,0.00243663,0,0,0,0.0909211,0.00519597,0.0916849,4.21224,5.06992
2.51189,0.745474,0.229785,0.0505979,4.29895,6.08052e-06,0.0176435,0.00232401,0,0,0,0.0917452,0.00542161,0.0865186,4.20943,5.05913
3.16228,0.738603,0.230432,0.0566705,4.29722,6.08052e-06,0.0181137,0.00223702,0,0,0,0.0929845,0.0056607,0.0819247,4.20623,5.04836
3.98107,0.731879,0.231176,0.06247,4.29495,6.08052e-06,0.0185593,0.00218719,0,0,0,0.0939876,0.00593604,0.0777021,4.20268,5.03703
5.01187,0.725847,0.23202,0.0683296,4.29281,6.08052e-06,0.0190312,0.00216486,0,0,0,0.0952167,0.00613013,0.074081,4.19914,5.02428
6.30957,0.71929,0.232774,0.0743768,4.29073,1.89862e-05,0.0193598,0.00209637,0,0,0,0.0969959,0.00627303,0.0705413,4.1951,5.00985
7.94328,0.712928,0.233613,0.0811164,4.28816,3.13778e-05,0.0197142,0.00204986,0,0,0,0.0985173,0.00638703,0.0672775,4.19091,4.99382
10,0.706561,0.234321,0.088303,4.28548,3.13778e-05,0.0200708,0.0020594,0,0,0,0.100381,0.00656341,0.0641949,4.18618,4.97531
12.5893,0.70009,0.235088,0.0961172,4.28259,3.13778e-05,0.0202934,0.00208648,0,0,0,0.102309,0.00684983,0.0612597,4.1811,4.95484
15.8489,0.693973,0.235935,0.103922,4.27897,3.13778e-05,0.0205404,0.00208459,0,0,0,0.104379,0.00702375,0.0585835,4.17522,4.93312
19.9526,0.687658,0.236726,0.112961,4.27522,5.21843e-05,0.0209235,0.00209925,0,0,0,0.106386,0.00724638,0.0559644,4.16924,4.9077
25.1189,0.681108,0.237712,0.122971,4.27087,6.53759e-05,0.0211215,0.00220784,0,0,0,0.108674,0.00753899,0.0535045,4.16227,4.88013
31.6228,0.674242,0.238808,0.133567,4.26604,6.83417e-05,0.0214368,0.00226993,0,0,0,0.111769,0.00762406,0.0513122,4.15424,4.84991
39.8107,0.667082,0.239927,0.144834,4.2606,7.36234e-05,0.0216323,0.0023289,0,0,0,0.114763,0.0078679,0.0491662,4.14559,4.81555
50.1187,0.659506,0.241086,0.157794,4.25418,9.2254e-05,0.0219447,0.00241158,0,0,0,0.1186,0.00814572,0.0469853,4.13502,4.77672
63.0957,0.651575,0.242636,0.172441,4.24697,0.00010649,0.0221815,0.00256039,1.05939e-05,0,0,0.122883,0.00841423,0.0448115,4.12324,4.73281
79.4328,0.644139,0.244054,0.18822,4.23868,0.000114361,0.0224587,0.00273854,1.41064e-05,0,0,0.127546,0.008648,0.0426411,4.11004,4.68596
100,0.636753,0.245842,0.205077,4.22863,0.000120096,0.0228641,0.00293934,1.41064e-05,0,0,0.132132,0.00889987,0.0406341,4.09515,4.63557
125.892,0.629217,0.247725,0.223802,4.2178,0.000123451,0.023097,0.00324128,6.67766e-06,0,0,0.137589,0.00927143,0.0388119,4.07849,4.57867
