EnergyDeposit(eV),LET(keV/um)
831.491,0.0830472
1400.55,0.137191
4441.99,0.443832
1029.86,0.102927
1658.83,0.1658
2743.14,0.268042
995.49,0.0995299
1826.17,0.182415
7065.04,0.705482
3834.03,0.382983
2751.22,0.275059
789.485,0.078894
881.947,0.0881888
6486.39,0.6451
1923.03,0.192278
910.165,0.0909618
1752.23,0.175217
1301.56,0.130137
2071.99,0.20715
1377.09,0.13769
1078.11,0.107705
666.555,0.0666444
572.838,0.057176
743.919,0.074243
1014.28,0.101415
767.905,0.0767701
1666.61,0.166568
934.291,0.0932997
763.508,0.0759989
974.761,0.0974597
1425.22,0.142487
999.57,0.0999551
1819.7,0.181623
1333.21,0.133318
967.221,0.0967164
2428.4,0.242697
1255.79,0.125564
996.003,0.0995975
893.024,0.089291
843.179,0.0842919
1151.62,0.115085
678.305,0.0678115
1070.92,0.106979
3205.69,0.320441
1836.33,0.183228
1333.89,0.133364
1023.67,0.102159
2182.94,0.217763
1403.7,0.140259
1821.1,0.182029
1325.94,0.132422
734.207,0.073327
999.98,0.0999832
1020.49,0.102013
1482.1,0.148149
1923.19,0.192257
1211.32,0.121043
3891.07,0.388825
2908.81,0.290761
816.11,0.0815898
1604.4,0.160373
1115.98,0.111556
1228.25,0.122761
1541.2,0.154104
769.818,0.0769643
819.702,0.0817963
1980.85,0.198063
1252.3,0.125204
1252.01,0.125096
3821.08,0.381732
1648.05,0.164731
1231.47,0.123115
878.042,0.0876649
539.108,0.0538987
854.055,0.0852992
639.869,0.0638912
1183.53,0.118313
1020.12,0.101972
921.503,0.0921258
1521.18,0.152007
1268.76,0.126854
1177.17,0.1177
948.401,0.0947112
2142.3,0.213807
731.264,0.0730991
1732.46,0.173084
948.179,0.0948058
1178.19,0.117764
1012.67,0.101189
6351.72,0.634906
2007.78,0.200713
1883.19,0.188303
967.378,0.0964903
1474.8,0.14742
838.082,0.0837901
1534.21,0.153201
1256.17,0.125602
931.559,0.0914047
1367.02,0.13669
1223.38,0.122323
1068.59,0.106855
1460.8,0.146053
1276.52,0.127534
957.007,0.095672
607.279,0.060726
966.38,0.0966154
1017.62,0.101748
948.02,0.0944536
1443.69,0.144354
1175.75,0.117563
2326.61,0.232632
1821.16,0.182046
3130.41,0.282225
1812.47,0.18118
825.817,0.0825678
1169.15,0.116872
753.149,0.0753076
1296.82,0.129676
2221.33,0.221946
934.785,0.0934681
781.417,0.0781349
1004.25,0.100345
988.798,0.0901199
1074.36,0.107429
1356.04,0.135456
2080.67,0.207736
815.174,0.0814611
993.445,0.0992764
1015.43,0.101533
1995.28,0.199496
917.84,0.0916177
820.726,0.0818254
1630.98,0.162991
707.016,0.0706147
738.285,0.0738014
1049.42,0.104844
1522.32,0.152165
1774.96,0.17741
1957.01,0.195574
1057.78,0.105735
2074.07,0.20726
1209.82,0.120877
1124.09,0.112387
1541.82,0.154103
1957.7,0.195668
1569.9,0.156964
2574.95,0.257461
889.791,0.0889613
1136.44,0.11355
837.529,0.0837421
1821.56,0.182042
1084.63,0.108416
770.275,0.0770252
1230.07,0.122923
1229.71,0.122879
1855.08,0.185419
1257.86,0.125695
1111.19,0.111095
1140.53,0.113989
1015.41,0.101452
990.442,0.098872
1537.62,0.153679
1530.96,0.153067
1886.1,0.18783
711.104,0.0711043
3102.73,0.309988
2678.61,0.267337
3998.24,0.395718
926.519,0.0926113
1089.41,0.108908
677.279,0.0676508
713.584,0.0712398
2149.79,0.214863
1060.28,0.106023
1619.84,0.16196
1403.94,0.140229
1724.5,0.172421
1661.2,0.166071
1206.22,0.120551
1946.73,0.194638
2672.64,0.267167
1191.26,0.119096
1114.96,0.111465
929.707,0.0929518
1069,0.106898
645.098,0.0644955
6246.57,0.623353
847.982,0.0847686
765.914,0.0765752
1167.78,0.116717
1608.43,0.160831
735.267,0.0735209
1336.65,0.133655
877.608,0.0877545
1671.44,0.167136
508.822,0.0508757
2795.85,0.279143
995.724,0.0995514
2520.34,0.25191
1309.06,0.130888
1040.83,0.104013
1767.41,0.176729
1507.6,0.150742
3313.09,0.331214
4451.69,0.445108
1121.59,0.112135
899.282,0.0899177
1019.42,0.10187
645.488,0.0645337
1513.57,0.151296
838.526,0.0838047
962.731,0.096205
9006.64,0.898946
687.541,0.068751
860.137,0.0859862
813.485,0.0813337
3283.23,0.328017
1026.42,0.10261
875.165,0.087502
1206.07,0.120419
656.35,0.0655148
1954.38,0.195371
1227.17,0.122713
1106.2,0.110522
609.613,0.0609314
1128.65,0.112859
3906.64,0.390499
1434.24,0.143417
4660.77,0.465657
1195.93,0.119569
1139.37,0.113922
950.695,0.0950423
794.055,0.0791165
3963.88,0.396318
1860.72,0.185991
2554.41,0.255258
1247.77,0.124726
1076.85,0.107679
1393.29,0.138998
1005.76,0.100551
1281.92,0.128104
1835.48,0.183441
769.306,0.0769238
830.141,0.0829711
4038.84,0.403474
1502.33,0.149682
877.174,0.0872273
525.266,0.0525191
990.889,0.0990486
1428.62,0.142827
1685.79,0.168554
1603.27,0.160164
1274.56,0.127276
2009.85,0.200768
6285.68,0.62781
651.608,0.0651451
2775.62,0.277302
1550.5,0.155035
1529.36,0.152903
1189.73,0.118851
1370.38,0.136958
4500.21,0.448647
1225.56,0.122506
1237.33,0.123587
1655.6,0.165546
826.215,0.082605
829.973,0.08296
1670.18,0.166972
3003.62,0.300302
1254.93,0.119015
1897.92,0.189643
1562.13,0.156192
1617.02,0.161424
3842.49,0.384221
2266.82,0.226634
920.998,0.0920744
2666.07,0.266564
1350.53,0.134993
618.142,0.0618099
1761.34,0.176012
854.767,0.08547
954.428,0.095429
1757.88,0.175695
721.272,0.0720999
3401.02,0.339891
1364.27,0.136411
1237.01,0.123445
906.753,0.0906143
979.794,0.0979693
1207.62,0.120722
4548.27,0.454232
809.897,0.0809536
6290.41,0.628769
1394,0.13935
1169.5,0.116671
1272.99,0.127274
1097.99,0.109769
1636.38,0.163548
4660.21,0.465896
2674.57,0.267327
818.693,0.0818638
4635.9,0.463066
1781,0.177771
976.205,0.0976094
972.341,0.097211
790.146,0.0788539
1145.12,0.114423
895.648,0.0895353
927.18,0.0927064
982.532,0.0982477
843.046,0.0842442
1223.91,0.122236
1144.73,0.110239
1035.05,0.103487
2157.46,0.215618
1011.26,0.101066
1023.18,0.1023
1196.23,0.119611
911.906,0.0911892
902.27,0.0901158
1411.33,0.141088
585.675,0.0585635
960.718,0.0959998
1370.63,0.136833
746.407,0.0745805
627.322,0.0627272
1828.73,0.182639
2136.35,0.21356
815.676,0.0815125
979.154,0.0978602
11585.5,1.15436
1780,0.177909
4349.57,0.434667
1617.89,0.16169
1129.41,0.112928
633.992,0.063398
808.812,0.0808679
1611.18,0.160827
1060.07,0.105458
1656.72,0.165535
1153.44,0.115299
2383.57,0.23818
1496.59,0.149512
2021.13,0.202032
968.322,0.0968143
2284.54,0.228229
2281.75,0.228061
697.935,0.0692157
3324.76,0.332409
1093.68,0.109249
2128.91,0.21273
1718.13,0.171757
719.204,0.07188
1869.16,0.186889
1581.07,0.157408
2830.61,0.282781
2114.49,0.211322
1241.66,0.123982
469.206,0.0469179
1476.77,0.147627
1157.52,0.115712
864.01,0.0863629
1037.01,0.103691
1219.72,0.121963
1397.76,0.139461
1384.98,0.138304
870.289,0.0869793
1555.65,0.155457
1561.87,0.156085
716.164,0.0715885
823.176,0.0821025
7838.95,0.783621
1479.1,0.147882
1513.45,0.150808
569.871,0.0569807
1561.76,0.155854
1017.24,0.101595
997.111,0.0996577
1450.95,0.145052
819.547,0.0818294
697.941,0.0697875
1137.22,0.113677
1580.08,0.15797
4694.15,0.468577
880.519,0.0879441
840.215,0.083995
1244.92,0.124451
1877.89,0.187524
16887.5,3.30684
915.773,0.0915274
1123.42,0.112235
1159.89,0.115838
1498.85,0.149839
2825.31,0.282383
1107.64,0.110712
1811.74,0.179237
1427.12,0.142683
837.445,0.0828907
1842.53,0.18423
887.117,0.0887
865.941,0.0865561
875.528,0.0875506
874.658,0.0874625
766.786,0.0766762
892.031,0.089179
918.543,0.0918483
1328.39,0.132803
1684.31,0.168019
825.814,0.0825547
1131.31,0.113118
2194.82,0.219414
1351.22,0.135098
1138.45,0.11382
1938.86,0.193767
1253.95,0.125304
13054.2,1.30433
2574.65,0.257366
1635.64,0.163513
2785.74,0.278446
1922.63,0.192093
2711.8,0.271109
954.52,0.0954414
1474.96,0.147403
2005.41,0.200515
3319.58,0.331938
878.061,0.0876957
793.05,0.0792967
797.054,0.0796652
1405.36,0.140521
1614.22,0.161268
2249.78,0.224716
1186.52,0.118314
1244.32,0.124355
558.376,0.0558279
1240.59,0.124027
1048.98,0.104834
5539.86,0.553614
2857.72,0.285211
1284.79,0.127867
1264.96,0.126482
1521.78,0.152145
1203.72,0.1202
1317.12,0.131507
2452.17,0.244887
1042.89,0.104248
886.01,0.0882578
1288.87,0.128848
1487.52,0.148748
2027.08,0.20255
640.762,0.064069
2533.33,0.253283
1308.44,0.130814
707.422,0.0706185
1152.82,0.115251
1972.02,0.197054
1222.3,0.12213
931.712,0.093167
747.794,0.074757
1362.15,0.136191
1373.59,0.1373
1531.36,0.153064
891.284,0.0891252
2114.88,0.211447
993.124,0.0992606
767.542,0.0767428
958.279,0.0957948
631.423,0.063133
2842.33,0.28412
1426.22,0.142582
2457.11,0.245535
10488.5,1.04861
1211.48,0.120798
1437.17,0.143616
2545.75,0.254489
1057.97,0.105781
919.237,0.0919055
1419.72,0.141956
805.299,0.0804479
952.706,0.0952615
1077.88,0.107773
993.951,0.0993279
1172.66,0.11724
1991.32,0.198959
938.533,0.0938143
1065.32,0.106434
912.222,0.0912147
3426.26,0.341951
2459.25,0.245651
820.017,0.0819775
1026.52,0.102613
1307.68,0.130593
1544.64,0.154444
1305.55,0.130449
2060.7,0.206002
1007.09,0.100618
1855.52,0.185472
772.67,0.077194
982.734,0.0982237
2265.53,0.226113
861.132,0.086066
916.968,0.0916288
3386.37,0.338507
9061.89,5.53983
15192.2,1.51682
1919.46,0.191714
1044.23,0.104347
1219.56,0.121941
6107.98,0.610657
1213.67,0.121144
1122.3,0.112222
874.786,0.0874668
1599.35,0.159907
1595.56,0.159508
810.869,0.081073
1186.78,0.1185
13360.8,1.33316
899.392,0.0897574
1287.99,0.128757
741.396,0.0739922
2609.31,0.26085
1529.37,0.152897
804.968,0.0804736
1036.97,0.103689
1537.55,0.153196
800.827,0.0800331
719.114,0.0719095
986.677,0.0986663
3013.87,0.300645
1082.92,0.108223
2991.12,0.298971
2441.34,0.244063
937.099,0.0935835
2538.54,0.253524
3191.3,0.318691
1329.77,0.132943
805.688,0.0805683
1435.76,0.143546
1806.61,0.180588
1961.67,0.19613
718.32,0.0718181
856.549,0.0856515
1260.63,0.125809
1076.87,0.107675
16328.1,1.62473
1337.64,0.133759
989.222,0.0988827
1294.5,0.129446
954.027,0.0953637
1697.57,0.169747
976.893,0.0976566
1603.87,0.160326
625.89,0.0625359
1538.99,0.153677
830.371,0.0828941
1217.34,0.121723
663.875,0.066377
886.844,0.0886689
516.121,0.0515974
661.594,0.0661214
1442.63,0.144225
1342.04,0.134164
2020.22,0.201967
2412.81,0.238434
668.518,0.0668389
903.603,0.0902792
1150.77,0.115011
1182.81,0.118258
1228.63,0.122855
1821.47,0.181524
1000.09,0.0999823
938.422,0.0937668
555.61,0.0554149
1030.94,0.103001
688.441,0.0688303
1675.07,0.16747
956.019,0.0955826
1550.72,0.155033
1013.8,0.101278
963.55,0.0960929
575.529,0.0575392
1491.93,0.148955
1032.73,0.103203
874.831,0.0874765
1419.66,0.141944
823.355,0.0823265
2616.68,0.260516
571.882,0.0571602
1057.37,0.105661
635.367,0.0635124
1198.83,0.119881
1727.41,0.172637
1281.61,0.128064
1150.11,0.114973
1241.3,0.123868
1440.16,0.143963
851.046,0.0850215
884.666,0.0884205
1760.96,0.175954
8774.09,0.873295
1222.25,0.122224
2053.25,0.204928
1931.28,0.193083
945.88,0.0944644
716.601,0.0716144
1345.59,0.134519
742.148,0.0741571
1149.58,0.114947
17575.5,1.74923
1109.66,0.104511
2571.09,0.256769
1172.35,0.116935
3093.9,0.306895
1227.85,0.122673
1531.79,0.15314
1323.66,0.132239
3196.68,0.319288
1183.01,0.118239
991.731,0.0990886
1271.15,0.126978
1029.14,0.102618
3118.21,0.31154
552.262,0.0552114
1101.96,0.110181
1508.12,0.150806
6572.13,0.656946
940.118,0.0939357
2432.87,0.242927
1264.14,0.126405
1045.15,0.104219
1336.26,0.133467
2020.55,0.201922
1372.49,0.137205
1300.14,0.129858
758.739,0.0758242
1150.61,0.115054
765.007,0.0764962
768.317,0.0768249
1460.93,0.145526
2413.62,0.241328
1149.47,0.114918
1046.04,0.10456
1146.24,0.114603
983.335,0.0983253
1257.44,0.125376
955.24,0.0955181
1117.64,0.111612
1136.61,0.113145
1555.37,0.155458
4041.66,0.40365
741.33,0.0741119
1589.56,0.158861
1405.01,0.14
1447.06,0.144699
2065.73,0.2063
3911.76,0.391095
860.22,0.0857246
2693.16,0.269194
1299.54,0.129936
1523.49,0.152346
695.748,0.069573
1560.08,0.155992
7041.99,4.0925
4371.53,0.436996
17650.5,1.76097
989.273,0.0986994
1162.56,0.116198
1476.1,0.147597
2088.65,0.208823
855.544,0.0855445
1720.66,0.171995
1292.28,0.129187
1141.81,0.114109
3371.78,0.336783
660.008,0.0659944
1981.26,0.198057
932.905,0.0931063
1495,0.149302
1810.63,0.181047
987.234,0.0987072
1816.3,0.181098
1997.1,0.199647
1017.73,0.101711
1665.85,0.166556
1245.15,0.124228
824.187,0.0824104
1139.23,0.113908
2442.02,0.243737
689.936,0.0689153
2078.55,0.20782
1485.22,0.148403
4324.64,0.432107
1785.61,0.178503
804.229,0.0803755
1111.32,0.111125
691.445,0.0690979
892.866,0.0892256
2027.06,0.202683
2671.38,0.267047
819.397,0.0819197
636.284,0.0636246
1226.81,0.122498
1004.06,0.100352
2283.88,0.228208
1458.49,0.145697
1216.89,0.121515
953.576,0.0953488
884.199,0.0881473
5469.67,5.16488
926.995,0.0925635
898.153,0.0897638
1829.87,0.182974
1347.23,0.134624
1543.08,0.154267
1770.12,0.176934
1713.27,0.171162
1952.23,0.195037
1261.83,0.126172
2186.15,0.218213
2214.85,0.221268
1216.21,0.12132
767.247,0.0767112
862.961,0.0862613
1053.65,0.105297
1915.81,0.191567
947.9,0.0947822
4316.18,0.431505
1617.6,0.161223
514.723,0.0514473
908.182,0.0907609
2453.72,0.245343
740.506,0.074009
667.13,0.0666995
1619.17,0.161913
1015.59,0.101535
3759.5,0.374508
2349.65,0.234727
2158.74,0.215486
587.538,0.0587289
1062.15,0.106149
1766.24,0.176434
875.235,0.0875067
1178.74,0.117686
2743.75,0.274197
1212.94,0.121269
1596.28,0.159582
895.98,0.0895786
1222.6,0.122167
780.476,0.0780279
681.038,0.0681007
1503,0.150253
2423.95,0.242309
702.916,0.0702675
952.983,0.0952515
964.434,0.0963624
1187.46,0.11872
724.8,0.072473
1402.49,0.140156
786.222,0.0786124
897.354,0.0896905
812.822,0.0812307
543.188,0.0542884
2467.6,0.246657
1285.82,0.128509
2517.95,0.251756
2137.73,0.213746
1100.67,0.113381
1285.41,0.128404
1656.47,0.164939
919.232,0.0918576
1100.97,0.110089
3424.61,0.342305
563.679,0.0563508
2461.9,0.246139
2084.66,0.208445
1101.87,0.109934
1080.85,0.108009
1516.4,0.151444
1084.46,0.108428
2652.87,0.264654
1297.88,0.129557
868.846,0.0868758
1012.22,0.101134
3333.82,0.333133
