Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.820307,0.153947,0.0365673,4.14542,3.15253e-06,0.0189706,0.0038518,0,0,0,0.0063377,0.000140591,0.127671,4.14644,4.86619
1.25893,0.803629,0.15568,0.0410522,4.14418,3.15253e-06,0.0210611,0.00370286,0,0,0,0.00869956,0.000150589,0.112515,4.14284,4.8629
1.58489,0.794077,0.156464,0.0459552,4.14286,3.15253e-06,0.0220221,0.00358069,0,0,0,0.00995524,0.000163847,0.10499,4.14026,4.85371
1.99526,0.785214,0.157272,0.0510955,4.14151,3.15253e-06,0.0228067,0.00350344,0,0,0,0.0111722,0.000174455,0.0981458,4.13768,4.84378
2.51189,0.777278,0.157929,0.0563017,4.14005,3.15253e-06,0.0234823,0.00342241,7.45148e-07,0,0,0.0125332,0.000183061,0.0925735,4.13481,4.8326
3.16228,0.769962,0.158674,0.0620115,4.13816,3.15253e-06,0.0240435,0.00331215,7.45148e-07,0,0,0.0137702,0.000202827,0.0876347,4.13166,4.82133
3.98107,0.762187,0.159505,0.0683911,4.1363,1.40382e-05,0.0245053,0.00318573,7.45148e-07,0,0,0.0154554,0.000205901,0.0829343,4.12813,4.80932
5.01187,0.755273,0.160331,0.0749182,4.13426,1.40382e-05,0.024987,0.00311649,7.45148e-07,0,0,0.0170653,0.000223634,0.078798,4.12443,4.79617
6.30957,0.748311,0.161121,0.0820294,4.13195,1.40382e-05,0.0252296,0.003021,7.05067e-06,0,0,0.019152,0.000236167,0.0751016,4.12006,4.78161
7.94328,0.741425,0.162166,0.0894753,4.12974,1.40382e-05,0.0256531,0.00297339,7.05067e-06,0,0,0.0213025,0.000245767,0.0714372,4.11573,4.76525
10,0.73453,0.163067,0.0967484,4.12737,2.07656e-05,0.0260376,0.00297903,7.05067e-06,0,0,0.0237172,0.000266758,0.0681539,4.11093,4.74671
12.5893,0.727621,0.164007,0.104889,4.12471,2.07656e-05,0.0262045,0.003045,7.05067e-06,0,0,0.0261981,0.000309803,0.0652459,4.10569,4.7252
15.8489,0.720389,0.165068,0.113542,4.12158,2.07656e-05,0.0265361,0.0030942,7.05067e-06,0,0,0.029236,0.000312109,0.0622784,4.0995,4.70111
19.9526,0.712899,0.166139,0.123195,4.11827,2.07656e-05,0.0270216,0.00312974,7.05067e-06,0,0,0.0327746,0.000337458,0.0592657,4.09265,4.67423
25.1189,0.704772,0.167556,0.133574,4.11447,2.1371e-05,0.0273406,0.00314563,7.05067e-06,0,0,0.0361976,0.000412408,0.0563914,4.08533,4.64431
31.6228,0.697101,0.168733,0.144868,4.11004,1.56949e-05,0.0276581,0.00325136,7.05067e-06,0,0,0.0406442,0.000450436,0.0538215,4.07642,4.61095
39.8107,0.689007,0.170298,0.157794,4.10471,1.56949e-05,0.0278153,0.00336796,1.86644e-05,0,0,0.0454418,0.000495231,0.0513951,4.06623,4.57397
50.1187,0.681385,0.171722,0.171564,4.09831,3.76751e-05,0.0280006,0.00352177,1.86644e-05,0,0,0.0505669,0.000611129,0.0491413,4.05458,4.53295
63.0957,0.673498,0.173342,0.186323,4.09093,3.88332e-05,0.0283392,0.00372301,1.86644e-05,0,0,0.0569989,0.00070013,0.046819,4.04069,4.4867
