EnergyDeposit(eV),LET(keV/um)
1357.3,0.134954
2366.72,0.236528
4971.5,0.497067
1147.06,0.11466
623.588,0.0623555
1619.6,0.16193
2020.62,0.201976
2302.14,0.229984
1053.59,0.105245
1173.41,0.117329
1508.82,0.150749
866.362,0.0865183
451.457,0.0450417
1298.87,0.1298
1868.81,0.186578
1695.15,0.169488
1094.72,0.109116
2571.89,0.257094
1799.91,0.177609
2681.56,0.267782
2832.77,0.282191
1343.04,0.134273
3939.71,0.393916
1138.73,0.0847875
1910.39,0.190937
3812.7,0.38095
1297.2,0.129711
1317.53,0.131657
1148.02,0.114442
1559.25,0.155815
16098.4,4.96649
6351.79,4.52025
5653.71,0.564729
1709.1,0.1708
1070.09,0.106342
963.308,0.0963287
1008.89,0.100839
2618.42,0.261665
793.552,0.0793355
1485.15,0.148404
909.348,0.0909177
1075,0.107443
896.087,0.0894227
1681.04,0.168015
1194.93,0.11938
1898.04,0.189584
1032.93,0.10328
1086.63,0.108635
2813.49,0.279714
2630.22,0.262911
765.061,0.0764602
1429.19,0.142859
1274.23,0.127405
694.442,0.0694327
2100.31,0.209938
1342.89,0.13417
835.574,0.08355
877.517,0.0874418
1458.36,0.145781
2294.23,0.229152
1291.19,0.129087
1695.63,0.169504
1028.58,0.102577
881.481,0.0881262
1284.06,0.12837
6285.03,0.627262
1457.3,0.145702
620.306,0.0608807
1311.28,0.13084
1026.68,0.102561
16379.4,1.62652
741.455,0.0741314
2343.52,0.234298
979.992,0.0979917
673.329,0.067248
1440.87,0.143971
1371.28,0.137079
2503.6,0.250283
2192.29,0.218578
3508.67,0.350583
1428.7,0.142852
2468.01,0.246744
1859.63,0.185661
948.921,0.094735
631.376,0.0630852
993.755,0.0992156
3324.44,0.332237
1522.36,0.152153
1119.69,0.111894
1273.52,0.127231
1554.24,0.155368
971.888,0.0971651
770.921,0.0770885
768.592,0.0768549
3344.22,0.333493
2966.65,0.296539
1081.28,0.108079
3387.74,0.337894
1948.86,0.194831
1334.35,0.133385
1199.33,0.119752
1402.77,0.140262
2007.51,0.198994
2508.87,0.25071
1198.5,0.119815
1595.93,0.159461
909.048,0.090903
967.648,0.0967028
1996.84,0.199114
1824.11,0.181106
4883.73,0.487016
1454.39,0.145419
1054.08,0.105395
5398.47,0.539292
1222.42,0.122143
1353.73,0.13535
1199.98,0.119204
1222.72,0.122267
822.353,0.0822177
1119.7,0.111946
9161.6,0.913178
907.396,0.0907185
1580.63,0.157916
1302.6,0.130141
1961.38,0.195804
1352.85,0.135241
932.482,0.0932276
1220.21,0.121917
530.756,0.0530745
2755.71,0.275529
3154.44,0.315109
881.724,0.0881683
2794.37,0.279255
1226.08,0.122593
1358.98,0.135721
850.221,0.0850183
1194.04,0.119336
1935.73,0.193479
2014.62,0.201241
2630.53,0.262997
1173.12,0.117297
828.49,0.0827361
1249.1,0.12478
1348.08,0.134701
1235.08,0.123121
881.557,0.0881508
908.397,0.0908248
949.625,0.0949417
1172.06,0.117133
1344.3,0.134326
1521.1,0.151838
574.393,0.0573662
818.349,0.0818244
1093.61,0.109355
793.952,0.0793891
1119.93,0.111962
1697.35,0.16959
1022.34,0.102125
1337.61,0.133754
2079.95,0.2075
728.079,0.0727648
1724.46,0.172381
1193.38,0.119247
3314.11,0.330506
2040.05,0.203798
944.438,0.0944059
978.825,0.0978242
1135.59,0.113555
490.403,0.0489663
974.976,0.0974685
1303.13,0.130112
2915.68,0.291501
2568.76,0.256542
2385.97,0.238273
1491.97,0.148808
607.926,0.0607716
825.91,0.0825835
1476.46,0.147613
1048.19,0.104808
770.199,0.0760244
1395.61,0.139493
1593.81,0.159352
947.779,0.0947738
880.893,0.0879531
823.521,0.0823266
2658.11,0.265695
998.159,0.0997632
965.611,0.0965566
2484.47,0.2483
575.91,0.0575882
723.417,0.072309
2630.2,0.262526
1216.62,0.121187
901.854,0.0901538
1452.94,0.145278
1112.57,0.111251
1334.58,0.13344
2896.22,0.289438
1099.71,0.10986
1885.15,0.188446
730.44,0.0730354
965.783,0.0965681
1037.77,0.103669
818.399,0.0816937
2046.45,0.204517
1414.15,0.141351
959.175,0.0958792
1250.56,0.125018
900.852,0.0900785
745.252,0.0744943
1066.71,0.106658
927.632,0.0927541
1621.83,0.161909
1437.06,0.1437
1348.08,0.13478
571.411,0.0571189
962.746,0.0960792
1676.41,0.16757
915.171,0.0914674
11018.7,1.10048
1955.29,0.195518
999.242,0.0998751
981.485,0.0979708
892.499,0.0891572
738.375,0.0737967
1861.16,0.178867
620.201,0.0619914
794.644,0.0794398
1077,0.107589
1181.21,0.117841
1698.28,0.169797
970.774,0.0970676
1017.79,0.101695
1011.25,0.101097
1813.98,0.181386
595.236,0.0595232
953.821,0.0953774
2907.01,0.290407
709.166,0.070912
1066.76,0.106671
1637.18,0.163684
1783.2,0.178252
1776.91,0.177604
1383.07,0.138193
2706.37,0.270498
1687.96,0.168777
965.633,0.0964843
903.02,0.0902743
919.163,0.0915978
577.713,0.0577476
595.743,0.0595473
825.292,0.082497
1569.58,0.156909
1214.95,0.121329
1118,0.111783
2091.34,0.209081
757.491,0.0757302
1142.48,0.114196
1262.05,0.125329
1901.83,0.1901
969.125,0.0968614
930.214,0.0928881
1157.05,0.115589
1299.44,0.129866
649.708,0.0649572
990.148,0.0990083
1079.13,0.107901
1221.49,0.122098
1132.4,0.113187
17358,1.72427
1085.8,0.108235
