EnergyDeposit(eV),LET(keV/um)
1957.69,0.1955
931.994,0.0931579
899.572,0.089931
1021.75,0.101723
2906.37,0.290624
2263.04,0.226127
1138.72,0.113826
2076.76,0.207491
1462.9,0.146248
1810.63,0.180995
920.415,0.0920293
778.135,0.0759364
7196.83,0.716633
883.452,0.0882912
1071.6,0.107139
1948.34,0.194817
1121.16,0.111562
1240.55,0.123885
1040.75,0.103964
2683.69,0.268286
4557.73,0.455661
1214.68,0.121435
1437.83,0.143667
1655.68,0.165555
885.18,0.0883837
467.727,0.046765
621.649,0.0621313
707.137,0.0706955
1251.58,0.124963
628.724,0.0628116
1633.07,0.163275
1895.35,0.189504
872.372,0.0870964
741.655,0.0741229
1611.56,0.161039
709.483,0.0709434
5220.65,0.5187
971.695,0.0971395
1109.26,0.110855
1540.63,0.153899
2143,0.214192
2124.48,0.212276
1001.83,0.10016
1073.76,0.107337
947.442,0.0947275
789.087,0.0789003
1050.98,0.105073
943.544,0.0943401
1242.72,0.124155
2173.09,0.200998
1712.69,0.171245
957.578,0.0957467
24233.9,2.39915
1593.71,0.159315
1111.61,0.111154
632.459,0.0632452
1295.32,0.129516
1080.11,0.107893
845.37,0.0844878
6015.89,0.601124
1223.59,0.122288
1182.17,0.118167
1783.3,0.178233
1081.69,0.108126
1017.48,0.101742
3261.89,0.325864
873.229,0.0872834
1279.62,0.127736
633.96,0.0630411
3347.01,0.334314
1729.86,0.171757
962.092,0.0962026
905.675,0.0905632
1038.72,0.103762
858.999,0.0858208
1330.77,0.132972
868.288,0.0868236
2240.51,0.223814
1238.89,0.123746
1392.2,0.139157
933.87,0.0933797
925.596,0.0924841
888.37,0.0888327
1464.89,0.146475
1546.49,0.154641
755.974,0.0754449
943.603,0.094356
835.706,0.0834698
1583.1,0.158291
1156.47,0.115632
1345.24,0.134395
1017.07,0.101657
1260.98,0.126078
1541.11,0.154104
8419.49,0.840765
795.809,0.0795098
1224.83,0.122382
2700.49,0.269704
1277.28,0.12772
1745.77,0.174545
967.338,0.0967273
759.878,0.0759664
690.796,0.0690568
4208.03,0.420494
838.325,0.0836361
1028.58,0.102854
1022.11,0.102199
1151.53,0.115101
1926.93,0.192546
1855.75,0.185496
1948.23,0.194803
1812.94,0.181116
819.35,0.0818889
921.599,0.0921458
1720.47,0.171905
1126.29,0.112592
1254.27,0.125388
746.737,0.074652
647.428,0.0647271
1063.07,0.106302
757.801,0.0757735
2506.8,0.250464
1038.88,0.103871
740.929,0.0740906
931.741,0.0930233
2118.3,0.211704
1939.03,0.19387
905.785,0.0905108
1234.65,0.123452
1098.19,0.109799
1183.46,0.118289
1894.84,0.189288
1068.21,0.106791
1032.49,0.103243
812.953,0.0812809
976.383,0.0976274
536.794,0.0536626
1026.39,0.10246
1410.4,0.141012
2606.7,0.26058
1037.97,0.103427
2233.17,0.223139
1079.09,0.107872
1196.99,0.11956
5512.54,0.55108
2802.68,0.279871
2971.14,0.29702
1705.41,0.169809
859.124,0.0856989
927.455,0.0926899
1871.97,0.183961
1065.04,0.106494
3702.91,0.369499
913.849,0.0912774
898.008,0.0893158
2518.91,0.250337
1182.63,0.117716
1039.55,0.103924
3179.29,0.317793
759.262,0.0758962
3011.06,0.300982
699.844,0.0699395
976.001,0.0975788
988.617,0.0987998
680.948,0.0679909
670.354,0.0670307
1247.19,0.124688
2283.07,0.228235
2535.64,0.253477
913.044,0.0912963
1489.74,0.148942
732.031,0.0731943
1898.14,0.189563
804.888,0.0804587
1203.26,0.120261
831.358,0.0831249
11035.5,1.10148
1024.45,0.102429
1151.6,0.115142
3036.43,0.303495
988.203,0.0988041
1185.55,0.118334
981.012,0.0980601
721.434,0.0730087
1522.34,0.152144
2797.96,0.278337
2506.38,0.250118
969.652,0.0969472
6032.76,0.602876
2696.24,0.269528
1131.77,0.11279
1244.23,0.124409
1279.12,0.127794
1036.86,0.103681
1088.72,0.108868
924.888,0.0924301
732.703,0.0732523
1231.99,0.12314
2813.38,0.28104
4039.7,0.402967
926.427,0.0926328
649.702,0.064967
3427.32,0.342585
873.037,0.0872943
2056.26,0.205369
2907.59,0.290635
2603.29,0.259654
1554.2,0.155041
1276.52,0.126604
935.784,0.0935768
1200.81,0.119962
750.125,0.0749871
1835.76,0.179297
934.428,0.0933443
455.783,0.045543
1138.58,0.113839
754.497,0.0754383
947.575,0.0947405
1857.84,0.185757
1259.21,0.125823
1224.48,0.122225
7131.44,0.710801
2036.74,0.203538
877.637,0.0877393
1104.52,0.110441
545.184,0.0545143
3889.67,0.388341
1010.26,0.100888
2358.13,0.235784
792.241,0.0791882
1485.36,0.148494
5608.25,0.560406
1104.4,0.11031
642.204,0.0641721
688.27,0.0687788
1536.33,0.153609
815.551,0.081539
1817.38,0.181456
4802.95,0.479714
1020.48,0.101972
5391.53,0.535999
903.933,0.0902536
1396.31,0.139562
1216.56,0.121622
1710.17,0.170991
567.864,0.0567771
411.508,0.0410857
1801.61,0.18002
1013.96,0.101392
1802.63,0.180228
1704.49,0.170316
899.388,0.0899071
3772.55,0.377017
2104.1,0.210275
1780.65,0.177698
1439.77,0.143967
2025.22,0.202058
3668.74,0.366509
803.807,0.0800714
1092.99,0.109192
1213.16,0.121282
1550.62,0.154984
1203.75,0.12035
1800.12,0.179889
2290.6,0.228964
1411.54,0.141067
1552.3,0.155196
538.139,0.0538133
999.35,0.0998975
1043.66,0.104334
605.166,0.0603971
1100.17,0.11001
1159.68,0.115961
1131.33,0.113119
701.208,0.0701066
2134.95,0.213247
3223.9,0.322237
1566.58,0.156616
1531.95,0.153118
2037.52,0.203693
808.948,0.0808241
1047.53,0.104716
973.158,0.0972608
959.173,0.0959068
828.216,0.0827011
1836.03,0.183563
1383.56,0.138333
7061.61,0.705305
1433.87,0.143385
2007.47,0.200717
2455.19,0.24543
1467.88,0.146449
1094.42,0.109356
2125.09,0.212007
931.241,0.0808799
4225.83,0.422324
1214.71,0.121355
816.992,0.0816906
698.526,0.0698519
759.398,0.0757816
1094.73,0.109314
975.497,0.0975377
1167.14,0.11671
1425.93,0.142557
18672.8,1.86014
1169.21,0.116853
1050.03,0.104922
3161.97,0.315994
1838.43,0.183825
1005.56,0.100514
834.969,0.0834503
1637.7,0.163513
2031.14,0.202742
1011.43,0.10113
851.62,0.0851571
1952.64,0.195212
796.676,0.0796143
1162.05,0.115887
965.292,0.0965273
1456.55,0.14556
2207.78,0.0953249
1054.18,0.105273
24281.4,2.4201
838.8,0.0838771
1181.69,0.118151
1030.06,0.102973
1077.31,0.107386
658.455,0.0658375
2140.88,0.214015
1315.93,0.131568
2344.4,0.233993
982.176,0.0980881
867.722,0.0867058
5733.28,0.572029
1405.39,0.140507
2640.79,0.263987
1000.36,0.100025
1639.85,0.163854
865.853,0.0865684
1460.79,0.14607
1027.85,0.102761
1025.16,0.102497
2080.37,0.208019
1345.4,0.134189
1222.28,0.122127
1049.24,0.104889
1915.14,0.191402
1439.26,0.143923
2031.97,0.203101
1068.15,0.106786
902.162,0.0901658
1122.27,0.112225
848.443,0.0848368
880.568,0.0880184
922.369,0.0921844
854.384,0.085275
1536.51,0.153437
628.578,0.0625459
1496.91,0.0991895
2438.48,0.243809
4429.09,0.442407
912.071,0.0911366
1429.83,0.142886
1656.99,0.165656
1951.77,0.195156
1065.29,0.1065
15569.3,1.55249
963.394,0.0963251
1273.47,0.127293
2204.81,0.220307
575.86,0.0575588
679.743,0.067882
1151.24,0.115115
1094.33,0.109427
2145.31,0.214514
822.59,0.0822444
4726.84,0.472268
685.397,0.0685259
1953.76,0.195168
1073.08,0.107284
903.647,0.0903393
1021.77,0.10217
2018.99,0.201786
2780.12,0.277961
870.046,0.0869973
1499.59,0.149722
580.463,0.0580395
1397.67,0.139694
2061.55,0.206092
970.472,0.097017
3307.14,0.330513
502.05,0.0502042
2182.81,0.218154
1678.14,0.167325
964.84,0.0964582
1191.87,0.119163
1662.32,0.165928
759.811,0.075977
914.835,0.0914395
2893.02,0.289056
1974.16,0.197371
883.451,0.0883213
1986.72,0.198264
1180.95,0.118074
788.549,0.0788241
1716.53,0.169262
878.538,0.0876603
1257.83,0.125755
1176.42,0.117548
704.175,0.0703974
904.636,0.0904604
1013.8,0.101369
657.512,0.065681
970.237,0.0969812
1048.71,0.104702
1100.38,0.109888
838.617,0.0838462
23445,2.30272
1096.28,0.109517
1189.29,0.118905
1977.64,0.197647
2188.74,0.218731
1143.25,0.114312
1191.37,0.119123
1343.56,0.134271
2530.78,0.252396
1943.78,0.194
2103.7,0.20999
846.906,0.0846694
1355.89,0.135142
650.7,0.0650571
2696.65,0.269442
940.884,0.0940868
892.198,0.0891889
4222.1,3.19614
890.519,0.0890246
1797.81,0.179668
2325.64,0.232541
784.95,0.07847
1633.39,0.163267
4326.55,0.432602
1551.73,0.150479
948.899,0.0948687
1995.25,0.19941
1604.77,0.16033
3303.21,0.326972
781.028,0.0780139
2734.79,0.27339
2356.69,0.235634
1292.58,0.129135
986.754,0.098541
1740.59,0.173931
1778.06,0.177623
2495.47,0.249219
1398.77,0.13987
2658.03,0.26577
2930.23,0.292686
880.077,0.0879311
769.308,0.0768865
771.199,0.0770366
2273.1,0.226999
873.157,0.0872402
1439.67,0.143959
845.873,0.0845604
2598.59,0.259621
2120.9,0.212045
1087.44,0.108659
