EnergyDeposit(eV),LET(keV/um)
860.389,0.0859336
1751.15,0.175084
2278.65,0.227534
4671.86,0.747933
966.547,0.0964941
993.936,0.0993843
771.673,0.0771485
838.599,0.0838488
1508.6,0.150699
1582.29,0.157903
2692.05,0.269166
1937.56,0.193744
2288.22,0.22867
1261.53,0.126145
1226.63,0.122659
1553.03,0.155184
1053.71,0.105288
1474.97,0.147441
903.989,0.0903863
2931.48,0.293001
849.234,0.084875
910.851,0.0908908
1319.86,0.131974
16705.3,3.15086
921.67,0.0921202
1891.09,0.189002
1593.69,0.159344
1001.01,0.100092
1568.66,0.156527
2087.29,0.208626
1575.66,0.157332
2403.2,0.240135
1628.31,0.162589
809.895,0.080799
1805.52,0.180273
1278.03,0.127739
706.224,0.0704211
2373.74,0.236787
3266.42,0.326435
2775.17,0.277323
1362,0.136162
1043.36,0.104271
1869.9,0.186649
965.746,0.0965689
830.204,0.0830079
1796.56,0.179621
1365.83,0.136548
1058.49,0.10582
970.245,0.0969929
1527.49,0.152685
881.711,0.0881161
791.237,0.0790048
1734.58,0.173192
10696.1,1.06315
3337.64,0.333641
414.621,0.0414594
1797.82,0.179656
868.5,0.0867732
1740.27,0.173979
837.625,0.0837332
1293.56,0.129314
1098.86,0.109854
1266.46,0.126603
1031.63,0.102867
686.932,0.0686179
1660.64,0.163653
858.086,0.0855993
1283.28,0.128301
992.369,0.0992206
786.443,0.078642
1155.3,0.115516
633.48,0.0632766
1410.19,0.14089
920.168,0.0917393
668.964,0.0668937
430.599,0.0430564
1460.74,0.145941
886.048,0.0886015
1157.52,0.115732
1427.58,0.142735
1353.76,0.135364
622.055,0.0621021
2457.87,0.245671
1476.89,0.147479
1932,0.193103
1199.63,0.119762
2309.98,0.230819
2757.84,0.275604
1334.41,0.133409
1689.75,0.168687
1220.92,0.121965
889.111,0.0889096
1617.09,0.161663
700.748,0.0700199
2238.72,0.223813
1394.61,0.139187
605.9,0.0605873
837.929,0.0837757
1385.39,0.138432
14225.4,1.41496
1752.31,0.175172
1322.77,0.132272
1371.75,0.137157
5040.01,0.5036
2557.71,0.255724
916.057,0.0915537
805.847,0.0804656
1134.44,0.113243
928.211,0.0928114
1398.15,0.139683
3491.65,0.34906
860.077,0.0860062
1620.81,0.14847
1351.08,0.135016
5230.71,0.522975
1202.46,0.120225
994.005,0.0993879
1134.35,0.113341
1062.29,0.1061
1751.76,0.174679
1069.8,0.106948
1205.37,0.120258
707.161,0.0707104
809.277,0.0808927
1389.15,0.138606
1499.87,0.149445
17856.5,3.3864
1524.56,0.152389
1546.74,0.154655
1776.68,0.177433
1142.97,0.114276
417.527,0.0417485
1789.9,0.178834
627.283,0.0627124
829.438,0.082925
959.831,0.0958596
791.125,0.0791021
1475.73,0.147559
1528.67,0.152848
1726.78,0.172481
1465.11,0.146468
1034.52,0.10331
941.297,0.0940858
8157.61,0.812633
857.18,0.0856898
801.001,0.0800241
1540.44,0.153957
1414.51,0.113592
1003.03,0.100298
1052.31,0.105211
1590.86,0.159081
651.298,0.0650904
2321.22,0.232016
2604.06,0.260297
1191.27,0.11898
2961.92,0.296005
827.391,0.081577
1727.57,0.172675
974.691,0.097426
1185.32,0.118495
845.244,0.0844866
1464.62,0.146274
1612.54,0.161133
13342.6,1.33055
862.034,0.0858898
2077.66,0.207754
951.859,0.0951695
1853.01,0.185263
1577.34,0.157672
673.716,0.0673417
1815.89,0.181538
1509.2,0.150877
587.374,0.0587101
1642.41,0.164094
1151.01,0.114931
1731.95,0.173127
935.441,0.0935044
1803.2,0.180249
1100.17,0.10987
1344.56,0.132178
1217.07,0.12168
1530.14,0.152927
646.684,0.0644156
828.168,0.0827106
1537.41,0.153719
910.964,0.0910688
872.088,0.0871483
1305.56,0.130536
933.623,0.0933016
1753.45,0.174415
840.129,0.0840046
5176.28,0.517242
1413.86,0.14129
1116.82,0.111655
1153.79,0.115034
3510.63,0.350689
1107.89,0.110469
932.259,0.0931053
1710.98,0.17107
3187.58,0.318241
2222.69,0.221887
1383.39,0.138199
937.752,0.0937616
1288.5,0.128833
1031.13,0.102994
3352.46,0.334665
776.357,0.0775991
2042.82,0.204148
832.562,0.0832447
1088.32,0.108817
5079.2,0.507763
2092.25,0.209152
1198.88,0.119843
3169.86,0.316787
1115.05,0.111476
968.69,0.0968366
1359.2,0.135747
1737.5,0.173681
811.077,0.0809818
737.105,0.0735895
2771.97,0.27712
859.314,0.0859196
1472.53,0.14715
680.553,0.0680484
1120.54,0.112031
1186.38,0.118502
783.549,0.0782633
406.501,0.0406021
2510.67,0.250911
2219.05,0.221874
1146.31,0.115498
1295.62,0.128499
1296.15,0.129581
947.054,0.0946483
1668.96,0.166882
1657.77,0.165535
1082.98,0.108047
