Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.781922,0.227064,0.0316452,4.31162,5.85712e-06,0.0140862,0.00223641,0,0,0,0.0876035,0.00436603,0.117829,4.22704,5.10117
1.25893,0.766551,0.228847,0.0355592,4.31052,5.85712e-06,0.015677,0.00219956,0,0,0,0.0898482,0.00454186,0.104049,4.22354,5.09884
1.58489,0.758017,0.229639,0.039737,4.30939,5.85712e-06,0.0163314,0.00208571,0,0,0,0.0909595,0.00478659,0.0973122,4.22101,5.09051
1.99526,0.74997,0.230487,0.0445186,4.30787,5.85712e-06,0.0169327,0.00203672,0,0,0,0.0919822,0.00494838,0.0912944,4.21829,5.08098
2.51189,0.742651,0.231116,0.0495361,4.30617,5.85712e-06,0.0173759,0.00197698,0,0,0,0.0928924,0.00517239,0.0861496,4.21545,5.0704
3.16228,0.736073,0.231731,0.0552835,4.30432,5.85712e-06,0.0178255,0.00196208,0,0,0,0.0937459,0.00539687,0.0815675,4.21254,5.05987
3.98107,0.729376,0.232412,0.0609228,4.30207,2.31549e-05,0.0181392,0.00191896,0,0,0,0.0949941,0.0056252,0.077285,4.20883,5.04829
5.01187,0.723289,0.233054,0.066737,4.29961,2.31549e-05,0.0185082,0.00192435,0,0,0,0.0961979,0.00575392,0.0735785,4.20505,5.03597
6.30957,0.717261,0.233751,0.0731839,4.29723,3.38997e-05,0.0189211,0.00195151,0,0,0,0.097668,0.00603463,0.0703034,4.20088,5.02134
7.94328,0.711255,0.234512,0.0794674,4.29477,3.38997e-05,0.0191598,0.0020117,0,2.52751e-06,0,0.0996648,0.00619216,0.0671509,4.19625,5.00582
10,0.704994,0.235435,0.0862669,4.29183,2.80426e-05,0.0194168,0.00201612,5.85712e-06,2.52751e-06,0,0.101206,0.00639264,0.0641936,4.1916,4.98858
12.5893,0.69916,0.236193,0.0936155,4.28859,4.68204e-05,0.0197411,0.0020652,5.85712e-06,2.52751e-06,0,0.103103,0.00655891,0.0615921,4.1863,4.96812
15.8489,0.692902,0.237023,0.101677,4.28521,4.68204e-05,0.0201804,0.00205866,5.85712e-06,2.52751e-06,0,0.105089,0.0067192,0.0587712,4.18076,4.94612
19.9526,0.686289,0.237948,0.110242,4.28126,5.50407e-05,0.0204546,0.00212616,5.85712e-06,2.52751e-06,0,0.107199,0.0069135,0.056081,4.17448,4.92214
25.1189,0.67898,0.238991,0.119569,4.27716,3.93009e-05,0.0207995,0.00212878,5.85712e-06,2.52751e-06,0,0.110018,0.00708049,0.0534859,4.16744,4.89469
31.6228,0.671459,0.240242,0.12994,4.27255,5.65679e-05,0.0210529,0.00218751,5.85712e-06,2.52751e-06,0,0.112956,0.00729214,0.0508491,4.15965,4.86397
39.8107,0.664189,0.241392,0.141761,4.26717,5.80371e-05,0.0213357,0.00227569,1.03916e-05,2.52751e-06,0,0.116522,0.00749884,0.0486423,4.15049,4.82954
50.1187,0.656889,0.242611,0.154893,4.261,4.77852e-05,0.0216005,0.00240751,1.03916e-05,2.52751e-06,0,0.120388,0.00773683,0.0464616,4.14021,4.79102
63.0957,0.649172,0.244027,0.169557,4.25364,5.64948e-05,0.021874,0.00256036,1.03916e-05,2.52751e-06,0,0.12464,0.0079662,0.0443795,4.12839,4.74729
