Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.790286,0.227072,0.0326741,4.30392,2.56332e-05,0.0140551,0.00282834,1.1743e-05,0,0,0.0892847,0.00441297,0.118317,4.21774,5.09466
1.25893,0.774604,0.228751,0.03696,4.30288,3.00917e-05,0.0158212,0.00275144,1.1743e-05,0,0,0.0918436,0.00462213,0.104013,4.21391,5.09177
1.58489,0.766135,0.229636,0.0412292,4.30163,3.6588e-05,0.0164112,0.0026632,1.1743e-05,0,0,0.0930539,0.00486175,0.0972207,4.21122,5.08357
1.99526,0.758285,0.230401,0.0456563,4.30028,3.6588e-05,0.0169447,0.00261741,1.1743e-05,0,0,0.094076,0.00512412,0.0913669,4.20855,5.07372
2.51189,0.750909,0.231094,0.0506685,4.2986,4.93853e-05,0.017514,0.00251193,1.1743e-05,0,0,0.0951138,0.00533987,0.0861276,4.2056,5.0637
3.16228,0.743974,0.231882,0.0561877,4.2967,4.93853e-05,0.0179915,0.00245703,1.1743e-05,0,0,0.0963289,0.00557297,0.0813479,4.20231,5.05355
3.98107,0.737237,0.232507,0.0620736,4.29443,4.58908e-05,0.0183645,0.00242788,1.1743e-05,0,0,0.097508,0.00578694,0.0772835,4.19867,5.04196
5.01187,0.731134,0.233235,0.0679197,4.29221,4.69532e-05,0.0186829,0.00239676,1.1743e-05,0,0,0.0987329,0.00605929,0.0736321,4.19491,5.02938
6.30957,0.72507,0.233935,0.0741915,4.28976,4.69532e-05,0.0189853,0.0023832,1.1743e-05,0,0,0.100079,0.00631942,0.070422,4.19087,5.01479
7.94328,0.718749,0.234658,0.0807281,4.28725,4.69532e-05,0.0194015,0.00225915,1.1743e-05,0,0,0.101822,0.00655341,0.0672235,4.18638,4.99821
10,0.712534,0.235549,0.0873369,4.2842,5.15963e-05,0.019575,0.00225808,1.1743e-05,0,0,0.103101,0.00677696,0.0642506,4.18179,4.98117
12.5893,0.705619,0.236445,0.0948321,4.28126,5.50896e-05,0.0197708,0.0022844,1.1743e-05,4.04801e-06,0,0.10532,0.00701373,0.0614717,4.17637,4.96102
15.8489,0.699243,0.237505,0.102982,4.27799,4.734e-05,0.0201304,0.00227498,1.1743e-05,4.04801e-06,0,0.107694,0.00719613,0.0585106,4.17061,4.93947
19.9526,0.692302,0.238476,0.111967,4.27428,5.68853e-05,0.0204385,0.00234147,1.1743e-05,4.04801e-06,0,0.109716,0.00736478,0.0557824,4.16468,4.91461
25.1189,0.685366,0.239566,0.121743,4.26988,5.0389e-05,0.0205281,0.00241712,1.1743e-05,4.04801e-06,0,0.112586,0.00758642,0.0532256,4.15722,4.88708
31.6228,0.678087,0.240733,0.132493,4.26489,6.00054e-05,0.0207249,0.00247967,1.1743e-05,4.04801e-06,0,0.115553,0.00771648,0.0508546,4.14912,4.85677
39.8107,0.671052,0.241812,0.144323,4.25896,7.17763e-05,0.0210362,0.00254501,1.1743e-05,4.04801e-06,0,0.119028,0.0078342,0.0485087,4.13956,4.82126
50.1187,0.664136,0.243204,0.157475,4.25245,8.65861e-05,0.0215417,0.00263932,1.96332e-05,4.04801e-06,0,0.122746,0.00816105,0.0463836,4.129,4.78176
63.0957,0.657204,0.244603,0.171572,4.24469,0.000111999,0.0218848,0.00273003,2.95377e-05,4.04801e-06,0,0.127089,0.00847027,0.044356,4.11655,4.73904
79.4328,0.64935,0.246123,0.187158,4.23672,0.000116299,0.0220043,0.00292817,4.77466e-05,4.04801e-06,0,0.131912,0.0087465,0.042296,4.10343,4.69243
100,0.641941,0.247943,0.203754,4.22666,0.000129458,0.0222116,0.00312143,6.88262e-05,4.04801e-06,0,0.136695,0.00894019,0.0406079,4.08839,4.64176
125.892,0.634556,0.249746,0.222173,4.21568,0.000126714,0.022537,0.00336324,6.1188e-05,4.04801e-06,0,0.142482,0.00916496,0.0387548,4.07143,4.58596
158.489,0.627597,0.251766,0.241345,4.20354,0.000148477,0.0227473,0.003631,6.00044e-05,4.04801e-06,0,0.148172,0.00955018,0.0371811,4.05317,4.52704
199.526,0.620999,0.253889,0.261787,4.18944,0.000211354,0.0230271,0.00388843,5.97609e-05,4.04801e-06,0,0.154337,0.00999958,0.0356123,4.03238,4.4641
251.189,0.614219,0.256409,0.283322,4.17475,0.000240096,0.0233364,0.0041276,7.62578e-05,4.04801e-06,0,0.16242,0.010504,0.0341209,4.00908,4.39603
316.228,0.608863,0.258942,0.305342,4.15856,0.000286722,0.023665,0.00443361,8.53416e-05,4.04801e-06,0,0.170414,0.0108456,0.0326511,3.98448,4.32751
398.107,0.604394,0.261423,0.327612,4.1408,0.000287456,0.023705,0.0048054,0.000150558,5.7916e-06,0,0.17946,0.0112241,0.0314725,3.95729,4.2573
501.187,0.60065,0.264578,0.349545,4.12136,0.000338562,0.0239895,0.00506532,0.000181104,5.7916e-06,0,0.190121,0.0116256,0.0301708,3.92669,4.18504
630.957,0.597588,0.267504,0.370505,4.09962,0.000376662,0.0241601,0.0053968,0.000202578,5.7916e-06,0,0.198902,0.0122415,0.0290554,3.89552,4.11401
794.328,0.595124,0.270757,0.391749,4.07742,0.000449194,0.024196,0.00570584,0.000232953,5.7916e-06,0,0.208921,0.0130408,0.0282349,3.86239,4.0414
999.999,0.594003,0.274335,0.412185,4.05402,0.000519038,0.024214,0.00605228,0.000243505,5.7916e-06,0,0.220143,0.0140201,0.0274221,3.82672,3.97036
