Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.785322,0.226386,0.0321179,4.30903,4.14672e-06,0.0143226,0.0026928,0,0,0,0.0881268,0.00428003,0.117207,4.22413,5.09803
1.25893,0.770759,0.228099,0.036059,4.30806,4.14672e-06,0.0160657,0.00264066,0,0,0,0.0905686,0.0044259,0.10374,4.22057,5.09562
1.58489,0.761596,0.228988,0.0401216,4.3068,1.34966e-05,0.0168232,0.00253591,0,0,0,0.0917573,0.00459764,0.0965692,4.21794,5.08753
1.99526,0.753785,0.229698,0.0446051,4.30539,1.34966e-05,0.0174433,0.00244452,0,0,0,0.0928621,0.00476594,0.0906257,4.21524,5.07776
2.51189,0.746056,0.230456,0.0497067,4.30369,1.34966e-05,0.0181021,0.00230923,0,0,0,0.0939415,0.00498974,0.0849976,4.21225,5.06752
3.16228,0.739261,0.231269,0.0556244,4.30144,1.34966e-05,0.0185282,0.00228198,0,0,0,0.0948972,0.00522487,0.0807685,4.20883,5.05573
3.98107,0.73316,0.231897,0.0613691,4.29932,1.34966e-05,0.018908,0.00225134,0,0,0,0.0961402,0.00540109,0.0771474,4.2053,5.04389
5.01187,0.727213,0.232602,0.0673185,4.29723,2.22572e-05,0.0194858,0.00215858,0,0,0,0.097732,0.00562789,0.0737074,4.20136,5.03065
6.30957,0.720956,0.23341,0.0734348,4.29457,2.22572e-05,0.0197659,0.0021293,0,0,0,0.0992689,0.00580748,0.0702453,4.19701,5.01681
7.94328,0.714649,0.234161,0.0801089,4.29204,2.22572e-05,0.0199296,0.00213548,0,0,0,0.100746,0.00607596,0.0670076,4.19274,5.0009
10,0.708686,0.234904,0.0871448,4.2893,2.22572e-05,0.0201982,0.00216616,0,0,0,0.102516,0.00631502,0.0643592,4.18796,4.98222
12.5893,0.702108,0.235769,0.0947267,4.28649,2.82261e-05,0.0204811,0.0021677,0,0,0,0.104356,0.00649037,0.0612177,4.18313,4.96291
15.8489,0.695502,0.236622,0.102887,4.28339,3.28681e-05,0.0207994,0.00218613,0,0,0,0.106396,0.00666091,0.0583254,4.17782,4.9413
19.9526,0.688426,0.237719,0.111751,4.27957,3.28681e-05,0.0210477,0.00216138,0,0,0,0.108534,0.00682512,0.055752,4.17167,4.91606
25.1189,0.681441,0.238755,0.122217,4.27535,3.28681e-05,0.0211884,0.00223855,0,0,0,0.111894,0.00703616,0.0530867,4.16389,4.88747
31.6228,0.674481,0.239768,0.132864,4.27037,4.72463e-05,0.0213889,0.00237243,0,0,0,0.114698,0.00724794,0.0504773,4.1559,4.85627
39.8107,0.667178,0.240932,0.145052,4.26451,4.55877e-05,0.021685,0.00246518,0,0,0,0.117485,0.00742582,0.0481356,4.14704,4.82069
50.1187,0.659665,0.242224,0.158212,4.25813,4.04261e-05,0.0219452,0.00256892,0,0,0,0.121517,0.00777696,0.0459398,4.13637,4.78116
63.0957,0.652374,0.243562,0.173243,4.25096,5.55287e-05,0.0220811,0.0028096,0,0,0,0.12548,0.00803751,0.0439945,4.12489,4.73809
79.4328,0.645663,0.245013,0.188611,4.24249,8.07411e-05,0.0223054,0.00291145,5.81906e-06,0,0,0.130495,0.00818947,0.042184,4.11121,4.69094
100,0.637898,0.246658,0.205785,4.23277,7.5536e-05,0.0226893,0.00305605,2.59872e-05,0,0,0.135453,0.0084185,0.040225,4.09632,4.63997
125.892,0.630623,0.248384,0.224349,4.22193,7.32451e-05,0.0228904,0.00329679,2.48178e-05,0,0,0.141049,0.00875818,0.0384031,4.07954,4.58361
158.489,0.623589,0.250224,0.243834,4.21011,9.81629e-05,0.0232486,0.00348898,3.36549e-05,0,0,0.148046,0.00901393,0.0367039,4.06044,4.52317
199.526,0.617277,0.252099,0.264522,4.19662,0.000111046,0.0235593,0.00374237,3.62641e-05,0,0,0.154654,0.00935955,0.0350397,4.03995,4.46031
251.189,0.611736,0.254319,0.285862,4.18124,0.00017241,0.0239246,0.00403089,6.39219e-05,0,0,0.162228,0.0096506,0.0335769,4.01665,4.39315
316.228,0.606675,0.256611,0.307664,4.1642,0.000293869,0.0241655,0.00437653,6.67144e-05,0,0,0.16953,0.0100088,0.0321116,3.9918,4.32493
398.107,0.601675,0.259492,0.329052,4.14636,0.00032207,0.0244651,0.00468676,9.57531e-05,0,0,0.178284,0.0105276,0.0307451,3.96465,4.2545
501.187,0.597413,0.262409,0.351298,4.12697,0.000387228,0.0243154,0.00512115,0.000131526,0,0,0.1877,0.0112177,0.0297196,3.93506,4.1817
630.957,0.594062,0.26542,0.373568,4.10618,0.000434886,0.0246238,0.00546693,0.00015203,0,0,0.197666,0.011942,0.0285107,3.90352,4.10809
794.328,0.591953,0.268804,0.394991,4.08356,0.000525135,0.0247929,0.00566902,0.000155881,0,0,0.208509,0.0124189,0.0276078,3.86951,4.03587
999.999,0.590783,0.272453,0.414973,4.06,0.000574176,0.0249785,0.00596786,0.000156652,0,0,0.21997,0.0132476,0.026683,3.83358,3.96493
1258.92,0.59091,0.276218,0.433814,4.03569,0.000671157,0.0249107,0.00629653,0.000231876,0,0,0.232269,0.0141388,0.0258322,3.79593,3.89649
1584.89,0.591757,0.280381,0.451444,4.01022,0.000728877,0.0251001,0.00656286,0.00024904,0,0,0.245176,0.0149973,0.0249572,3.75661,3.83009
1995.26,0.592395,0.284571,0.46791,3.98396,0.000884132,0.0251597,0.00679487,0.000295293,0,0,0.257668,0.0159309,0.0241749,3.7167,3.76566
2511.89,0.593662,0.289196,0.482244,3.95825,0.00111151,0.0250708,0.0070169,0.000369385,0,3.68212e-06,0.271811,0.0170707,0.0235497,3.67544,3.70485
3162.28,0.595632,0.294072,0.495713,3.93191,0.00117584,0.0249971,0.00718187,0.000442936,0,3.68212e-06,0.287084,0.0181284,0.0231628,3.63266,3.64603
3981.07,0.598254,0.299212,0.506692,3.90501,0.00129517,0.0250026,0.00736523,0.000505332,1.51811e-05,1.44619e-05,0.302841,0.0192124,0.0226034,3.58869,3.59113
5011.87,0.601538,0.304314,0.51694,3.87778,0.0014108,0.0249821,0.00742005,0.000600861,1.51811e-05,1.44619e-05,0.318782,0.0203848,0.0220709,3.54421,3.53943
6309.57,0.604809,0.309738,0.525319,3.85023,0.00148835,0.0249184,0.00754575,0.000695952,1.51811e-05,1.44619e-05,0.334548,0.021437,0.021675,3.49981,3.49112
7943.28,0.607293,0.31527,0.532521,3.82425,0.00165611,0.0248777,0.00756295,0.000758965,1.51811e-05,2.10481e-05,0.350396,0.0225504,0.0213836,3.45672,3.44589
9999.99,0.610384,0.320556,0.538913,3.79871,0.0017774,0.0247658,0.00767305,0.000826761,2.08673e-05,1.7366e-05,0.366735,0.0235467,0.0210658,3.41372,3.4031
12589.2,0.613389,0.325909,0.544222,3.77393,0.0019276,0.0245788,0.00777518,0.00101175,2.08673e-05,1.7366e-05,0.382735,0.0246909,0.0207465,3.37151,3.36326
15848.9,0.616058,0.331368,0.54872,3.75018,0.00207245,0.0244549,0.00782533,0.00113366,2.08673e-05,1.87788e-05,0.399417,0.0254726,0.0204801,3.33021,3.32568
19952.6,0.618635,0.336357,0.552227,3.72707,0.00223517,0.0243088,0.00788465,0.00119979,2.08673e-05,2.91578e-05,0.414235,0.0263635,0.0203019,3.29131,3.2914
25118.8,0.620536,0.341555,0.555155,3.70603,0.00231653,0.0240662,0.00794959,0.00135889,2.08673e-05,3.3845e-05,0.429646,0.0272703,0.0200678,3.25399,3.25951
31622.8,0.622719,0.34648,0.557761,3.6859,0.00246754,0.0239255,0.00798025,0.0014746,2.08673e-05,3.67859e-05,0.4437,0.0277805,0.0199018,3.21907,3.23085
39810.7,0.62474,0.35109,0.559653,3.66682,0.00251503,0.0237421,0.00797111,0.00164536,2.08673e-05,3.67859e-05,0.457026,0.0282998,0.0197594,3.18645,3.2054
50118.7,0.626836,0.35512,0.560927,3.64872,0.00261342,0.0236502,0.00801968,0.00171985,2.08673e-05,4.68498e-05,0.469385,0.0286391,0.0195762,3.15596,3.18178
63095.7,0.628572,0.358805,0.562638,3.63246,0.00265881,0.0234455,0.00807618,0.00187797,2.08673e-05,4.68498e-05,0.480631,0.02878,0.0194648,3.12885,3.16045
79432.8,0.630203,0.362018,0.564084,3.61711,0.00282598,0.0230233,0.0080962,0.00215693,2.08673e-05,5.01621e-05,0.490342,0.0287047,0.0193867,3.10429,3.14138
99999.9,0.631797,0.365251,0.565522,3.60294,0.00283994,0.0227407,0.00815172,0.00241859,2.08673e-05,5.15881e-05,0.500177,0.02836,0.0192098,3.08119,3.12426
125892,0.633197,0.368201,0.566852,3.58936,0.00287655,0.022391,0.00815906,0.002729,2.08673e-05,5.367e-05,0.508659,0.0277409,0.019085,3.06076,3.1093
158489,0.634296,0.370737,0.568078,3.57728,0.00282564,0.0220714,0.00815095,0.00306129,2.08673e-05,5.44376e-05,0.516452,0.0271539,0.0189834,3.04251,3.0957
199526,0.635664,0.373099,0.568814,3.56527,0.00273141,0.0215844,0.00815486,0.00352721,2.08673e-05,5.44376e-05,0.523817,0.0260784,0.0189117,3.02563,3.08471
251188,0.636637,0.375161,0.569623,3.55442,0.00250045,0.0210336,0.0081651,0.00407261,2.08673e-05,5.8015e-05,0.531808,0.0244924,0.0188163,3.01027,3.07508
316227,0.637472,0.376934,0.570578,3.54408,0.00226672,0.0204734,0.0082173,0.00452769,2.08673e-05,5.50741e-05,0.538691,0.0228269,0.0187731,2.99702,3.06676
398107,0.63871,0.378717,0.571277,3.53378,0.00197325,0.0199379,0.00823777,0.00510633,2.08673e-05,5.50741e-05,0.545312,0.021038,0.0186542,2.98433,3.05959
501187,0.639571,0.380194,0.571918,3.52423,0.00179295,0.0193165,0.00826485,0.00568101,2.08673e-05,5.50741e-05,0.551185,0.019191,0.0186018,2.97306,3.05318
630957,0.640712,0.38159,0.572725,3.51501,0.00153708,0.0186197,0.00827183,0.00637464,2.08673e-05,5.50741e-05,0.556077,0.0171117,0.018556,2.96343,3.04847
794327,0.641522,0.382648,0.573475,3.50655,0.00132272,0.0179936,0.00828026,0.00698936,2.08673e-05,5.50741e-05,0.560108,0.0152215,0.0185235,2.95559,3.04454
999999,0.641848,0.383308,0.573985,3.5014,0.00114132,0.0174958,0.00827938,0.00746502,2.08673e-05,5.50741e-05,0.562408,0.0141956,0.0184938,2.95085,3.04196
