EnergyDeposit(eV),LET(keV/um)
1971.93,0.197118
686.982,0.0686957
1690.59,0.169047
1908.33,0.190508
977.875,0.0977683
2392.15,0.239181
986.076,0.0985989
970.509,0.0970498
1517.27,0.151706
962.718,0.0962698
795.586,0.0795425
2150.61,0.214783
1178.44,0.117756
1038.01,0.10264
8101.92,0.806238
1234.68,0.123425
817.505,0.0817301
540.757,0.0540568
1038,0.103788
809.484,0.080939
764.619,0.0764512
621.553,0.062146
1187.59,0.118133
2889.39,0.287666
1308.75,0.130738
1977.09,0.197692
5596.39,0.558633
1192.22,0.119046
830.391,0.0830326
1191.28,0.119076
5708.26,0.56929
1173.2,0.117308
676.994,0.0676695
4626.69,0.462439
963.951,0.0963507
2049.02,0.204718
2745.13,0.274337
1212.76,0.121243
2496.55,0.249506
915.492,0.0914284
1402.53,0.14017
615.739,0.061557
1108.43,0.110765
1632.9,0.163249
1065.58,0.106547
1537.44,0.153715
2638.29,0.263767
1112.77,0.111218
1321.97,0.13177
1175.59,0.117459
835.752,0.0835316
2129.65,0.212931
769.77,0.0769745
989.107,0.0987997
981.722,0.0981314
972.754,0.0972484
1506.19,0.150567
693.6,0.0693316
1615.68,0.161297
1311.07,0.131066
815.154,0.0815093
1372.83,0.137252
2020.06,0.201952
1197.24,0.119596
4204.74,0.420245
601.988,0.0601204
734.126,0.0734062
1033.58,0.103243
647.767,0.0647123
1664.01,0.1663
552.465,0.0552349
964.483,0.0963204
1550.84,0.155025
994.785,0.0994162
865.085,0.0865043
1243.7,0.124276
658.566,0.0658472
4608.03,0.460149
604.751,0.0604633
578.523,0.0576778
1073.7,0.107316
447.649,0.0447386
3241.9,0.323984
1273.57,0.12734
1144.71,0.114417
1591.31,0.158852
706.76,0.0705422
753.395,0.0753296
1532.36,0.153142
3132.36,0.312785
1069.69,0.106953
1498.34,0.149787
1185.05,0.118497
1081.83,0.108157
3385.13,0.338388
823.531,0.082319
1876.04,0.187547
3667.07,0.366454
1802.29,0.180045
1979.13,0.197864
540.601,0.0540291
13208.3,1.31395
749.898,0.0749284
894.866,0.0894833
1710.67,0.170991
2124.81,0.212379
976.177,0.0975943
1306.08,0.130455
3802.97,0.380209
1167.95,0.11677
2002.72,0.200255
1074.87,0.107479
1209.75,0.120925
1897.89,0.1897
1104.33,0.110353
1333.97,0.133364
