Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.817127,0.156536,0.0377851,4.14545,6.49293e-06,0.0177937,0.00354477,2.12899e-06,1.21339e-05,0,0.00608111,0.000151009,0.126456,4.14686,4.87313
1.25893,0.801285,0.158226,0.0426203,4.14435,6.49293e-06,0.0199281,0.00357869,2.12899e-06,1.21339e-05,0,0.00856415,0.000151594,0.111601,4.14323,4.86871
1.58489,0.791026,0.15922,0.047322,4.14298,1.82095e-05,0.0209255,0.00344925,2.12899e-06,1.21339e-05,0,0.00992991,0.000151594,0.103706,4.14049,4.85912
1.99526,0.782476,0.15991,0.0529262,4.14148,1.82095e-05,0.0217031,0.00337308,2.12899e-06,1.21339e-05,0,0.0111484,0.000158868,0.097122,4.13782,4.84907
2.51189,0.774314,0.160938,0.058386,4.13971,1.82095e-05,0.0224691,0.00320987,2.12899e-06,1.21339e-05,0,0.0124752,0.000165976,0.0912876,4.13471,4.83832
3.16228,0.76683,0.161709,0.0640507,4.13795,1.82095e-05,0.0230139,0.00313677,2.12899e-06,1.21339e-05,0,0.0138069,0.000176195,0.0864455,4.13155,4.82672
3.98107,0.759783,0.162593,0.0700329,4.13599,1.82095e-05,0.0236135,0.00307039,2.12899e-06,1.21339e-05,0,0.0155354,0.000182524,0.0820163,4.1279,4.81459
5.01187,0.753009,0.16338,0.076439,4.13403,1.82095e-05,0.0242484,0.00291108,2.12899e-06,1.21339e-05,0,0.0177081,0.000206156,0.0780475,4.12372,4.80103
6.30957,0.745923,0.164029,0.0832192,4.13187,1.82095e-05,0.0247864,0.00280665,2.12899e-06,1.21339e-05,0,0.0198429,0.000239022,0.0745698,4.11938,4.78542
7.94328,0.739209,0.164907,0.0904779,4.12947,1.82095e-05,0.0251935,0.00281667,2.12899e-06,1.21339e-05,0,0.0220994,0.000286771,0.0710628,4.1147,4.76792
10,0.73202,0.165845,0.0977588,4.12688,1.82095e-05,0.0256736,0.00270444,9.89918e-06,1.21339e-05,0,0.0245603,0.000300014,0.0675616,4.10961,4.74835
12.5893,0.725648,0.166777,0.106414,4.12386,1.82095e-05,0.0259031,0.00275399,9.89918e-06,1.21339e-05,0,0.0274703,0.000316056,0.0647825,4.10366,4.72528
15.8489,0.718747,0.16787,0.115523,4.1208,1.82095e-05,0.0261257,0.00278187,9.89918e-06,1.21339e-05,0,0.030556,0.000357408,0.061927,4.09751,4.70136
19.9526,0.711337,0.168943,0.125211,4.11749,3.66748e-05,0.0263478,0.00284536,9.89918e-06,1.21339e-05,0,0.0339695,0.000386966,0.059072,4.09071,4.67483
25.1189,0.703903,0.170264,0.13603,4.11351,3.66748e-05,0.0266201,0.00287681,9.89918e-06,1.21339e-05,0,0.0373789,0.000418197,0.0564188,4.08334,4.64469
31.6228,0.696114,0.171524,0.147268,4.10844,4.11799e-05,0.026683,0.00302961,9.89918e-06,1.21339e-05,0,0.0411178,0.000459788,0.0539861,4.07448,4.61208
39.8107,0.687919,0.172881,0.159128,4.10317,4.19286e-05,0.0269957,0.00313626,9.89918e-06,1.21339e-05,0,0.045679,0.000532377,0.0514501,4.06459,4.57596
50.1187,0.679869,0.174655,0.172924,4.09724,4.6588e-05,0.0272089,0.00336661,9.89918e-06,1.21339e-05,0,0.0515701,0.000691752,0.0489399,4.05259,4.53536
63.0957,0.670892,0.17651,0.187998,4.08998,6.98674e-05,0.0274459,0.00355014,9.89918e-06,1.74051e-05,0,0.0579418,0.00077724,0.0465833,4.03887,4.48978
79.4328,0.662998,0.178232,0.204737,4.08169,7.66474e-05,0.0278497,0.00367683,1.42696e-05,1.74051e-05,0,0.0643801,0.0008825,0.04446,4.02402,4.43995
100,0.655363,0.180204,0.222011,4.07204,0.000107501,0.0281199,0.00400329,1.82608e-05,1.74051e-05,0,0.0717999,0.00100164,0.0424013,4.00679,4.38542
