EnergyDeposit(eV),LET(keV/um)
782.853,0.0782468
1103.81,0.110365
2102.24,0.209985
1459.28,0.145896
863.187,0.086287
1224.38,0.121897
2164.13,0.215664
3596.58,0.359453
952.118,0.0952094
2161.69,0.215915
2142.42,0.212772
1669.2,0.166908
1466.52,0.146631
1101.63,0.110125
4625.81,0.461265
1257.03,0.125688
590.241,0.0590212
2495.32,0.249376
1736.5,0.173193
1572.92,0.157253
1401.84,0.140169
806.15,0.0805973
1769.24,0.176462
1024.07,0.102358
3101.68,0.309515
2858.81,0.285674
1087.45,0.108743
768.103,0.0767608
1540.09,0.153832
1776.03,0.177496
789.907,0.0789513
2036.95,0.203365
2329.73,0.232799
837.051,0.0836641
4437.4,0.443156
1098.51,0.109718
1143.21,0.114279
1524.54,0.15235
1486.64,0.14865
1111.51,0.111006
1121.67,0.112152
1025.35,0.102384
13076.9,3.06006
4371.23,0.436561
1048.22,0.104819
701.446,0.0701384
909.98,0.090985
1317.53,0.13172
1487.52,0.148687
1280.13,0.128001
951.927,0.0951597
1376.2,0.137493
1603.41,0.160288
1384.42,0.138339
3115.17,0.311234
761.154,0.0761066
2080.73,0.207988
583.194,0.0582807
2090.45,0.209013
3074.97,0.307165
1482.64,0.148195
983.536,0.0983049
1221.95,0.12215
1368.03,0.136779
763.11,0.0763036
1227.92,0.122764
5264.36,0.525551
921.264,0.0903232
1246.16,0.124526
715.778,0.0715701
1881.45,0.188031
1026.12,0.10257
2447.62,0.244663
1239.77,0.123743
2339.79,0.233737
1546.05,0.154516
808.033,0.0807721
1940.51,0.193987
1061.28,0.106113
1000.49,0.0999438
939.945,0.093987
728.509,0.0728471
1013.82,0.101345
1161.02,0.116063
2139.48,0.21389
799.77,0.079971
639.049,0.0638265
1106.07,0.110273
2043.37,0.204125
1108.23,0.110804
1877.94,0.187772
931.167,0.0931134
1738.7,0.173825
1814.71,0.181452
1219.7,0.121681
1815.09,0.181391
497.626,0.0497111
986.091,0.0986043
1268.57,0.126822
2262.14,0.225901
750.492,0.0750134
774.909,0.0774771
904.418,0.0904217
773.286,0.0762865
661.422,0.0661416
1046.03,0.10402
1394.54,0.138974
1103.25,0.110316
677.101,0.0675834
2577.08,0.257094
536.937,0.0536862
1113.14,0.111158
574.07,0.0574049
1580.58,0.157992
1871.57,0.18713
1500.96,0.150076
817.828,0.0817795
1043.16,0.10428
3400.45,0.339789
3101.1,0.309857
1822.72,0.182213
1110.11,0.110815
904.972,0.0904735
3162.11,0.316067
1743.27,0.173115
1872.31,0.186764
1215.26,0.121451
944.927,0.0944835
972.364,0.0972278
1111.25,0.111053
1280.26,0.12801
3927.92,0.392343
950.3,0.0947399
3935.74,0.393519
1818.28,0.181749
1323.78,0.132369
965.288,0.0965244
617.777,0.0617132
841.878,0.0840172
865.725,0.086529
795.823,0.0795805
1394.27,0.139391
1013.52,0.101251
4486.46,0.448229
1419.83,0.141978
2134.29,0.213039
1141.41,0.114122
1133.78,0.113354
4119.47,0.41098
1273.06,0.127258
869.906,0.0869403
916.455,0.0914247
1106.03,0.110576
5481.9,0.547606
2369.15,0.235741
2101.3,0.210043
977.657,0.0976948
695.751,0.069541
699.584,0.0699362
922.988,0.0922762
1448.98,0.144822
1718.99,0.171837
744.936,0.0742028
1035.61,0.102708
814.21,0.0814162
1702.05,0.170069
575.195,0.0575176
2662.58,0.266082
920.806,0.0920359
2074.92,0.206143
837.83,0.0837105
3046.21,0.304046
7054.1,0.705241
2142.13,0.213968
2022.72,0.202065
885.668,0.0885582
5381.53,0.538105
1751.39,0.174689
926.06,0.092575
1321.99,0.132119
950.189,0.0950179
796.247,0.079595
685.284,0.0681857
889.354,0.0889276
1380.99,0.138095
718.168,0.0718144
1242.34,0.124232
854.33,0.0854307
7503.97,0.748599
1940.2,0.194004
2290.29,0.22892
1551.92,0.155164
898.527,0.0896111
1284.36,0.128296
1230.5,0.123031
1357.9,0.135782
1042.44,0.104137
2530.49,0.252924
846.259,0.0845038
1727.66,0.172685
1575.91,0.157559
1096.31,0.10959
1449.94,0.144926
2607.32,0.260444
960.127,0.095997
1067.81,0.106764
717.773,0.0717728
2240.12,0.223922
1832.15,0.18317
1352.79,0.135168
4657.9,0.465749
811.271,0.0810815
2821.43,0.282012
805.588,0.0803475
2872.99,0.287229
1290.09,0.128968
1637.25,0.163722
1666.89,0.155715
2586.52,0.258132
1033.34,0.103302
1820.98,0.181696
2494.02,0.2493
2824,0.282197
1844.01,0.184358
669.429,0.0668204
1020.68,0.102063
3111.21,0.310723
544.309,0.0544178
809.422,0.080931
655.856,0.0655422
1033.74,0.103222
1062.39,0.106231
1624.62,0.162423
814.158,0.0813993
880.859,0.088081
1211.55,0.121114
1574.96,0.157432
1025.2,0.102347
1190.36,0.11898
1351.5,0.134802
1039.02,0.10389
1070.29,0.107013
3315.59,0.331318
4721.75,0.471789
1533.12,0.153272
1162.57,0.115533
529.367,0.0529189
931.841,0.0931811
1183.27,0.118265
2206.44,0.183272
1635.38,0.16342
1299.18,0.129894
1114.79,0.111456
1337.71,0.133647
1179.51,0.117945
1155.74,0.115534
802.436,0.0801539
2311.93,0.230945
1273.15,0.127271
2405.39,0.239658
1289.39,0.128935
1736.99,0.173648
1220.53,0.122028
1405.38,0.140459
436.276,0.0436252
1002.8,0.100237
644.962,0.0644382
2659.18,0.26554
627.217,0.0626553
1291.13,0.129109
1216.68,0.121383
928.911,0.0928875
1569.93,0.156972
1173.77,0.117341
1045.05,0.104349
1547.34,0.154518
1645.02,0.164126
632.793,0.0632357
815.727,0.0814694
999.205,0.0993943
1175.06,0.117314
1176.52,0.117625
968.768,0.0968366
1209.44,0.120879
1033.73,0.103371
3319.65,0.331933
4815.33,0.479967
895.297,0.0895153
1221.21,0.122029
1968.83,0.196775
1070.72,0.107047
1638.06,0.163667
815.614,0.0815087
783.258,0.0783243
1781.76,0.178157
