Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.1208,0.12031,0.0366089,4.22886,5.29183e-06,0.0155834,0.00203589,0,0,0,0.0108892,0.000236103,0.0994045,4.22587,5.25198
1.25893,1.10664,0.122133,0.0413056,4.22736,5.29183e-06,0.0172694,0.00202909,0,0,0,0.0133013,0.000256288,0.0871326,4.22194,5.24504
1.58489,1.09858,0.122946,0.0464551,4.22574,5.29183e-06,0.0179356,0.00202849,0,0,0,0.014632,0.000282685,0.0815667,4.21893,5.23322
1.99526,1.09121,0.12369,0.0514956,4.22361,5.29183e-06,0.0186778,0.00193817,0,0,0,0.0162941,0.000284242,0.0764178,4.21511,5.21992
2.51189,1.08395,0.124595,0.0569477,4.22152,5.29183e-06,0.0191518,0.0018679,0,0,0,0.0179541,0.000285285,0.0720317,4.21141,5.20721
3.16228,1.07665,0.125401,0.0627634,4.21914,1.06862e-05,0.01957,0.00186552,4.68552e-07,0,0,0.0197075,0.000297243,0.0677094,4.2072,5.19458
3.98107,1.07002,0.126292,0.0695275,4.2167,3.24007e-05,0.0200261,0.0017822,4.68552e-07,0,0,0.0215652,0.000310087,0.0644968,4.20287,5.18027
5.01187,1.06377,0.127091,0.0761292,4.21424,3.24007e-05,0.0203552,0.00173732,4.68552e-07,0,0,0.0237446,0.000344286,0.0618982,4.19824,5.16436
6.30957,1.05705,0.127893,0.0825078,4.21113,3.24007e-05,0.0206194,0.00170499,3.81697e-06,0,0,0.0262044,0.000370937,0.0588954,4.19267,5.14705
7.94328,1.04991,0.128668,0.0892525,4.2083,3.24007e-05,0.0210434,0.00163917,1.21951e-05,0,0,0.0288372,0.000385518,0.0559635,4.18718,5.12707
10,1.04301,0.129691,0.0970208,4.20506,3.81458e-05,0.0212574,0.00163769,1.21951e-05,0,0,0.0313454,0.000408825,0.0534406,4.18144,5.10571
12.5893,1.036,0.130631,0.105568,4.20134,4.67838e-05,0.0214831,0.00166149,1.21951e-05,0,0,0.0344073,0.000440442,0.0511556,4.1746,5.0809
15.8489,1.02844,0.13181,0.114511,4.19752,4.67838e-05,0.0217721,0.00171831,1.77546e-05,0,0,0.0378204,0.000516399,0.0487169,4.16731,5.0532
19.9526,1.02059,0.132995,0.124937,4.19301,4.48194e-05,0.0220236,0.00174263,1.77546e-05,0,0,0.0414552,0.000585093,0.0465613,4.15909,5.02293
25.1189,1.01209,0.134315,0.136152,4.18758,4.20999e-05,0.0221657,0.00185238,2.41655e-05,0,0,0.0459593,0.000662743,0.0443206,4.14909,4.98817
31.6228,1.00252,0.13593,0.148694,4.18167,5.99071e-05,0.0223058,0.00195188,1.90503e-05,0,0,0.0509026,0.000783698,0.0421283,4.13807,4.94861
39.8107,0.992863,0.137784,0.161992,4.17501,5.78337e-05,0.0225316,0.00205825,2.43618e-05,0,0,0.0565564,0.000936141,0.0402267,4.12557,4.90515
50.1187,0.983112,0.139738,0.176933,4.16707,5.83629e-05,0.022758,0.00218393,1.57873e-05,0,0,0.0631075,0.0010836,0.0382835,4.11095,4.85714
63.0957,0.971864,0.141994,0.193375,4.15786,9.57729e-05,0.0226155,0.00248781,1.64519e-05,0,0,0.069853,0.00126522,0.0365866,4.09477,4.80368
79.4328,0.960898,0.144433,0.211411,4.14702,0.000112311,0.0228327,0.00262916,1.64519e-05,0,0,0.0775203,0.00145615,0.0349502,4.07606,4.7444
100,0.949536,0.147108,0.23057,4.13516,0.000121365,0.0228849,0.00277749,3.75771e-05,0,0,0.0861858,0.00172265,0.0334084,4.05524,4.68241
125.892,0.93887,0.149907,0.250059,4.12121,0.000164425,0.0233325,0.00295605,3.40482e-05,0,0,0.0955101,0.00196187,0.0317499,4.03169,4.61451
158.489,0.927849,0.15296,0.270693,4.10578,0.000188465,0.0236259,0.00317809,2.94125e-05,0,0,0.105797,0.00228968,0.0301665,4.00562,4.54323
199.526,0.917473,0.156432,0.292911,4.08862,0.000197247,0.0238613,0.00348356,3.8661e-05,0,0,0.116824,0.00289432,0.0288448,3.97683,4.467
251.189,0.907378,0.160236,0.315647,4.06947,0.000237198,0.0239032,0.00390937,5.25808e-05,0,0,0.128597,0.00334419,0.0275424,3.94541,4.38739
316.228,0.897538,0.164219,0.339142,4.04908,0.00029728,0.0238028,0.00423735,8.40112e-05,0,0,0.140526,0.00397676,0.0263512,3.91238,4.30601
398.107,0.888833,0.168577,0.362408,4.0264,0.000391743,0.0238907,0.00446025,5.79721e-05,1.9596e-06,0,0.153942,0.00470477,0.0254103,3.87551,4.22278
501.187,0.881464,0.173104,0.385542,4.00191,0.000439484,0.0239382,0.00473742,8.8646e-05,1.9596e-06,0,0.166711,0.00580348,0.0244646,3.83702,4.13898
630.957,0.874283,0.177997,0.407219,3.97668,0.000532165,0.0236721,0.00507963,0.000125515,1.9596e-06,0,0.181306,0.00678045,0.0236671,3.79613,4.05689
794.328,0.868777,0.18348,0.428437,3.94936,0.000568059,0.0236478,0.00538311,0.00014507,1.9596e-06,0,0.196241,0.00795609,0.022887,3.75264,3.97621
999.999,0.864376,0.189013,0.448101,3.9206,0.000630626,0.0237179,0.00556492,0.000185187,1.9596e-06,0,0.211429,0.00909321,0.0220858,3.70747,3.89718
1258.92,0.858996,0.195055,0.466525,3.89287,0.000672691,0.0236318,0.00590968,0.000200151,1.9596e-06,0,0.227866,0.0101688,0.0212136,3.66222,3.82098
1584.89,0.855472,0.201234,0.483289,3.86377,0.0007894,0.0234459,0.0061632,0.000281273,1.9596e-06,0,0.244955,0.0112123,0.020584,3.61476,3.74874
1995.26,0.854264,0.207109,0.497769,3.83417,0.00089079,0.0234938,0.00621852,0.000335531,1.9596e-06,5.13308e-06,0.262371,0.012444,0.0200613,3.56635,3.68041
2511.89,0.853185,0.213463,0.511399,3.8043,0.00102949,0.0233155,0.00639456,0.000405582,1.9596e-06,5.13308e-06,0.280029,0.0136234,0.0196702,3.51746,3.61512
3162.28,0.852101,0.22005,0.52319,3.77481,0.00120108,0.0231907,0.0066073,0.000480033,1.9596e-06,1.60308e-05,0.297989,0.0147738,0.0191962,3.46863,3.5537
3981.07,0.851248,0.226403,0.5337,3.74573,0.00140608,0.0230419,0.00674271,0.000559053,1.9596e-06,7.29044e-06,0.315097,0.0159869,0.0188242,3.42104,3.49536
5011.87,0.850415,0.233135,0.542358,3.71717,0.0014782,0.0228205,0.00684323,0.000648049,1.9596e-06,1.3457e-05,0.333094,0.0172368,0.0185437,3.37304,3.44189
6309.57,0.850615,0.239734,0.549512,3.68917,0.00162307,0.022682,0.00698003,0.000701601,1.9596e-06,1.29131e-05,0.350995,0.0189156,0.0181777,3.32532,3.39154
7943.28,0.850469,0.246416,0.555918,3.66231,0.00179613,0.0226056,0.00705532,0.000725702,1.9596e-06,7.79761e-06,0.369209,0.0201214,0.0178376,3.2789,3.3446
9999.99,0.85105,0.252869,0.560497,3.63594,0.00195332,0.0224315,0.00708315,0.000800526,1.9596e-06,2.41225e-05,0.386233,0.021235,0.0176309,3.23432,3.30346
12589.2,0.851428,0.259127,0.564893,3.61137,0.00204771,0.0223902,0.00715403,0.000889517,1.9596e-06,2.41225e-05,0.403264,0.0222664,0.0173539,3.19161,3.26388
15848.9,0.851551,0.265266,0.568747,3.58818,0.0021478,0.0223345,0.00714437,0.000981174,1.9596e-06,2.41225e-05,0.419117,0.0232598,0.0171269,3.15162,3.22783
19952.6,0.851417,0.270872,0.571368,3.56661,0.00225381,0.0222888,0.00715148,0.00109552,1.9596e-06,2.86008e-05,0.434923,0.0241929,0.0168941,3.11327,3.1943
25118.8,0.85123,0.27622,0.573894,3.54643,0.0024138,0.0221466,0.00717374,0.00115942,1.9596e-06,2.65529e-05,0.448633,0.0250245,0.0167577,3.07856,3.16412
31622.8,0.851182,0.28115,0.576524,3.5278,0.00254691,0.0219967,0.0071895,0.00129647,1.9596e-06,2.58609e-05,0.461833,0.0253752,0.0166098,3.0464,3.13667
39810.7,0.851708,0.285559,0.578529,3.51052,0.00256204,0.0218717,0.00721934,0.00141537,1.9596e-06,2.58609e-05,0.473795,0.0258701,0.0164609,3.01686,3.1113
