Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.817431,0.151434,0.0359351,4.15139,2.69833e-06,0.0188854,0.0037285,0,8.84596e-07,0,0.00671798,0.000123233,0.126704,4.15221,4.86787
1.25893,0.801358,0.153274,0.0406622,4.15023,2.69833e-06,0.0212317,0.00363275,0,8.84596e-07,0,0.00934217,0.00013064,0.111683,4.14841,4.86343
1.58489,0.791802,0.154047,0.0454255,4.14911,2.69833e-06,0.0221866,0.00355597,0,8.84596e-07,0,0.0106852,0.000136497,0.104131,4.14596,4.85418
1.99526,0.783121,0.154978,0.0508237,4.14756,2.69833e-06,0.0227866,0.00347536,0,8.84596e-07,0,0.0117308,0.000127572,0.0978714,4.14332,4.84349
2.51189,0.775114,0.155627,0.0563223,4.14576,2.69833e-06,0.0232251,0.00343214,0,8.84596e-07,0,0.0128276,0.000138282,0.0923696,4.14041,4.83204
3.16228,0.767363,0.156272,0.062469,4.14389,2.69833e-06,0.0235586,0.00340052,0,8.84596e-07,0,0.0141485,0.000134987,0.0873637,4.13722,4.82105
3.98107,0.759845,0.157023,0.0686814,4.14189,2.69833e-06,0.0240106,0.00336051,0,8.84596e-07,0,0.0156449,0.000147757,0.0825978,4.13377,4.80871
5.01187,0.753086,0.157856,0.0754198,4.14005,2.69833e-06,0.0244884,0.00332617,0,8.84596e-07,0,0.0177089,0.000198477,0.0785926,4.12982,4.79441
6.30957,0.746423,0.1587,0.0823038,4.13793,2.69833e-06,0.0249481,0.00327523,0,8.84596e-07,0,0.0200174,0.000203664,0.0749797,4.1254,4.77901
7.94328,0.739374,0.159535,0.0893682,4.13537,2.69833e-06,0.0253306,0.00318621,0,8.84596e-07,0,0.0221621,0.000212162,0.0713154,4.12068,4.76227
10,0.732439,0.160404,0.0967913,4.13284,2.69833e-06,0.0255956,0.00319906,0,8.84596e-07,0,0.0244871,0.000226381,0.0680023,4.1158,4.74364
12.5893,0.725383,0.161428,0.105219,4.13002,5.81739e-06,0.0259141,0.00318304,3.49483e-06,8.84596e-07,0,0.0269385,0.000246766,0.0650191,4.11048,4.72192
15.8489,0.718213,0.162488,0.11457,4.12708,5.81739e-06,0.0260371,0.00316869,1.13313e-05,8.84596e-07,0,0.0296408,0.000250073,0.0621952,4.10484,4.69838
19.9526,0.711055,0.16363,0.124468,4.12375,1.72945e-05,0.0263772,0.00320935,1.13313e-05,8.84596e-07,0,0.0329456,0.000310336,0.0593792,4.09813,4.6713
25.1189,0.703634,0.164685,0.134732,4.1197,2.04046e-05,0.0267862,0.0031791,1.13313e-05,8.84596e-07,0,0.0367076,0.000338693,0.0565633,4.09028,4.64156
31.6228,0.696233,0.166011,0.146627,4.11527,3.03952e-05,0.0272574,0.00322566,1.13313e-05,8.84596e-07,0,0.0408786,0.000370284,0.0537386,4.08165,4.60882
39.8107,0.688695,0.167254,0.159002,4.10986,3.03952e-05,0.0276037,0.0033021,2.05314e-05,8.84596e-07,0,0.0455196,0.000399853,0.0511388,4.07154,4.57181
50.1187,0.68066,0.168792,0.172732,4.10372,3.74104e-05,0.0279721,0.00334614,2.34247e-05,8.84596e-07,0,0.0506667,0.0005383,0.0486948,4.0601,4.53104
63.0957,0.67234,0.170516,0.187473,4.09669,5.15749e-05,0.028368,0.00360492,2.34247e-05,8.84596e-07,0,0.0567091,0.000659072,0.0462769,4.04692,4.48522
79.4328,0.66451,0.172316,0.203837,4.08817,9.88664e-05,0.0287125,0.00377199,2.4394e-05,8.84596e-07,0,0.0632459,0.000792033,0.0441147,4.03168,4.43571
100,0.656849,0.174284,0.220992,4.07797,0.000120673,0.0288435,0.00403404,3.1973e-05,8.84596e-07,0,0.0704949,0.000974148,0.0421533,4.01402,4.38183
125.892,0.649669,0.176554,0.2397,4.06621,0.000124691,0.0290672,0.00426856,3.1973e-05,8.84596e-07,0,0.0789765,0.00117345,0.040275,3.99359,4.32316
158.489,0.642266,0.179077,0.259323,4.05374,0.00017035,0.0292657,0.00463855,3.78087e-05,8.84596e-07,0,0.0881195,0.00153105,0.0383942,3.97154,4.26137
199.526,0.636261,0.181803,0.280052,4.03908,0.000225462,0.0293088,0.00498994,3.78087e-05,8.84596e-07,0,0.0980132,0.0019637,0.03682,3.94652,4.19507
251.189,0.630427,0.184876,0.300648,4.02238,0.000322176,0.0294619,0.00534361,6.00011e-05,8.84596e-07,0,0.108774,0.00246453,0.0351033,3.91841,4.12662
316.228,0.625221,0.18828,0.320938,4.00478,0.000364336,0.0297519,0.00564174,8.73878e-05,8.84596e-07,9.75554e-06,0.121339,0.00298192,0.0336595,3.88767,4.05691
398.107,0.621024,0.19172,0.341659,3.98539,0.000442784,0.0298248,0.00611792,0.000128949,8.84596e-07,0,0.134494,0.00375811,0.0324182,3.85423,3.98448
501.187,0.617942,0.195708,0.361829,3.96274,0.000486339,0.0298456,0.00639954,0.00019091,8.84596e-07,2.10071e-06,0.148573,0.00436149,0.0312462,3.81681,3.9117
630.957,0.615988,0.199537,0.381036,3.93887,0.000601675,0.0300033,0.00668312,0.000225231,8.84596e-07,0,0.16257,0.00528142,0.0300836,3.77787,3.83916
794.328,0.613834,0.20405,0.400325,3.91427,0.000686778,0.030013,0.00705697,0.000270362,8.84596e-07,0,0.177513,0.00616145,0.0290325,3.73732,3.76709
999.999,0.613773,0.208625,0.417659,3.88736,0.000756118,0.030132,0.0073,0.000293334,1.22242e-06,0,0.192789,0.00736054,0.0281165,3.69387,3.69639
1258.92,0.614575,0.213144,0.433698,3.86071,0.000853495,0.0300323,0.00767685,0.000368313,1.22242e-06,4.67211e-06,0.209523,0.00836342,0.0272894,3.64932,3.62871
1584.89,0.614508,0.218346,0.448479,3.83262,0.00105391,0.0299979,0.00781051,0.000424168,1.22242e-06,0,0.226121,0.00939775,0.026529,3.60338,3.56335
1995.26,0.615728,0.223755,0.461689,3.80357,0.00126719,0.0296763,0.00813205,0.000493909,1.22242e-06,0,0.243357,0.0106171,0.0258515,3.55556,3.50008
2511.89,0.618444,0.22936,0.472969,3.77441,0.00134998,0.0295549,0.00828182,0.000606643,1.22242e-06,0,0.260858,0.0119125,0.0252801,3.50743,3.44239
