Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.779315,0.224329,0.0310719,4.30945,0,0.013346,0.00245937,0,0,0,0.086659,0.00415989,0.117222,4.22615,5.09598
1.25893,0.764586,0.22581,0.0349701,4.30846,0,0.014894,0.00245815,0,0,0,0.0889426,0.00435569,0.103645,4.22267,5.09331
1.58489,0.756081,0.226728,0.0392352,4.30733,0,0.0157348,0.00234638,0,0,0,0.0899715,0.00456984,0.0967057,4.22027,5.08545
1.99526,0.748278,0.227369,0.0439766,4.30582,0,0.016392,0.00227743,0,0,0,0.0909047,0.00473446,0.0908347,4.21772,5.07517
2.51189,0.740948,0.228039,0.048914,4.30419,0,0.0169219,0.0022333,0,0,0,0.0918044,0.00497899,0.0858471,4.21492,5.06437
3.16228,0.734119,0.228754,0.0547654,4.30217,0,0.0174118,0.00213452,0,0,0,0.0927205,0.00523277,0.0813837,4.2117,5.05342
3.98107,0.727396,0.229362,0.0602528,4.30011,0,0.0177285,0.00208671,0,0,0,0.0940091,0.00536982,0.0769413,4.20824,5.04263
5.01187,0.720858,0.230062,0.0660252,4.29789,0,0.018316,0.0020579,0,0,0,0.0954826,0.00548646,0.0728766,4.20442,5.02961
6.30957,0.714902,0.230784,0.0724812,4.29563,0,0.0185059,0.00204103,0,0,0,0.097069,0.00562384,0.0698757,4.2005,5.01533
7.94328,0.708802,0.231539,0.0791958,4.2934,0,0.0189343,0.00201742,0,0,0,0.0990059,0.00579084,0.0665446,4.19615,4.99966
10,0.702751,0.23228,0.0862763,4.29058,0,0.0192397,0.00203468,0,0,0,0.100799,0.00589683,0.0635632,4.19143,4.98175
12.5893,0.695845,0.233125,0.0935849,4.28806,0,0.0194098,0.00213977,7.52785e-06,0,0,0.102763,0.00617299,0.0605309,4.18663,4.96206
15.8489,0.689054,0.234095,0.101948,4.28496,5.50968e-06,0.0196658,0.00216457,7.52785e-06,5.82498e-06,0,0.104846,0.00637501,0.0578459,4.18122,4.93968
19.9526,0.682389,0.235006,0.110782,4.28156,5.50968e-06,0.0199519,0.00218256,7.52785e-06,5.82498e-06,0,0.107309,0.00655111,0.0551342,4.17522,4.91541
25.1189,0.67548,0.236143,0.120249,4.27708,1.6287e-05,0.0203349,0.00226616,7.52785e-06,5.82498e-06,0,0.109867,0.00676473,0.0526346,4.16794,4.887
31.6228,0.668515,0.237056,0.131344,4.27232,3.86015e-05,0.0206359,0.0023526,2.45079e-05,5.82498e-06,0,0.112622,0.00697561,0.0503068,4.16018,4.85545
39.8107,0.661635,0.238182,0.14304,4.26673,4.83272e-05,0.0209606,0.00237719,2.45079e-05,5.82498e-06,0,0.115764,0.00721868,0.0481806,4.15119,4.82106
50.1187,0.654484,0.239556,0.155815,4.26018,6.27588e-05,0.021286,0.0025093,2.77999e-05,5.82498e-06,0,0.119558,0.00743789,0.045974,4.14062,4.78249
63.0957,0.646655,0.240868,0.17015,4.25316,7.01622e-05,0.0216002,0.0027006,2.06428e-05,5.82498e-06,0,0.124311,0.00772169,0.0438762,4.12855,4.73879
79.4328,0.639513,0.242408,0.185787,4.2447,7.9546e-05,0.0217791,0.00288682,3.7066e-07,5.82498e-06,0,0.129342,0.00788597,0.0420099,4.11492,4.69216
100,0.632043,0.244211,0.203295,4.23535,7.77229e-05,0.0222193,0.00298234,7.50789e-06,5.82498e-06,0,0.134605,0.00810856,0.0401546,4.10006,4.64047
125.892,0.624877,0.246147,0.220795,4.22461,8.73073e-05,0.0227221,0.00316126,7.50789e-06,5.82498e-06,0,0.140051,0.00840645,0.0382335,4.08356,4.58613
158.489,0.618651,0.247933,0.239957,4.21208,9.98777e-05,0.0230049,0.00340473,1.80567e-05,1.07764e-05,0,0.145727,0.00876041,0.0366623,4.06499,4.52837
199.526,0.61191,0.250071,0.259424,4.19866,8.9098e-05,0.0232738,0.00371315,2.95431e-05,1.07764e-05,0,0.15309,0.00902665,0.0351188,4.04396,4.46565
251.189,0.60625,0.252284,0.280639,4.18417,0.000105798,0.0233686,0.00400543,7.79524e-05,1.07764e-05,0,0.16148,0.00961215,0.033799,4.02041,4.39881
316.228,0.599838,0.254938,0.302996,4.16822,0.000139943,0.0237003,0.00426629,7.59678e-05,1.07764e-05,0,0.169197,0.0103147,0.0323342,3.99598,4.32828
398.107,0.595457,0.25758,0.325645,4.14995,0.000214221,0.0237212,0.00462417,8.34287e-05,1.07764e-05,0,0.17811,0.0108575,0.0312235,3.96823,4.2567
501.187,0.590763,0.260323,0.347611,4.1311,0.000276375,0.0238183,0.0049789,0.000102209,1.07764e-05,0,0.186904,0.0115332,0.0300061,3.9398,4.18475
630.957,0.588209,0.2633,0.369271,4.11012,0.00033186,0.0240474,0.00520923,0.000162326,1.07764e-05,0,0.196331,0.0121726,0.0289016,3.90872,4.11317
794.328,0.586612,0.266639,0.390346,4.08821,0.000397545,0.0240609,0.00554609,0.000203391,1.07764e-05,0,0.206892,0.0130213,0.028007,3.87526,4.04256
999.999,0.585208,0.270063,0.410144,4.06507,0.00047223,0.0241342,0.00578839,0.000244511,1.07764e-05,3.6828e-06,0.217837,0.0137285,0.0272008,3.84034,3.97278
1258.92,0.58475,0.27401,0.428593,4.04033,0.000589157,0.0242057,0.00612156,0.000275771,1.07764e-05,3.6828e-06,0.229689,0.0145084,0.0263678,3.80283,3.90463
1584.89,0.584399,0.278023,0.445536,4.0159,0.000662532,0.0241224,0.00651893,0.000311763,1.07764e-05,3.6828e-06,0.242268,0.0153031,0.0255552,3.76493,3.83947
1995.26,0.585364,0.282507,0.461566,3.98979,0.000710467,0.0241125,0.00684366,0.000372597,1.07764e-05,3.6828e-06,0.256032,0.0166278,0.0248713,3.72363,3.7749
2511.89,0.586957,0.287186,0.476419,3.96387,0.00083064,0.0241337,0.0070765,0.000406931,1.07764e-05,3.6828e-06,0.270394,0.0174882,0.0241943,3.68234,3.71436
3162.28,0.588724,0.292044,0.48959,3.93691,0.000945902,0.0242209,0.00729014,0.000455707,1.07764e-05,3.6828e-06,0.283536,0.018483,0.0235695,3.64107,3.6568
3981.07,0.591337,0.297391,0.500966,3.9101,0.00106857,0.0241875,0.00737151,0.000592266,1.07764e-05,0,0.298708,0.0198326,0.0231301,3.59757,3.60225
5011.87,0.593873,0.302877,0.510814,3.88385,0.00120124,0.0241598,0.00754429,0.000679427,1.07764e-05,6.37585e-06,0.315252,0.0209721,0.0225876,3.55348,3.55068
6309.57,0.596573,0.308219,0.519488,3.85775,0.00134646,0.0241286,0.00765793,0.000738335,1.07764e-05,6.37585e-06,0.331623,0.0219659,0.0221731,3.50977,3.50195
7943.28,0.599661,0.313793,0.52707,3.83205,0.00156159,0.0239713,0.00778772,0.000792252,1.14289e-05,6.37585e-06,0.349665,0.0229956,0.0218478,3.46475,3.45523
9999.99,0.602817,0.319207,0.533536,3.8065,0.00168727,0.0238652,0.00792596,0.000910982,1.14289e-05,6.37585e-06,0.366141,0.0241471,0.0214268,3.42152,3.41181
