Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.817933,0.155486,0.0364814,4.14732,1.45009e-06,0.0189497,0.00374951,0,7.01794e-06,0,0.00616602,0.000220186,0.126988,4.14883,4.87078
1.25893,0.801039,0.157473,0.0414191,4.14619,1.45009e-06,0.0209081,0.00372285,0,7.01794e-06,0,0.0087865,0.000237887,0.111588,4.14506,4.86703
1.58489,0.791326,0.158221,0.0463853,4.14504,1.45009e-06,0.0217418,0.00362655,0,7.01794e-06,0,0.00996334,0.000254703,0.104073,4.1427,4.85751
1.99526,0.782715,0.159008,0.0516824,4.14345,1.45009e-06,0.0225317,0.00354194,0,7.01794e-06,0,0.0111279,0.000275888,0.0979521,4.13993,4.84653
2.51189,0.774563,0.159821,0.0572823,4.14194,1.45009e-06,0.0232405,0.00343057,0,7.01794e-06,0,0.012254,0.00029742,0.0919956,4.13727,4.83572
3.16228,0.767231,0.160742,0.0631435,4.14026,1.45009e-06,0.0236812,0.00343126,0,8.72245e-06,0,0.0136421,0.000305118,0.0871368,4.1342,4.8247
3.98107,0.760204,0.161433,0.0695968,4.13822,1.45009e-06,0.0241894,0.0033901,0,8.72245e-06,0,0.0152544,0.000313711,0.0829928,4.13054,4.81098
5.01187,0.753311,0.162317,0.0762638,4.13634,1.45009e-06,0.0247384,0.00337815,0,8.72245e-06,0,0.0174523,0.000313711,0.0789457,4.12646,4.79685
6.30957,0.746352,0.163251,0.0831698,4.13419,1.45009e-06,0.0252529,0.00329075,0,8.72245e-06,0,0.0195061,0.000329746,0.0751924,4.12226,4.78178
7.94328,0.739296,0.16407,0.0906413,4.13179,1.45009e-06,0.0256763,0.00322623,0,1.15903e-05,0,0.0214403,0.000337597,0.0716066,4.1179,4.76514
