Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.779305,0.227052,0.0311403,4.31043,0,0.0136577,0.00252007,0,4.08098e-07,0,0.0880323,0.00443021,0.117541,4.22545,5.09853
1.25893,0.764323,0.228734,0.0349375,4.30952,0,0.0152658,0.00250661,0,4.08098e-07,0,0.0904082,0.00458267,0.103667,4.22201,5.09634
1.58489,0.755371,0.229482,0.0392931,4.30848,0,0.0159617,0.00244947,0,4.08098e-07,0,0.0916147,0.00478842,0.0966985,4.21957,5.08834
1.99526,0.747023,0.230197,0.0437456,4.30727,0,0.0163995,0.00237401,0,4.08098e-07,0,0.0925219,0.00500149,0.0905497,4.21723,5.07936
2.51189,0.739586,0.230987,0.0490824,4.30558,0,0.0169747,0.00229437,9.19006e-06,4.08098e-07,0,0.0935233,0.00525997,0.0850458,4.21426,5.06926
3.16228,0.732592,0.2317,0.0545052,4.30359,0,0.0174509,0.00223253,9.19006e-06,4.08098e-07,0,0.0945048,0.0054933,0.0802133,4.21103,5.05835
3.98107,0.726168,0.232389,0.0604146,4.30174,0,0.0179926,0.00218825,9.19006e-06,4.08098e-07,0,0.0959503,0.00569345,0.0761488,4.20752,5.04651
5.01187,0.720078,0.233163,0.0662961,4.29946,3.33473e-06,0.0183163,0.00218618,1.03825e-05,4.08098e-07,0,0.097409,0.00580522,0.0725806,4.20372,5.03401
6.30957,0.714129,0.23385,0.0723798,4.2968,3.33473e-06,0.0186592,0.0021527,1.19245e-06,4.08098e-07,0,0.0987988,0.00604878,0.0691449,4.19942,5.01973
7.94328,0.708179,0.234588,0.0791377,4.2942,3.33473e-06,0.019002,0.00215337,3.03451e-06,4.08098e-07,0,0.100604,0.0062226,0.0659607,4.19493,5.00361
10,0.702261,0.23526,0.0861522,4.29156,6.92258e-06,0.0191939,0.00221879,3.03451e-06,4.08098e-07,0,0.102292,0.00638174,0.0630427,4.19038,4.98666
12.5893,0.695945,0.236063,0.0935928,4.28873,1.73833e-05,0.0194803,0.00219856,3.03451e-06,4.08098e-07,0,0.104531,0.0065325,0.0600101,4.18514,4.9674
15.8489,0.689562,0.23681,0.101611,4.28548,1.73833e-05,0.019826,0.00220211,3.03451e-06,4.08098e-07,0,0.106459,0.0067023,0.0572789,4.17984,4.94558
19.9526,0.683407,0.237668,0.109996,4.28185,2.0973e-05,0.0201898,0.00217356,3.03451e-06,4.08098e-07,0,0.108744,0.00689547,0.0547897,4.17368,4.92147
25.1189,0.676251,0.238645,0.119661,4.2778,2.0973e-05,0.0203503,0.00221016,3.03451e-06,4.08098e-07,0,0.11151,0.00707712,0.0522085,4.16669,4.89372
31.6228,0.669297,0.23961,0.130626,4.27315,2.0973e-05,0.0207018,0.00229033,3.03451e-06,4.08098e-07,0,0.114282,0.00737108,0.049702,4.15896,4.8626
39.8107,0.662568,0.240834,0.14208,4.26728,2.47179e-05,0.0209136,0.00241075,3.03451e-06,4.08098e-07,0,0.117143,0.00758615,0.0476654,4.15002,4.82809
50.1187,0.654718,0.242131,0.155177,4.26105,2.47179e-05,0.0213283,0.00255655,3.03451e-06,4.08098e-07,0,0.120921,0.00779405,0.0451404,4.13981,4.78913
63.0957,0.647383,0.243514,0.16992,4.25403,2.7374e-05,0.0216897,0.00269533,3.03451e-06,1.01388e-06,0,0.125271,0.00803463,0.0431187,4.12817,4.74596
79.4328,0.639952,0.245031,0.185592,4.24569,4.31707e-05,0.0219732,0.00290672,1.01758e-05,1.01388e-06,0,0.129511,0.00826711,0.0411691,4.11533,4.69902
100,0.632742,0.246678,0.202626,4.23635,6.98881e-05,0.0223268,0.00306311,1.60067e-05,1.01388e-06,0,0.13491,0.00850281,0.0392182,4.10034,4.64807
125.892,0.625396,0.248404,0.221495,4.22586,9.22529e-05,0.0223205,0.00323552,2.81801e-05,1.01388e-06,0,0.140886,0.00884188,0.0377527,4.0835,4.59155
158.489,0.618656,0.250455,0.241463,4.21381,9.57005e-05,0.0226529,0.00345563,3.76567e-05,1.01388e-06,0,0.147027,0.0090816,0.036266,4.0651,4.53078
199.526,0.612935,0.252375,0.261933,4.1998,0.000138937,0.0228818,0.0037617,3.79909e-05,1.01388e-06,0,0.153267,0.00952334,0.0348276,4.04434,4.46809
251.189,0.607344,0.254474,0.283641,4.18458,0.000175786,0.02304,0.00409948,4.11195e-05,1.01388e-06,0,0.160688,0.0098763,0.0334196,4.0213,4.40055
316.228,0.60189,0.256781,0.305485,4.16811,0.000206968,0.0235135,0.00422111,4.06181e-05,1.01388e-06,0,0.168713,0.0102621,0.0320664,3.99641,4.3317
398.107,0.597087,0.259494,0.32788,4.15021,0.000220783,0.0236797,0.00459227,5.42667e-05,1.01388e-06,0,0.177338,0.0108121,0.0308364,3.96931,4.25971
501.187,0.593133,0.262563,0.350515,4.13138,0.000273718,0.0239365,0.00493267,7.57968e-05,1.01388e-06,0,0.187534,0.0114425,0.029536,3.93962,4.18681
630.957,0.589839,0.265691,0.371905,4.1109,0.000352111,0.0240177,0.00530258,9.27249e-05,1.01388e-06,0,0.197634,0.0121102,0.0284269,3.90825,4.11514
794.328,0.587209,0.269123,0.39219,4.0893,0.000447458,0.0242096,0.00553776,0.000150664,1.01388e-06,0,0.208447,0.0130167,0.0274008,3.87481,4.0446
999.999,0.585371,0.272915,0.412115,4.06578,0.000524657,0.0242575,0.00589408,0.000178391,1.01388e-06,0,0.220377,0.0135252,0.0264851,3.83874,3.97411
1258.92,0.58425,0.276824,0.431108,4.04141,0.000636428,0.0243016,0.00614561,0.000218249,1.01388e-06,8.37983e-06,0.231685,0.0142834,0.0257251,3.80218,3.90537
1584.89,0.584673,0.280621,0.448747,4.01624,0.000754552,0.0243177,0.00642348,0.000260705,1.01388e-06,8.37983e-06,0.243997,0.0153136,0.0250057,3.76353,3.8388
