EnergyDeposit(eV),LET(keV/um)
1829.16,0.182177
1497.52,0.153949
1724.94,0.172408
1383.75,0.138364
809.252,0.0809187
783.03,0.0781508
11849.4,1.18283
2294.9,0.22883
1199.77,0.119925
595.503,0.0595318
1659.92,0.16591
3656.65,0.365511
1192.09,0.119142
759.443,0.0758321
1050.73,0.105012
1366.04,0.132828
915.614,0.0915559
1777.71,0.17774
2502.95,0.250239
971.966,0.0971359
831.908,0.0831746
1798.06,0.179711
966.633,0.0966343
1177.12,0.117696
3819.33,0.381822
2243.22,0.224216
1600.56,0.159851
873.957,0.0873474
1273.22,0.127261
2225.3,0.222506
1655.22,0.163349
1572.47,0.15722
952.144,0.0951914
1596.89,0.159651
1274.31,0.127422
771.688,0.0771645
1233.78,0.125308
2104.73,0.206042
598.074,0.0597698
1576.15,0.156463
1305.97,0.130371
2965.14,0.296285
1715.9,0.171575
2650.94,0.265074
1098,0.109764
960.786,0.0959808
1093.64,0.109008
2299.33,0.229831
3207.48,0.320568
1093.78,0.10933
1547.08,0.154603
1271.98,0.127185
2967.83,0.296594
3702.51,0.369818
2385.42,0.238422
1328.49,0.13271
872.498,0.0869951
979.697,0.0978124
1196.74,0.119598
667.209,0.0666861
1591.84,0.159158
1090.7,0.106702
664.524,0.0661204
1031.59,0.103004
792.838,0.0792786
3288.85,0.328802
1932.35,0.193184
1561.62,0.155745
2402.96,0.240166
1990.18,0.198769
927.337,0.0925839
1021.78,0.102089
615.73,0.0615079
1141.13,0.113823
1306.5,0.130614
863.498,0.0862703
1364.45,0.136424
1202.9,0.120286
791.031,0.0790618
2761.61,0.276081
1357.08,0.135693
1194.66,0.119304
817.466,0.0817394
1322.97,0.136141
1211.62,0.121124
1301.52,0.129904
1001.58,0.100113
1448.16,0.144697
1079.19,0.107898
2586.45,0.238148
2585.34,0.25834
499.493,0.0498713
690.309,0.0690192
917.742,0.0917601
2997.67,0.299662
902.55,0.0901913
959.412,0.0959369
3558.8,0.355633
2851.69,0.285067
1846.12,0.184603
1183.52,0.11828
940.783,0.0940559
964.665,0.0962905
900.996,0.090097
1757.78,0.175743
848.834,0.0846205
525.32,0.0524592
943.043,0.0930367
1538.66,0.153858
645.791,0.0645585
851.519,0.0851159
2108.47,0.210768
2197.5,0.219699
3340.61,0.334034
1602.07,0.160116
1161.31,0.116057
7991.23,0.798291
1129.87,0.112906
905.952,0.0901527
870.191,0.0870051
1267.44,0.12667
1184.81,0.11845
687.413,0.0687327
637.09,0.0637051
1352.07,0.135088
