Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.12443,0.119675,0.03623,4.23179,1.85537e-05,0.0156979,0.00210718,1.66105e-05,0,0,0.0105493,0.000214644,0.0986587,4.229,5.25917
1.25893,1.11019,0.12139,0.0407776,4.23021,1.85537e-05,0.0173297,0.00205323,1.66105e-05,0,0,0.0130046,0.000231227,0.0865151,4.22492,5.25251
1.58489,1.10178,0.122321,0.0457518,4.22854,2.86264e-05,0.0181396,0.00199583,1.858e-05,0,0,0.0144834,0.000253323,0.0807468,4.22178,5.24056
1.99526,1.09422,0.123113,0.0508922,4.22642,2.86264e-05,0.0186589,0.00196406,3.04024e-05,0,0,0.0159791,0.000264842,0.0758099,4.2181,5.22757
2.51189,1.08657,0.123956,0.0566218,4.22416,3.73901e-05,0.0191572,0.00191923,3.04024e-05,0,0,0.0173925,0.000297784,0.0711884,4.21438,5.21422
3.16228,1.07954,0.124685,0.0627076,4.22156,4.92125e-05,0.019523,0.00189142,1.858e-05,0,0,0.0192011,0.000334084,0.0673648,4.20996,5.20043
3.98107,1.07226,0.125559,0.0687918,4.21895,6.81193e-05,0.0197998,0.00180844,2.55267e-05,0,0,0.0210901,0.000354688,0.0640155,4.20544,5.18585
5.01187,1.06569,0.126412,0.0751402,4.21628,6.81193e-05,0.020297,0.00173298,2.06296e-05,0,0,0.0233643,0.000357354,0.0610565,4.2005,5.17036
6.30957,1.05868,0.127134,0.081357,4.21351,6.81193e-05,0.0207104,0.00167156,2.06296e-05,0,0,0.0257377,0.000393714,0.0579949,4.19531,5.15381
7.94328,1.05203,0.128044,0.0882664,4.21073,6.84762e-05,0.0211895,0.00165939,2.06296e-05,0,0,0.028189,0.000422864,0.0553512,4.19002,5.13401
10,1.04485,0.128827,0.0958015,4.20761,8.34547e-05,0.0214691,0.00165384,1.71501e-05,0,0,0.0308931,0.000435575,0.0526105,4.18419,5.11272
12.5893,1.03781,0.12972,0.104278,4.20428,8.62908e-05,0.0216405,0.00167588,2.03731e-05,0,0,0.0337667,0.000451025,0.0501047,4.17796,5.08869
15.8489,1.03017,0.130837,0.113204,4.20049,8.62908e-05,0.0219641,0.00172762,2.03731e-05,0,0,0.0368518,0.000489595,0.0475378,4.17104,5.06201
