EnergyDeposit(eV),LET(keV/um)
1068.81,0.106794
1822.38,0.182171
834.003,0.0831835
1360.23,0.135831
1403.49,0.140242
930.742,0.0930619
2628.31,0.262775
1952.52,0.195172
913.714,0.0913263
994.641,0.0993763
2663.82,0.266289
818.737,0.0817863
1590.52,0.158986
2031.89,0.203163
682.421,0.0681414
749.112,0.0748845
804.467,0.0804126
975.354,0.0975108
803.029,0.0802351
1600.19,0.159863
1365.89,0.136502
1935.63,0.193297
1520.78,0.151995
2117.67,0.211739
1656.42,0.165571
1371.76,0.137074
1278.05,0.127759
2848.31,0.284682
623.572,0.0623511
920.858,0.0917576
1332.96,0.133287
5354.18,0.534465
1845.35,0.184419
9865.5,0.983413
1297.89,0.12968
1016.78,0.101675
923.383,0.0923095
946.811,0.0945846
1119.11,0.111899
5180.65,0.516903
1835.85,0.183554
1153.79,0.115202
943.987,0.0943842
1330.98,0.133088
1382.05,0.13818
6394.65,0.638932
1273.59,0.127085
2755.48,0.273923
2238.71,0.223472
689.824,0.0687926
897.91,0.0897895
1380.76,0.137977
3646.48,0.36437
1378.29,0.137629
842.78,0.0841776
2676.43,0.267633
1992.4,0.199142
2840.33,0.283324
801.95,0.080166
1144.61,0.114254
1994.57,0.199377
2003.81,0.200333
789.434,0.078918
1696.24,0.16958
1809.69,0.180861
870.507,0.0870079
1639.41,0.163866
703.946,0.070392
776.047,0.0775945
2738.9,0.27337
1432.39,0.14313
680.31,0.0680083
2310.94,0.230991
837.916,0.0837354
660.605,0.0657939
1271.94,0.127075
928.343,0.0928274
1679.3,0.167917
1108.68,0.110862
1284.6,0.12845
1133.14,0.113301
737.635,0.0737575
2600.32,0.259968
1161.22,0.115973
2126.2,0.212492
2469.35,0.246662
817.971,0.0817912
920.679,0.0920425
752.315,0.075216
2490.39,0.24899
651.338,0.0651213
1093.53,0.109329
523.53,0.0523441
897.749,0.0897321
914.604,0.0914041
2021.93,0.202184
947.701,0.0947217
2453.68,0.245305
1740.69,0.174065
658.852,0.0658726
1379.75,0.137914
1533.55,0.153335
3213.56,0.321292
5235.31,0.522657
972.928,0.097013
1371.34,0.137114
1258.21,0.125803
1060.39,0.106017
616.499,0.0613387
1304.05,0.130372
639.491,0.0639419
489.407,0.0489211
1657.22,0.165688
1856.26,0.185576
3348.18,0.334548
16227.5,1.62052
1680.62,0.167515
1028.46,0.101009
861.353,0.0861279
1182.22,0.118164
1336.19,0.133576
1589.73,0.158772
1325.5,0.132314
2426.73,0.242585
1149.43,0.114937
759.75,0.0758013
1291.3,0.129084
1049.19,0.104717
2101.69,0.210003
1249.41,0.124902
1303.06,0.130292
1880.76,0.188027
8034.51,0.801784
655.606,0.0654698
709.67,0.0709648
6298.96,0.62882
2022.44,0.20205
1722.48,0.172208
1935.03,0.193464
1437.94,0.143767
1149.54,0.114861
842.841,0.0842389
1099.92,0.109983
2410.72,0.240923
1707.04,0.170677
719.575,0.0719486
1607.3,0.160414
2327.89,0.232588
750.566,0.075039
1309,0.130862
2075.78,0.207497
1068.92,0.106742
1910.3,0.24329
1294.08,0.129255
1734.71,0.173424
4652.87,0.465124
1076.29,0.10749
1834.85,0.179069
1116.42,0.111551
862.836,0.0862689
817.518,0.0815984
2269.53,0.226837
892.115,0.089205
7333.92,0.733054
837.993,0.0837755
1155.83,0.115561
889.008,0.0888443
880.627,0.0880288
909.447,0.0909313
16267.9,1.62137
906.088,0.0905821
884.82,0.0884613
971.996,0.0971637
1271.44,0.127129
1189.41,0.118892
396.238,0.0395822
2265.12,0.226289
1431.44,0.143097
1716.94,0.171649
979.787,0.0979665
2639.07,0.263765
1172.32,0.117228
537.457,0.0537324
1057.75,0.105741
1465.16,0.146506
871.209,0.0868134
1024.87,0.102445
12920.7,1.28519
1143.78,0.114352
1468.44,0.145971
770.536,0.0770253
992.436,0.099235
1734.62,0.17342
1980.42,0.197912
1270.11,0.1263
698.133,0.069584
2383.55,0.238302
10397.5,1.03892
1256.54,0.125398
1760.7,0.175966
1762.06,0.176199
4554.89,0.454799
1155.99,0.115523
1042.52,0.104146
1810.17,0.180035
1590.69,0.159008
