EnergyDeposit(eV),LET(keV/um)
1053.13,0.105299
923.735,0.0923439
596.29,0.0596047
2431.29,0.243016
667.059,0.0666797
900.594,0.090051
1402.41,0.140221
753.365,0.0753324
899.242,0.0896471
2154.01,0.214166
1378.47,0.137748
2340.33,0.233843
720.591,0.0720524
1664.1,0.16638
1189.6,0.118894
1132.33,0.113203
1860.02,0.185969
1218.02,0.121755
964.833,0.0964752
1113.13,0.111293
868.721,0.0868574
1388.38,0.138824
2694.99,0.269443
717.726,0.0717506
2107.51,0.210495
978.519,0.097821
1035.37,0.103532
2586.87,0.258499
1803.49,0.180242
934.893,0.0934154
825.476,0.0824995
1634.21,0.163395
1308.84,0.129693
1172.87,0.117243
1202.2,0.12016
935.434,0.093394
1238.29,0.123754
5867,0.559867
417.713,0.0417702
1570.37,0.156911
1609.24,0.160899
886.922,0.0886406
718.003,0.0717631
2519.11,0.251305
3753.22,0.37457
1683.71,0.168093
1923.9,0.192311
1176.1,0.117557
2545.02,0.254418
1920.49,0.191984
1451.85,0.144964
856.398,0.0856016
1383.69,0.138225
1235.02,0.123407
948.664,0.094806
691.974,0.0691421
1178.85,0.117865
896.039,0.0895928
1171.5,0.117062
1782,0.178186
1991.89,0.123564
880.868,0.0880637
930.745,0.0930685
1284.31,0.128317
970.19,0.0969992
1298.86,0.129868
1366.87,0.136496
2250.79,0.224894
2796.04,0.279479
970.324,0.0969188
820.384,0.0820034
898.097,0.0897403
911.595,0.0908802
810.494,0.0810105
1090.8,0.108924
1413.36,0.141275
2249.01,0.224782
1161.63,0.115891
1313.3,0.1313
993.124,0.0992957
680.426,0.068016
1149.87,0.114476
2284.05,0.228137
989.589,0.0989274
1150.76,0.114967
983.95,0.0983875
903.253,0.0903032
1355.29,0.13484
1293.26,0.129103
1338.37,0.133785
17757,1.76808
1224.2,0.122345
1051.28,0.105121
760.425,0.0760311
1163.88,0.116366
892.977,0.0892901
1950.42,0.195011
728.812,0.072869
2411.94,0.240047
3270.04,0.326522
900.825,0.0900686
1081.12,0.108079
2459.95,0.245935
1720.43,0.172015
1680.4,0.167884
797.978,0.0797789
1202.59,0.120199
1335.46,0.133493
2604.89,0.260321
2063.75,0.206339
1012.02,0.101188
1309.38,0.130851
1055.32,0.105469
801.552,0.0801507
1695.94,0.169539
1636.88,0.158833
1611.21,0.161094
3662.25,0.366141
1052.17,0.105175
791.805,0.0791665
1259.95,0.12592
2075.71,0.207486
6003.67,0.598338
4011.47,0.399628
828.906,0.0828247
1291.76,0.129155
1406.42,0.14051
2411.43,0.240988
666.193,0.0665703
1080.23,0.108015
2133.16,0.213241
1764.6,0.176075
950.036,0.0949424
566.866,0.0566843
979.542,0.0979009
1068.41,0.106792
1801.95,0.180118
830.011,0.0829742
650.786,0.0650638
1558.91,0.155872
1086.11,0.108607
617.851,0.061724
717.947,0.071774
1812.21,0.181112
672.311,0.0672291
4676.43,0.467174
651.847,0.065178
944.111,0.0943394
1876.46,0.187564
1537.03,0.153486
963.441,0.0962853
2147.67,0.214658
757.169,0.0756623
812.793,0.0812563
2229.98,0.222852
1065.05,0.106499
811.37,0.0811271
1774.92,0.176624
1425.93,0.142423
1098.57,0.109818
939.668,0.0938104
4116.52,0.411489
1767.96,0.17672
1411.05,0.141031
1025.16,0.102508
908.979,0.0907728
3167.4,0.208358
2602.06,0.259086
1950.99,0.195074
880.751,0.0880081
1213.85,0.121379
900.181,0.0899217
1471.43,0.147068
978.994,0.0978732
887.172,0.0886656
1061.94,0.105891
1439.62,0.143893
863.13,0.0853793
673.01,0.0673002
744.525,0.0744349
557.095,0.0557042
1043.43,0.104204
907.114,0.0916548
3762.6,0.371196
3070.46,0.306603
1474.42,0.147245
1204.86,0.119902
2239.66,0.22394
839.739,0.083964
8765.13,0.873689
16610.8,1.65381
945.341,0.0945037
851.918,0.0851891
1746.94,0.174582
1671.92,0.167181
1415.88,0.14138
2998.04,0.299178
1773.02,0.177189
1104.03,0.11026
1419.37,0.141896
1788.32,0.178819
5755.91,0.57446
1106.98,0.11054
3909.84,0.381549
892.815,0.0892145
773.08,0.0771883
1185.82,0.118555
3777.68,0.376628
733.987,0.0733859
3321.54,0.331622
1165.83,0.116417
1579.6,0.157796
2979.93,0.2978
1143.17,0.11421
576.082,0.057607
788.714,0.0787661
1807.1,0.180687
3533.47,0.353229
1996.73,0.199593
1190,0.118822
1309.56,0.130937
1062.54,0.106242
2200.8,0.21971
1038.3,0.103808
1072.82,0.107217
1079.72,0.107958
1037.15,0.103515
13316.7,1.33019
3398.84,0.339411
1158.29,0.115772
1890.43,0.189
1319.35,0.131896
1002.23,0.100156
1771.5,0.176991
1674.42,0.167408
689.383,0.0689258
1662.72,0.166214
1167.51,0.116717
1960.71,0.195906
1746.91,0.174511
1110.56,0.111034
788.28,0.0787981
1881.26,0.188011
1441.35,0.14412
809.158,0.0807817
5041.1,0.502865
2425.61,0.242509
839.508,0.0839431
1242.11,0.124199
2071.41,0.206673
