Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.12179,0.121218,0.0378374,4.23605,4.18676e-06,0.0154351,0.00220915,8.85044e-06,7.69656e-06,0,0.0107305,0.000254004,0.097551,4.23265,5.26302
1.25893,1.10821,0.122968,0.0425293,4.23446,4.18676e-06,0.0172232,0.00218911,8.85044e-06,7.69656e-06,0,0.013409,0.00027833,0.085513,4.22836,5.25587
1.58489,1.10004,0.123848,0.0475282,4.23267,4.18676e-06,0.0179521,0.00206785,8.85044e-06,7.69656e-06,0,0.0147693,0.000284193,0.0797823,4.22516,5.24368
1.99526,1.09187,0.12464,0.0529976,4.2307,1.56228e-05,0.0184609,0.00199667,8.85044e-06,7.69656e-06,0,0.0163471,0.000298551,0.0744722,4.22161,5.23072
2.51189,1.08517,0.125514,0.0588614,4.2285,1.56228e-05,0.0188,0.00197908,8.85044e-06,7.69656e-06,0,0.0179411,0.000322758,0.0703893,4.2178,5.21776
3.16228,1.07789,0.126389,0.0646376,4.22631,2.84965e-05,0.0191323,0.00194124,8.85044e-06,7.69656e-06,0,0.0196326,0.000343873,0.0662339,4.21387,5.20461
3.98107,1.07164,0.127247,0.0715146,4.22382,4.00942e-05,0.0193594,0.00187677,8.85044e-06,7.69656e-06,0,0.021512,0.000353733,0.0629634,4.20951,5.19084
5.01187,1.06461,0.127917,0.0778267,4.22136,4.29621e-05,0.0196851,0.00184426,8.85044e-06,7.69656e-06,0,0.0237858,0.000365771,0.0596973,4.20478,5.17536
6.30957,1.05855,0.128857,0.0850025,4.21858,4.29621e-05,0.0198668,0.00187907,8.85044e-06,7.69656e-06,0,0.0262781,0.000396409,0.0570333,4.19948,5.15749
7.94328,1.05192,0.129659,0.0924647,4.2155,8.97827e-05,0.0200941,0.0018704,8.85044e-06,7.69656e-06,0,0.02892,0.00040912,0.0544371,4.19368,5.13721
10,1.04477,0.130572,0.0999617,4.21213,0.000111542,0.0204254,0.00185506,8.85044e-06,7.69656e-06,0,0.0317613,0.000444077,0.0517602,4.18743,5.11582
12.5893,1.03754,0.131614,0.107956,4.20848,0.000115538,0.0206155,0.00187148,1.01572e-05,7.69656e-06,0,0.034911,0.000476005,0.0493964,4.18056,5.09194
15.8489,1.02992,0.132809,0.11668,4.20481,0.000112759,0.0207531,0.00192972,1.01572e-05,7.69656e-06,0,0.0385981,0.000469001,0.0471037,4.17324,5.06497
19.9526,1.02188,0.134039,0.126466,4.20026,0.000118692,0.0209867,0.00198445,1.01572e-05,1.36135e-05,0,0.0427145,0.000545275,0.044757,4.16448,5.03431
25.1189,1.01332,0.135371,0.138032,4.19504,0.000128712,0.0210228,0.0021139,1.42966e-05,1.36135e-05,0,0.0469523,0.000626362,0.0426396,4.15493,4.99978
31.6228,1.00458,0.136777,0.150246,4.18881,0.000141833,0.0211271,0.00219011,1.42966e-05,1.36135e-05,0,0.0517284,0.00073819,0.0406031,4.1438,4.96068
