Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.781597,0.227132,0.0310062,4.30759,0,0.0138219,0.002328,1.03127e-05,7.86045e-06,0,0.0883283,0.0043368,0.118593,4.22268,5.09639
1.25893,0.765795,0.22868,0.0350657,4.30664,0,0.0156761,0.00219305,1.03127e-05,7.86045e-06,0,0.0902977,0.00453418,0.10442,4.21955,5.09372
1.58489,0.757148,0.229477,0.0394151,4.30553,0,0.0166046,0.00216123,1.03127e-05,7.86045e-06,0,0.0914573,0.00472489,0.0973155,4.21707,5.0843
1.99526,0.749133,0.230139,0.0441966,4.30406,0,0.0171527,0.00212062,1.03127e-05,7.86045e-06,0,0.0922448,0.00500871,0.0914975,4.21449,5.07458
2.51189,0.74201,0.230934,0.0496845,4.30215,0,0.0175799,0.00208792,1.03127e-05,7.86045e-06,0,0.0931012,0.00524702,0.086324,4.21155,5.06453
3.16228,0.735159,0.231742,0.0546291,4.30003,6.44728e-06,0.0181239,0.00194452,1.03127e-05,7.86045e-06,0,0.0939526,0.00540703,0.0820054,4.2084,5.05381
3.98107,0.728461,0.232538,0.0602853,4.29803,6.44728e-06,0.0185712,0.00188389,1.03127e-05,7.86045e-06,0,0.095492,0.00549681,0.0777725,4.20477,5.04211
5.01187,0.722585,0.23318,0.0661831,4.2955,6.44728e-06,0.0189508,0.00186022,1.03127e-05,7.86045e-06,0,0.0965851,0.00576351,0.0742312,4.20092,5.02996
6.30957,0.71621,0.23397,0.0723864,4.29294,6.44728e-06,0.0193131,0.00185382,1.03127e-05,7.86045e-06,0,0.0982018,0.0059346,0.0706705,4.19655,5.01608
7.94328,0.7098,0.234754,0.078813,4.2901,6.44728e-06,0.0196292,0.0018705,1.03127e-05,7.86045e-06,0,0.100055,0.00621191,0.0673139,4.19161,4.9995
10,0.703628,0.235431,0.0858506,4.28734,1.61699e-05,0.0201255,0.00188598,0,7.86045e-06,0,0.101642,0.00635574,0.064119,4.18711,4.98139
12.5893,0.697531,0.236155,0.0933347,4.28457,1.61699e-05,0.0204574,0.00185228,0,7.86045e-06,0,0.103461,0.00651167,0.0614854,4.18235,4.9614
15.8489,0.691512,0.23717,0.101286,4.281,1.61699e-05,0.0208958,0.00184226,7.73344e-06,7.86045e-06,0,0.105324,0.00671498,0.0586732,4.17671,4.94026
19.9526,0.685008,0.238108,0.110212,4.27702,3.17881e-05,0.0211211,0.00184966,0,7.86045e-06,0,0.10786,0.00691914,0.0559377,4.16995,4.91588
25.1189,0.677866,0.239302,0.119542,4.27333,4.22986e-05,0.0214016,0.00190932,0,7.86045e-06,0,0.110692,0.0072336,0.0534345,4.16312,4.8887
31.6228,0.6707,0.240294,0.130126,4.26864,3.00134e-05,0.0216495,0.0020796,0,7.86045e-06,0,0.113556,0.00742097,0.0509397,4.15543,4.85776
39.8107,0.663724,0.241542,0.141829,4.26312,5.08981e-05,0.0220186,0.002203,0,7.86045e-06,0,0.116815,0.00769272,0.0486355,4.14633,4.82332
50.1187,0.656374,0.242803,0.154692,4.25726,6.71444e-05,0.0222906,0.0023475,7.04572e-07,7.86045e-06,0,0.120696,0.00799755,0.0465206,4.13625,4.78528
63.0957,0.649161,0.2442,0.168721,4.2499,6.89317e-05,0.0227537,0.00247302,7.04572e-07,7.86045e-06,0,0.124944,0.0082032,0.044372,4.12445,4.74245
79.4328,0.641236,0.245646,0.18421,4.24202,9.83134e-05,0.0230384,0.00263347,7.04572e-07,7.86045e-06,0,0.130185,0.00833821,0.0425653,4.11115,4.69459
100,0.633964,0.247392,0.201229,4.23259,0.000109383,0.0233396,0.00285239,7.04572e-07,7.86045e-06,0,0.135122,0.00861518,0.0406779,4.09648,4.64414
125.892,0.626429,0.249399,0.218997,4.22193,0.000122436,0.023579,0.00306636,7.04572e-07,7.86045e-06,0,0.140725,0.00900313,0.0388906,4.07986,4.58959
158.489,0.619629,0.251382,0.238491,4.21033,0.000158308,0.0238519,0.00336554,7.04572e-07,7.86045e-06,0,0.147694,0.00928023,0.0372672,4.06098,4.53003
199.526,0.613001,0.253653,0.258606,4.19702,0.000153241,0.0242692,0.00359201,5.74362e-06,7.86045e-06,0,0.15489,0.0095377,0.0356761,4.04018,4.46749
251.189,0.606913,0.256119,0.27956,4.18131,0.00018949,0.024595,0.00390586,2.34233e-05,7.86045e-06,0,0.161882,0.00992396,0.0341081,4.01705,4.40123
316.228,0.601686,0.258706,0.302465,4.1648,0.000209897,0.0250024,0.00416629,6.28473e-05,7.86045e-06,0,0.169421,0.0104433,0.032591,3.99241,4.3311
398.107,0.59714,0.261372,0.324867,4.147,0.000262466,0.0252503,0.00438942,8.75552e-05,7.86045e-06,0,0.177926,0.0111032,0.0312408,3.96541,4.26013
501.187,0.593533,0.264426,0.346999,4.12742,0.000312218,0.0253892,0.00470933,0.000117423,7.86045e-06,0,0.187894,0.0118329,0.0300589,3.93503,4.18747
630.957,0.590879,0.267602,0.36838,4.10668,0.000375025,0.0253734,0.00508343,0.000149752,7.86045e-06,0,0.1974,0.0125215,0.0289177,3.90403,4.11758
794.328,0.588298,0.271031,0.389732,4.0852,0.000437945,0.0253764,0.00557236,0.000165415,1.3255e-05,0,0.207526,0.0133385,0.0278506,3.87151,4.04561
999.999,0.586561,0.274854,0.409889,4.06174,0.000538597,0.0252188,0.00592882,0.000235809,1.3255e-05,0,0.219261,0.0141338,0.0271541,3.83536,3.97465
1258.92,0.585873,0.278577,0.428597,4.03767,0.000658709,0.0252265,0.00618629,0.000282668,1.3255e-05,0,0.230159,0.0150226,0.026396,3.79936,3.90709
1584.89,0.586171,0.282404,0.446458,4.01219,0.000869072,0.0252667,0.00653117,0.000327718,1.3255e-05,0,0.241394,0.0158922,0.0255974,3.76151,3.84039
1995.26,0.587054,0.286692,0.462304,3.98581,0.00107939,0.0251899,0.00686397,0.000365585,1.3255e-05,0,0.254307,0.0166803,0.0248386,3.72123,3.77697
2511.89,0.588396,0.291448,0.477507,3.95995,0.0012621,0.0249911,0.00719298,0.00046286,1.3255e-05,4.44452e-06,0.269205,0.0177417,0.0242499,3.6792,3.7141
3162.28,0.590189,0.296126,0.491483,3.93376,0.00131076,0.0251324,0.00731814,0.000565875,1.3255e-05,7.55155e-06,0.283168,0.0186971,0.0235983,3.63798,3.65519
3981.07,0.592976,0.300977,0.502647,3.90615,0.00141271,0.0251475,0.00750638,0.000607395,1.36983e-05,1.77464e-05,0.297694,0.019569,0.0230848,3.59484,3.60079
5011.87,0.595922,0.306178,0.512929,3.87903,0.00155892,0.0251547,0.00773418,0.000662619,1.36983e-05,1.67296e-05,0.312782,0.0207671,0.0225572,3.5513,3.5489
6309.57,0.598903,0.311221,0.521483,3.8523,0.0017122,0.0252286,0.00791391,0.000737131,1.36983e-05,8.10862e-06,0.328541,0.0217541,0.0219395,3.50772,3.49985
7943.28,0.601841,0.316823,0.52982,3.82669,0.00187089,0.0251825,0.00800305,0.000830353,1.36983e-05,8.10862e-06,0.345861,0.0227833,0.0215354,3.46353,3.45225
9999.99,0.605144,0.322012,0.536007,3.80119,0.00198216,0.0250012,0.00809002,0.000961002,1.36983e-05,1.18159e-05,0.362781,0.0237747,0.0211868,3.41997,3.40921
12589.2,0.60825,0.327387,0.541092,3.77703,0.002138,0.024852,0.00819557,0.000991674,1.36983e-05,1.18159e-05,0.379399,0.0246255,0.0209533,3.37823,3.37015
15848.9,0.610686,0.333078,0.545719,3.7531,0.00227927,0.0248226,0.00827017,0.00104506,1.36983e-05,8.10862e-06,0.395415,0.0253336,0.0206802,3.33755,3.33342
19952.6,0.613254,0.338106,0.549203,3.73048,0.00233874,0.0246515,0.00833497,0.00114699,1.36983e-05,8.10862e-06,0.410661,0.026135,0.0205403,3.29893,3.29922
25118.8,0.615799,0.343158,0.552422,3.70985,0.00251033,0.0244873,0.00834262,0.00124892,1.36983e-05,7.31182e-06,0.426957,0.026824,0.0203593,3.26118,3.26755
31622.8,0.617767,0.347623,0.555017,3.68998,0.00264638,0.0242387,0.00836715,0.00136961,1.36983e-05,7.31182e-06,0.440217,0.0275877,0.0202115,3.2274,3.23913
39810.7,0.619501,0.352085,0.557141,3.67077,0.00269971,0.0241321,0.00837505,0.00152165,1.36983e-05,1.49787e-05,0.452667,0.0279954,0.0200227,3.1956,3.21351
50118.7,0.621048,0.35625,0.559027,3.65424,0.00278469,0.0239339,0.00831615,0.00172579,1.36983e-05,2.48516e-05,0.465503,0.0283827,0.019923,3.16594,3.18965
63095.7,0.622764,0.360046,0.560691,3.63769,0.00281629,0.0237352,0.00839192,0.00182634,1.36983e-05,3.13435e-05,0.477444,0.0284166,0.0198234,3.13785,3.16718
79432.8,0.624309,0.363466,0.562245,3.62242,0.00283361,0.0235335,0.00840113,0.00201052,1.36983e-05,3.35443e-05,0.488699,0.0283092,0.0197198,3.11218,3.14755
99999.9,0.625325,0.366708,0.563509,3.60847,0.00284907,0.023296,0.00843122,0.00221053,1.36983e-05,2.86866e-05,0.498866,0.028004,0.0196235,3.08926,3.13006
125892,0.626581,0.369602,0.564511,3.59479,0.00283138,0.0228984,0.00843508,0.00256062,1.36983e-05,3.54749e-05,0.507971,0.0273917,0.0195437,3.06824,3.11462
158489,0.627577,0.372354,0.565836,3.58253,0.00270599,0.0224109,0.00839272,0.00307184,1.36983e-05,3.54749e-05,0.516592,0.0266036,0.0194587,3.04935,3.1009
199526,0.628799,0.374687,0.566768,3.57065,0.00260663,0.0218743,0.00840976,0.00357129,1.36983e-05,3.5034e-05,0.52445,0.0256912,0.0193719,3.03224,3.08941
251188,0.62968,0.37698,0.567646,3.55939,0.00248376,0.0212745,0.00840821,0.00414509,1.36983e-05,3.5034e-05,0.531771,0.0242473,0.0192981,3.01701,3.07995
316227,0.63049,0.379018,0.568435,3.5488,0.00227008,0.0206134,0.0084095,0.00484813,1.36983e-05,2.85421e-05,0.537944,0.0228065,0.0192075,3.00366,3.07172
398107,0.631405,0.380596,0.569269,3.53865,0.0021297,0.019997,0.00841637,0.00543715,1.36983e-05,2.85421e-05,0.543338,0.0212677,0.0191449,2.99185,3.06415
