EnergyDeposit(eV),LET(keV/um)
1407.44,0.140689
1007.95,0.100771
1156.91,0.115683
1807.14,0.180675
1361.01,0.136063
2122.74,0.21109
1512.26,0.151138
954.024,0.0953869
4117.21,0.409997
1775.36,0.177504
1682.48,0.168179
921.01,0.0919772
922.261,0.0919945
1533.42,0.153286
1260.2,0.125948
1128.24,0.112758
1405.68,0.140494
928.4,0.0928063
1104.21,0.110418
1774.33,0.176902
812.742,0.0812269
1405.7,0.140516
833.829,0.0833488
1411.38,0.141085
984.017,0.0983595
2763.43,0.276289
1212.55,0.12121
2747.25,0.274282
1185.09,0.118474
986.847,0.0986793
1626.19,0.162561
1137.8,0.113712
2251.68,0.2251
802.273,0.0802082
1569.34,0.156899
625.038,0.0624432
672.353,0.0671966
1426.04,0.142596
1382.88,0.138264
2642.05,0.264175
991.515,0.0991053
2777.41,0.277082
1469.39,0.146854
1243.12,0.124289
785.678,0.0783949
2297.97,0.229782
1132.44,0.113114
902.932,0.0901659
2288.27,0.228799
1110.21,0.110996
6058.18,3.60068
2537.76,0.253397
1447.02,0.144643
9677,0.966258
1065.24,0.106417
834.117,0.0833169
1990.11,0.198775
1429.28,0.142826
2647.43,0.263002
1112.71,0.111252
1113.22,0.111311
1081.04,0.108056
659.635,0.0659335
817.905,0.0816947
1683.22,0.16627
753.569,0.0753382
426.857,0.0426775
1725.23,0.1724
1838.91,0.183632
1298.68,0.129732
2067.1,0.20615
888.741,0.0888565
2080.5,0.207963
1111.81,0.111157
1582.73,0.158209
862.596,0.0860893
3654.95,0.365111
704.29,0.0704058
1067.02,0.106624
1885.65,0.188495
1004.35,0.100398
1101.51,0.110132
2300.54,0.230016
2301.01,0.229893
1010.59,0.103416
2935.66,0.292861
1389,0.138876
2859.13,0.285535
998.82,0.0998336
3486.82,0.348447
1362.61,0.136249
1906.75,0.190568
1153.29,0.115321
1089.37,0.108908
1073.68,0.107352
1620.57,0.16197
1073.9,0.10733
1387.93,0.138539
1565.47,0.156517
1721.33,0.171912
918.423,0.0918224
1549.75,0.154914
4088.13,0.408635
1227.71,0.122758
1587.5,0.158608
1777.03,0.177644
1254.74,0.125441
2076.14,0.205449
853.424,0.0852968
838.674,0.0838588
1883.77,0.18826
2859.06,0.285756
1069.85,0.106929
570.102,0.0570054
623.062,0.0622944
961.783,0.0960466
2251.46,0.224757
881.734,0.088144
998.753,0.0996595
915.929,0.0915442
1042.92,0.104274
3135.18,0.313204
1172.84,0.117266
901.962,0.0901747
664.906,0.0663684
1617.2,0.161621
3523.19,0.352159
1292.19,0.129152
733.594,0.0733548
1079.96,0.107923
2448.78,0.244565
568.679,0.0568626
1124.45,0.112425
1336.74,0.133609
1101.81,0.110018
1289.47,0.128861
1249.88,0.124782
1973.75,0.197142
2134.68,0.213165
1186.21,0.118592
936.408,0.0935573
1022.15,0.102191
747.296,0.0746666
1012.18,0.101213
3120.61,0.311999
787.32,0.0786881
14965.9,1.49382
1037.85,0.103751
1129.15,0.112894
970.257,0.0969617
1464.63,0.146313
884.146,0.0883944
1130,0.112899
1223.36,0.122262
662.281,0.0662197
1108.1,0.110769
746.606,0.0746321
1585.55,0.158438
3685.66,0.368053
1240.55,0.123997
572.009,0.0571644
1647.99,0.164735
1312,0.131135
1701.94,0.170111
982.351,0.098225
1559.45,0.155899
5159.37,0.515753
1041.6,0.104134
1457.69,0.145668
3122.34,0.31208
831.577,0.0831199
1278.45,0.12747
1719.76,0.171966
1637.87,0.163766
2718.72,0.271772
1522.03,0.152174
2895.23,0.289156
494.822,0.0494812
1520.59,0.151825
1044.47,0.103937
1269.04,0.126745
2318.43,0.229816
1337.28,0.133638
902.624,0.0902078
1347.34,0.1347
2170.36,0.216918
883.382,0.0883224
1517.18,0.151704
950.328,0.0950205
900.282,0.0899123
2061.95,0.206104
1118.01,0.111201
1529.74,0.152949
1412,0.14117
932.513,0.0931431
1782.46,0.178206
1601.21,0.160092
2292.28,0.229182
767.651,0.0767461
1921.7,0.192121
3103.95,0.310079
1111.82,0.111143
5215.42,0.521024
685.001,0.0684826
888.155,0.0887336
1520.97,0.151625
3032.55,0.302947
1012.66,0.101218
2320.2,0.231959
3504.52,0.349837
701.783,0.0701484
1872.86,0.187206
1573.08,0.157133
751.283,0.0750955
1315.77,0.131553
1072.28,0.107175
1048.76,0.104848
2409.51,0.240595
1408.6,0.140817
868.016,0.0867898
1629.66,0.162946
1197.05,0.119671
702.495,0.0702384
1356.72,0.135655
850.716,0.0850565
1916.5,0.191535
1278.13,0.127785
1261.9,0.126181
976.627,0.0974583
1076.7,0.107587
2852.51,0.284584
1176.44,0.117562
1861.75,0.184212
1124.54,0.112248
5082.03,0.506944
1663.25,0.166286
796.237,0.0793809
749.266,0.0748595
699.922,0.0697419
1337,0.133656
3551.97,0.355044
1909.17,0.190794
1432.88,0.143216
751.658,0.0751113
962.97,0.0962305
3497.37,0.349183
11795.1,1.1757
1024.21,0.102404
2635.35,0.263381
1413.81,0.141311
985.655,0.0985641
1629.62,0.162942
2053.46,0.205153
504.452,0.0504291
3388.3,0.338763
973.073,0.0972398
4706.56,0.469938
1126.3,0.112606
3981.78,0.397236
1633.68,0.16323
1495.3,0.149494
1262.02,0.126179
1954.9,0.195209
1220.17,0.121997
880.875,0.0880781
3472.2,0.346818
22508,2.51027
6289.69,0.628609
1177.12,0.117566
2193.61,0.218992
622.447,0.0622012
