Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.11745,0.120286,0.0373369,4.23566,9.80752e-06,0.0154661,0.00227985,0,0,0,0.0108387,0.000244814,0.098402,4.23273,5.25532
1.25893,1.1038,0.121934,0.0420804,4.2341,9.80752e-06,0.0172043,0.00219181,0,2.54497e-06,0,0.0133637,0.000272089,0.086557,4.22863,5.24809
1.58489,1.09514,0.122788,0.047146,4.23235,9.80752e-06,0.0178613,0.00213104,0,2.54497e-06,0,0.0148292,0.000276606,0.0805776,4.2254,5.23583
1.99526,1.08785,0.123678,0.0525553,4.23031,1.59532e-05,0.0184145,0.00209254,0,2.54497e-06,0,0.0164812,0.000322985,0.0757322,4.22164,5.22284
2.51189,1.08081,0.124392,0.0582827,4.22816,2.20136e-05,0.0187022,0.00207509,0,2.54497e-06,0,0.0179478,0.000329878,0.0718673,4.21799,5.20909
3.16228,1.07378,0.125298,0.0640699,4.2257,2.20136e-05,0.0191224,0.00204956,0,2.54497e-06,0,0.0196698,0.000387268,0.068007,4.2138,5.19535
3.98107,1.06728,0.126105,0.0703006,4.22288,2.20136e-05,0.019443,0.00202874,0,2.54497e-06,0,0.0217274,0.000392454,0.0649023,4.20892,5.18025
5.01187,1.06096,0.126905,0.0769052,4.22005,4.08112e-05,0.0197156,0.00202052,0,2.54497e-06,0,0.0240414,0.000399882,0.0618543,4.20375,5.16498
6.30957,1.05428,0.127759,0.0836948,4.21712,4.08112e-05,0.0199424,0.00204143,0,2.54497e-06,0,0.0264201,0.000419249,0.0590636,4.19842,5.14737
7.94328,1.04734,0.128573,0.0903128,4.2142,4.08112e-05,0.0203586,0.00197079,0,2.54497e-06,0,0.0290217,0.000435052,0.0563006,4.19286,5.1288
10,1.03993,0.129499,0.0976079,4.21104,4.77112e-05,0.0205187,0.00193242,0,2.54497e-06,0,0.0324226,0.000455655,0.0536952,4.18626,5.10719
12.5893,1.0329,0.130553,0.105744,4.20752,5.2944e-05,0.0207316,0.00193562,0,2.54497e-06,0,0.0353488,0.000480984,0.0513017,4.17979,5.08344
15.8489,1.02557,0.131563,0.114806,4.20342,5.51602e-05,0.0209779,0.00196145,0,2.54497e-06,0,0.0386554,0.000497547,0.0489177,4.17242,5.05619
19.9526,1.01753,0.132732,0.12487,4.19898,4.4104e-05,0.0212477,0.00194946,0,2.54497e-06,0,0.0422453,0.000493917,0.0466422,4.16437,5.027
25.1189,1.00926,0.133893,0.13528,4.19332,7.08243e-05,0.0217589,0.0018834,0,2.54497e-06,0,0.0461232,0.000551371,0.0442252,4.15475,4.99219
31.6228,1.00009,0.135563,0.147626,4.18735,6.55916e-05,0.0220452,0.0019063,0,2.54497e-06,0,0.0510893,0.000639303,0.0422355,4.14369,4.95336
39.8107,0.990603,0.137275,0.161376,4.18029,6.33858e-05,0.0222185,0.00201865,0,2.54497e-06,0,0.0568686,0.000772598,0.0401876,4.13077,4.91013
50.1187,0.980565,0.139489,0.176097,4.17158,6.63854e-05,0.0223837,0.00215652,2.36555e-06,2.54497e-06,0,0.0631315,0.000952437,0.0381498,4.11561,4.86189
63.0957,0.969878,0.14151,0.1928,4.16202,0.000100918,0.0225779,0.00232994,6.82053e-06,3.87403e-06,0,0.069724,0.00108539,0.0363251,4.09927,4.80837
