EnergyDeposit(eV),LET(keV/um)
3438.78,0.343764
1104.06,0.110242
1016.06,0.101509
622.684,0.0622412
1974.36,0.197345
1214.84,0.121478
959.377,0.0959265
1276.1,0.127579
1151.19,0.11499
995.024,0.0994949
766.563,0.0764079
962.177,0.0961851
2537.18,0.253682
1088.93,0.108843
699.376,0.0699294
1214.67,0.121415
724.676,0.0724555
739.043,0.0738981
2847.64,0.28458
1141.43,0.114135
1353.39,0.134908
943.298,0.0943088
1550.39,0.155005
3787.06,0.377286
700.173,0.0700117
1225.08,0.122482
1528.21,0.152748
344.482,0.0344022
1588.74,0.15838
1209.92,0.12091
1448.05,0.14476
2422.86,0.242168
7504.98,0.748423
1050.15,0.104967
1559.22,0.155889
2492.86,0.249181
860.337,0.0859884
928.983,0.0928888
1547.76,0.15436
15871.2,3.18069
1819,0.181873
850.71,0.0850421
5095.31,0.509402
2285.79,0.228415
1097.58,0.109742
1817.47,0.181094
2227.06,0.222499
1007.94,0.100785
1652.65,0.165065
1336.56,0.133629
1596.16,0.159483
2863.2,0.285984
1492.78,0.149252
1166.72,0.116612
1783.37,0.178207
728.253,0.0727963
920.37,0.0920241
7620.71,0.76014
990.086,0.0989731
1508.42,0.150779
851.948,0.0851845
854.687,0.0854584
1487.23,0.1484
1106.75,0.110642
2019,0.201812
1127.18,0.112712
822.808,0.0822426
1700.51,0.169999
578.703,0.0578651
872.84,0.0872083
1367.96,0.136716
1058.14,0.105775
1952.21,0.195183
1060.96,0.10609
1104.92,0.1104
660.889,0.0660722
1331.77,0.133131
785.499,0.0785017
1015.34,0.101526
2572.24,0.257074
2200.49,0.22001
790.632,0.0790427
721.178,0.0720619
762.615,0.0762545
889.34,0.0877586
1753.92,0.174931
8056.72,0.8046
2136.86,0.213364
1057.21,0.105363
2720.44,0.271318
3198.71,0.318819
2560.16,0.252842
1370.17,0.136971
1975.36,0.197465
1288.03,0.128554
1255.55,0.125536
2118.98,0.211567
1432.97,0.143218
1753.39,0.175288
2189.6,0.218732
813.988,0.0813949
1435.29,0.143503
1229.99,0.122988
4129.53,0.411993
588.939,0.058851
923.455,0.0923216
1026.76,0.102666
1065.92,0.10648
1540.05,0.153977
912.738,0.0912511
1046.94,0.104682
652.399,0.0652358
1029.17,0.100338
3804.19,0.380311
2370.67,0.236106
1415.01,0.14139
2424.01,0.242325
886.553,0.0886504
584.028,0.0582869
962.16,0.0961628
981.42,0.0980916
935.274,0.0934505
901.656,0.0900254
943.029,0.0942676
960.159,0.095983
884.519,0.0884213
2548.48,0.254812
978.791,0.0978079
707.807,0.0706146
1607.31,0.160696
1188.38,0.116379
858.571,0.0858345
2262.16,0.226124
1502.52,0.150177
3308.77,0.33038
835.629,0.0835477
982.868,0.0981248
1603.88,0.16037
2703.26,0.270283
1559.04,0.155875
1466.56,0.146641
1915.4,0.191215
723.286,0.0723172
3087.38,0.308318
1174.97,0.117412
1028.97,0.102842
1391.03,0.139055
1684.27,0.168328
1044.25,0.103729
2151.58,0.214937
1252.77,0.125267
1022.63,0.102188
877.686,0.0877643
1541.51,0.153962
826.858,0.0826635
951.092,0.0950956
871.881,0.0871784
689.84,0.0689583
1295.32,0.129434
1187.49,0.118514
1200.56,0.119914
3662.62,0.366171
1348.16,0.134772
789.326,0.078921
1614.05,0.161393
1705.86,0.170565
1000.33,0.099997
1132.04,0.113186
635.188,0.0635041
797.048,0.0794393
1770.62,0.177005
7791.57,0.778341
728.883,0.0728805
1117.89,0.111778
690.726,0.0690559
972.94,0.0972383
1251.45,0.125115
1492.68,0.149262
1149.85,0.114973
1622.71,0.162217
1693.69,0.169305
623.341,0.0623206
987.286,0.0987199
1026.48,0.102477
1133.38,0.11329
1592.71,0.159216
1001.77,0.100164
2687.61,0.268603
1050.51,0.105035
5690.18,0.56867
945.874,0.0945804
727.87,0.0727464
885.251,0.0885046
3297.75,0.329218
16753.6,1.6674
558.775,0.0558742
2842.81,0.284183
618.505,0.0618303
1063.41,0.106297
8572.39,0.856368
1393.96,0.139162
981.919,0.100625
914.455,0.091416
1073.07,0.107281
2756.67,0.27415
1660.6,0.165873
1486.82,0.148671
2581.29,0.257955
728.926,0.0728772
973.946,0.0970916
1044.35,0.104394
1480.41,0.148034
919.979,0.0919903
692.813,0.0692503
2697.84,0.26942
1782.64,0.178203
1271.27,0.126816
650.807,0.0650286
2022.15,0.202177
1160.86,0.115949
517.624,0.0517363
2084,0.20837
785.804,0.0785536
1488.59,0.148617
2366.08,0.236565
1155.45,0.115531
2377.73,0.237697
1484.7,0.148005
1074.17,0.107403
14910.6,1.48873
1296.07,0.129408
3437.31,0.343417
479.486,0.0479375
1030.67,0.101477
852.046,0.0850948
901.984,0.0901718
1224.75,0.12243
1492.94,0.149267
802.029,0.0801573
913.488,0.0912833
1629.61,0.162403
1045.85,0.104573
1120.52,0.112044
640.34,0.0640248
613.104,0.0612847
4050.83,0.404836
5494.44,0.548936
1305.29,0.130468
1930.45,0.192619
1102.97,0.110114
505.138,0.0505014
798.87,0.0796425
910.378,0.0910235
986.696,0.0985903
1964.47,0.19636
982.854,0.0982694
2350.03,0.23443
1527.78,0.152764
8456.93,0.845114
797.001,0.07968
448.474,0.0447837
1032.41,0.102956
968.391,0.0967903
1790.11,0.178997
5072.21,0.506596
640.302,0.0640125
