Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,1.11264,0.120523,0.0374859,4.24128,9.68627e-06,0.014605,0.00219255,0,0,0,0.0114875,0.000299535,0.0986931,4.23732,5.25792
1.25893,1.09894,0.122454,0.0416995,4.23985,1.21572e-05,0.01649,0.00214222,0,0,0,0.0143087,0.000303769,0.0869578,4.23306,5.25109
1.58489,1.09108,0.123301,0.0464669,4.23824,1.21572e-05,0.0173259,0.00207839,0,0,0,0.0157877,0.000326238,0.0813359,4.22991,5.23907
1.99526,1.08335,0.124119,0.0520162,4.23638,1.21572e-05,0.0178376,0.00200382,0,0,0,0.0172507,0.000351035,0.0763703,4.22654,5.22615
2.51189,1.07616,0.125008,0.0576369,4.23408,1.21572e-05,0.0182628,0.0019916,0,0,0,0.0186533,0.000394118,0.0721086,4.22285,5.21322
3.16228,1.07002,0.125775,0.0636347,4.23108,1.21572e-05,0.0187884,0.00198329,0,0,0,0.0200672,0.000406092,0.0686159,4.21841,5.19933
3.98107,1.06333,0.126658,0.0699423,4.22862,1.21572e-05,0.0190947,0.00202187,0,0,0,0.0223324,0.000427576,0.0652461,4.21371,5.18457
5.01187,1.05683,0.12745,0.0762955,4.22603,1.21572e-05,0.019441,0.00204737,0,0,0,0.0244385,0.000439522,0.0620771,4.20898,5.16948
6.30957,1.04999,0.128217,0.0830165,4.2231,1.66755e-05,0.019806,0.00199491,0,0,0,0.0271676,0.000466592,0.0592484,4.20329,5.15109
7.94328,1.0432,0.1292,0.0900244,4.22024,2.51471e-05,0.0202862,0.00194513,2.90618e-06,0,0,0.0296238,0.000467246,0.0565225,4.19796,5.13133
10,1.03615,0.130131,0.0974505,4.21714,2.32132e-05,0.0206223,0.00198667,2.90618e-06,0,0,0.0324212,0.000492389,0.0539096,4.19205,5.10966
12.5893,1.02914,0.131359,0.105162,4.21383,3.37792e-05,0.020851,0.0020351,2.90618e-06,0,0,0.035833,0.000537834,0.0513048,4.18529,5.08678
