EnergyDeposit(eV),LET(keV/um)
1574.43,0.157381
2235.34,0.223486
1612.57,0.161202
1179.64,0.117938
1337.29,0.133669
970.228,0.0970071
1558.25,0.155719
1572.99,0.15721
2265.27,0.226458
1029.74,0.102967
2433.96,0.243334
1525.9,0.152486
1361.61,0.136123
956.021,0.0955933
1214.31,0.121407
484.614,0.0484362
3421.57,0.341574
820.736,0.0820513
1154.73,0.115436
972.352,0.0971853
564.858,0.0564778
861.797,0.0860305
2745.49,0.274493
861.771,0.0861721
1212.71,0.121169
1376.92,0.137657
1362.38,0.135478
1821.39,0.182134
3054.85,0.305317
1412.75,0.14126
1606.39,0.160504
1860.99,0.186015
1504.79,0.150426
3671.99,0.366809
1117.06,0.111673
2371.04,0.237026
4111.89,0.410246
2251.48,0.225012
2892.89,1.68448
1719.64,0.171915
2724.36,0.272244
1867.55,0.186736
3470.59,0.346144
1029.86,0.10297
1216.88,0.121617
1672.54,0.167202
5623.69,0.562205
913.042,0.0912576
654.491,0.0654195
1176.72,0.11759
966.758,0.0966575
3616.86,0.361546
925.667,0.0925438
1424.67,0.142428
1968.46,0.196589
1859.12,0.185838
2145.69,0.214552
905.746,0.0905324
1496.79,0.148815
20894.8,3.1023
2218.85,0.221848
1279.33,0.127527
5603.51,0.560017
2084.93,0.20845
656.088,0.0655788
1301.83,0.130059
2414.1,0.241369
1173.1,0.117292
1461.74,0.146069
841.714,0.0840052
3347.79,0.334602
2472.49,0.246932
1318.01,0.131792
1184.78,0.118369
633.595,0.0631654
1416.94,0.141433
980.522,0.0978986
2015.14,0.201157
1416.79,0.141667
1045.09,0.104448
1065.39,0.106401
1853.18,0.18501
895.194,0.0895005
1667.98,0.166715
900.757,0.0900739
6088.59,0.608618
1086.83,0.10862
957.131,0.0955049
1001.82,0.100168
1175.14,0.117496
2745.61,0.274046
1756.85,0.175547
692.846,0.069151
742.044,0.0741133
1714,0.17133
1971.93,0.197126
1343.13,0.134289
903.603,0.0903514
4176.8,0.417164
936.203,0.093535
835.236,0.0835133
889.182,0.0888975
1679.28,0.167895
1674.96,0.166612
1220.45,0.121913
1354.8,0.135458
995.789,0.0995452
1669.74,0.166953
2006.38,0.200621
937.283,0.0936887
1749.93,0.1747
1551.07,0.154437
1143.7,0.114321
1881.19,0.187131
1358.18,0.135798
1321.17,0.131939
4796.53,0.479093
