Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.784878,0.224366,0.0314965,4.30714,1.49906e-05,0.0136742,0.00243063,0,1.20818e-06,0,0.0869404,0.0042669,0.119923,4.22317,5.09164
1.25893,0.769529,0.226083,0.035872,4.30604,1.49906e-05,0.0153854,0.00237759,2.02349e-06,1.20818e-06,0,0.0891744,0.0044528,0.105889,4.21963,5.08831
1.58489,0.76092,0.226781,0.0403114,4.30469,1.49906e-05,0.016155,0.00231364,2.02349e-06,1.20818e-06,0,0.0903501,0.00461826,0.0986921,4.21694,5.07964
1.99526,0.753087,0.227362,0.0449201,4.30326,1.49906e-05,0.0168113,0.00222858,2.02349e-06,1.20818e-06,0,0.0910465,0.0048482,0.0927406,4.2146,5.06995
2.51189,0.746121,0.22802,0.0503814,4.30166,1.49906e-05,0.0173872,0.00221395,0,1.20818e-06,0,0.0919908,0.00508961,0.0876412,4.21183,5.05968
3.16228,0.739044,0.228778,0.055613,4.29965,1.49906e-05,0.0179563,0.00214504,0,1.20818e-06,0,0.092746,0.00528885,0.0828203,4.20887,5.0486
3.98107,0.731813,0.229529,0.06149,4.29752,1.96146e-05,0.0183474,0.00212486,0,1.20818e-06,0,0.0938757,0.00542168,0.0782811,4.20544,5.0381
5.01187,0.725687,0.230292,0.0671846,4.29527,1.96146e-05,0.0188681,0.00208065,0,1.20818e-06,0,0.0954233,0.00564046,0.074579,4.20144,5.02534
6.30957,0.719323,0.231026,0.073397,4.29287,2.35512e-05,0.0192504,0.00205352,0,1.20818e-06,0,0.0971909,0.00588149,0.0709988,4.19701,5.01111
7.94328,0.712988,0.231757,0.0796075,4.29053,2.35512e-05,0.0197091,0.00200598,5.74543e-06,1.20818e-06,0,0.0988485,0.00604783,0.0674638,4.19284,4.99624
10,0.706606,0.232589,0.0863669,4.28767,2.35512e-05,0.0200961,0.00198773,5.74543e-06,1.20818e-06,0,0.100874,0.00621042,0.0645456,4.1878,4.97798
12.5893,0.700076,0.233428,0.0935639,4.28449,2.35512e-05,0.0203918,0.00197382,5.74543e-06,1.20818e-06,0,0.102271,0.00637739,0.0617105,4.1831,4.95816
