Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1,0.824099,0.152937,0.0365735,4.14222,0,0.0186591,0.00358452,0,0,0,0.00668127,0.000132056,0.127974,4.1435,4.86584
1.25893,0.806964,0.154542,0.0411038,4.14118,0,0.0208688,0.00348845,0,0,0,0.00895401,0.000144565,0.111982,4.14012,4.8634
1.58489,0.797785,0.155288,0.0455003,4.1401,0,0.0219448,0.00338105,0,0,0,0.0101598,0.000144565,0.104431,4.13789,4.85452
1.99526,0.789134,0.155973,0.0506373,4.13869,0,0.0227171,0.00328861,0,0,0,0.0113171,0.000148596,0.0978512,4.13528,4.84423
2.51189,0.781056,0.156669,0.0560141,4.13706,0,0.02344,0.00318532,0,0,0,0.0125208,0.000163998,0.0920684,4.13239,4.83404
3.16228,0.773667,0.157491,0.061714,4.13517,0,0.0238966,0.00315174,0,0,0,0.0140217,0.000163998,0.087121,4.12899,4.82263
3.98107,0.766181,0.158398,0.0683838,4.13313,0,0.0243515,0.003009,0,0,0,0.0159161,0.00016818,0.0826257,4.12519,4.81056
5.01187,0.759159,0.159287,0.0751979,4.13101,3.28275e-06,0.0249348,0.00294004,0,0,0,0.0173723,0.000186928,0.0786616,4.12162,4.79687
6.30957,0.752078,0.160063,0.0818392,4.12878,1.23241e-05,0.0252589,0.00290005,0,0,0,0.0195867,0.000186928,0.0749101,4.11717,4.78128
7.94328,0.745378,0.160929,0.0884762,4.12665,1.34172e-05,0.0256681,0.00290967,0,0,0,0.0214755,0.000207576,0.0716294,4.11305,4.76363
10,0.738315,0.161858,0.0962082,4.12414,1.34172e-05,0.026093,0.00290479,0,0,0,0.02381,0.000231292,0.0681547,4.10818,4.74438
12.5893,0.731643,0.162757,0.104507,4.12137,1.23241e-05,0.0264028,0.00289367,0,0,0,0.0267583,0.000260785,0.0650743,4.10242,4.72292
15.8489,0.724243,0.163563,0.113189,4.11818,1.23241e-05,0.02684,0.00283009,0,0,0,0.0293961,0.000319146,0.0617684,4.09653,4.69977
19.9526,0.716393,0.164676,0.122724,4.11502,1.95321e-05,0.027152,0.00282981,0,0,0,0.0327457,0.000361409,0.058689,4.08998,4.6736
25.1189,0.708754,0.165801,0.133327,4.11138,3.11699e-05,0.0274509,0.00289738,2.70259e-06,0,0,0.0367801,0.000447917,0.0559604,4.0822,4.64278
31.6228,0.701104,0.16694,0.14512,4.10675,3.90932e-05,0.0277382,0.00289417,2.70259e-06,0,0,0.0410138,0.000477592,0.0532747,4.07331,4.60975
39.8107,0.69271,0.168394,0.157743,4.10129,4.40758e-05,0.028109,0.00298756,2.70259e-06,0,0,0.0459777,0.00059236,0.0506439,4.06279,4.57173
50.1187,0.684896,0.169826,0.17161,4.09528,4.65097e-05,0.0284718,0.00307691,5.98535e-06,0,0,0.0513625,0.000663376,0.0482831,4.05128,4.53051
63.0957,0.676559,0.171601,0.186991,4.08799,4.30131e-05,0.0287671,0.00327129,5.98535e-06,0,0,0.0577035,0.00073692,0.0460709,4.03757,4.48397
79.4328,0.668779,0.173505,0.203421,4.07883,6.32957e-05,0.0289815,0.00359195,1.11872e-05,0,0,0.0638036,0.000938234,0.0438986,4.02208,4.43439
100,0.661831,0.175415,0.220663,4.06844,9.95167e-05,0.0292509,0.00377116,9.97842e-06,2.23908e-06,0,0.0710639,0.00106865,0.0419297,4.00431,4.3801
125.892,0.654115,0.177796,0.238853,4.05676,0.00010334,0.0293615,0.00407039,1.51263e-05,2.23908e-06,0,0.0794893,0.00131321,0.0401534,3.98392,4.32225
158.489,0.647052,0.180351,0.258978,4.04345,0.000180213,0.0295664,0.00435025,2.10242e-05,2.23908e-06,0,0.0883919,0.00165103,0.0382612,3.96133,4.25843
199.526,0.641014,0.182846,0.278647,4.02899,0.00022486,0.0299798,0.00470687,3.14153e-05,2.23908e-06,0,0.0990536,0.00199869,0.0363919,3.93578,4.19332
251.189,0.635115,0.186088,0.299522,4.01228,0.000261289,0.0302995,0.0050284,4.80999e-05,2.23908e-06,0,0.110286,0.0024149,0.0347447,3.90739,4.12398
316.228,0.629972,0.189151,0.320835,3.99442,0.000291279,0.0305365,0.00537336,6.32635e-05,2.23908e-06,0,0.121385,0.00299862,0.0332825,3.87778,4.0534
398.107,0.626245,0.19285,0.341803,3.97367,0.000322396,0.0306439,0.00574074,0.000103549,2.23908e-06,0,0.133919,0.00369607,0.0321159,3.84373,3.98038
501.187,0.623262,0.19664,0.362368,3.95116,0.000396879,0.0307376,0.00613797,0.000138741,2.23908e-06,0,0.147699,0.0043917,0.0309478,3.80667,3.90645
630.957,0.621293,0.200755,0.381995,3.92725,0.000536997,0.0307302,0.00651019,0.000191753,2.23908e-06,0,0.162433,0.0051871,0.0298352,3.76702,3.83335
794.328,0.619637,0.205245,0.400841,3.90156,0.000685151,0.0309015,0.00680019,0.000220109,2.23908e-06,0,0.17681,0.00618698,0.0286343,3.72577,3.76097
999.999,0.619279,0.210076,0.419115,3.87517,0.00086924,0.0308622,0.00717458,0.000245255,2.23908e-06,0,0.192879,0.00718729,0.0276476,3.68212,3.68904
1258.92,0.619706,0.214994,0.435075,3.84746,0.000953972,0.0306477,0.00755658,0.000342147,2.23908e-06,0,0.209887,0.00822928,0.026841,3.63623,3.6204
1584.89,0.62105,0.220272,0.449921,3.81859,0.00116584,0.0304398,0.00783092,0.000394931,2.23908e-06,3.57959e-06,0.226321,0.00944166,0.0261666,3.58946,3.55562
1995.26,0.622272,0.225749,0.4628,3.79013,0.00131772,0.030297,0.00822032,0.000435134,2.23908e-06,3.57959e-06,0.243973,0.0106744,0.0252908,3.54196,3.49331
2511.89,0.62429,0.231364,0.473835,3.7609,0.00138475,0.0301348,0.00847089,0.000523557,5.86745e-06,3.57959e-06,0.261897,0.0119754,0.024709,3.49335,3.43438
3162.28,0.626703,0.237234,0.483831,3.73178,0.0015159,0.0299456,0.00877224,0.000574679,5.86745e-06,3.57959e-06,0.279661,0.0131788,0.0241011,3.44514,3.37976
3981.07,0.629011,0.242979,0.492587,3.70233,0.00167285,0.0298146,0.00890114,0.000720561,5.86745e-06,3.57959e-06,0.297234,0.0144654,0.0236579,3.39654,3.32605
